NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,NUM_37,NUM_38,NUM_39,NUM_40,NUM_41,NUM_42,NUM_43,NUM_44,NUM_45,NUM_46,NUM_47,NUM_48,NUM_49,NUM_50,NUM_51,NUM_52,NUM_53,NUM_54,NUM_55,NUM_56,NUM_57,NUM_58,NUM_59,NUM_60,NUM_61,NUM_62,NUM_63,NUM_64,NUM_65,NUM_66,NUM_67,NUM_68,NUM_69,NUM_70,NUM_71,NUM_72,CAT_00,CAT_01,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,CAT_07,CAT_08,CAT_09,CAT_10,CAT_11,CAT_12,CAT_13,CAT_14,CAT_15,CAT_16,CAT_17,CAT_18,CAT_19,CAT_20,CAT_21,CAT_22,CAT_23,CAT_24,CAT_25,CAT_26,CAT_27,CAT_28,CAT_29,CAT_30,CAT_31,CAT_32,CAT_33,CAT_34,CAT_35,CAT_36,CAT_37,CAT_38,CAT_39,CAT_40,CAT_41,CAT_42,CAT_43,CAT_44,target
0.5,0.996605,0.333333,0.125,0.999955,0.7,0.466667,0.978679,1.0,0.60788,0.396168,0.982576,0.644336,0.438054,0.999988,0.979322,1.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,0.25,0.2,0.45679,0.311111,0.36,0.569697,0.176471,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.44,0.85644,0.803013,0.855454,0.802935,0.458333,1.0,1.0,1.0,1.0,0.428571,0.428571,0.611111,0.322581,0.497619,0.452381,0.421053,0.571429,0.444444,0.667361,0.5625,0.653846,0.508475,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,1.0,2,2,2,1,1,3,3,1.0,1.0,3,3,2,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,2,2,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1,1,1
1.0,0.98333,0.333333,0.176471,0.985929,0.4,0.235294,0.999756,1.0,0.5,0.307692,0.999887,0.555556,0.333333,0.999509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666667,0.333333,0.530864,0.462963,0.444444,1.0,0.371429,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,0.5,0.333333,0.61037,1.0,0.520635,0.555556,0.446429,1.0,0.285714,0.444444,0.444444,0.272727,0.295455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,1.0,1.0,1.0,1.0,3,2,2,2,2,3,3,1.0,1.0,3,3,2,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,3,2,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,3,1,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.75,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.857143,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.857143,0.85644,0.803013,0.855454,0.802935,0.8125,1.0,1.0,1.0,1.0,0.875,0.875,0.95,0.892857,0.916667,0.939394,0.837838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,3,3,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.441667,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.232727,0.85644,0.803013,0.855454,0.802935,0.333333,1.0,1.0,1.0,1.0,1.0,0.857143,0.923077,0.190476,0.923077,0.909091,0.909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,3,3,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,1.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,1.0,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.888889,1.0,0.888889,0.909091,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.791184,0.888243,0.829007,0.82159,2,3,3,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,2,3,3,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,3,3,2
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,1.0,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.047619,0.0,0.2,0.223333,0.0,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.026667,0.85644,0.803013,0.855454,0.802935,0.227273,1.0,1.0,1.0,1.0,0.5,0.428571,0.487179,0.029412,0.461538,0.555556,0.340426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6e-06,0.727273,0.333333,0.530065,0.760775,0.647217,0.1,0.5,0.25,1.0,2,3,3,1,1,3,3,1.0,1.0,3,3,2,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,2,1,1
1.0,0.99872,0.444444,0.25,0.999421,0.5,0.294118,0.998303,0.883386,0.666667,0.266667,0.99903,0.5,0.333333,0.999998,0.999996,0.854119,0.869568,0.85497,0.892686,0.5,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.666667,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.666667,0.85644,0.803013,0.855454,0.802935,0.714286,1.0,1.0,1.0,1.0,1.0,0.777778,0.875,0.75,0.875,0.734694,0.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,2,2,2,2,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,2,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
1.0,0.999896,0.555556,0.333333,0.999972,0.6,0.375,0.99986,0.883386,0.75,0.384615,0.998345,0.555556,0.384615,1.0,0.999997,0.854119,0.869568,0.85497,0.892686,0.5,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.666667,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.666667,0.85644,0.803013,0.855454,0.802935,0.351351,1.0,1.0,1.0,1.0,0.875,0.777778,0.823529,0.538462,0.823529,0.723404,0.735849,0.888889,0.888889,0.944444,0.911111,0.980392,0.924528,1.0,1.0,1.0,1.0,0.0,0.181818,0.090909,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,2,2,2,2,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,2,2,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,2,1,2
0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.6,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.875,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.822222,0.85644,0.803013,0.855454,0.802935,0.962963,1.0,1.0,1.0,1.0,0.714286,0.625,0.820952,0.833333,0.774603,0.577778,0.586957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,3,3,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,3,1,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,1.0,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,0.714286,0.714286,0.810204,1.0,0.766234,0.714286,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,1.0,1.0,1.0,1.0,3,3,3,1,1,3,3,1.0,1.0,3,3,3,3,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,3,3,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,3,1,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,0.571429,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.363636,0.571429,0.363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,0.833333,0.833333,0.857143,1.0,0.833333,0.823529,0.710526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.0,3,3,3,1,1,2,2,1.0,1.0,3,3,3,3,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,3,3,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,3,1,2
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997637,1.0,0.375,0.214286,0.996695,0.555556,0.266667,1.0,0.999983,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.179221,1.0,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.0,0.85644,0.803013,0.855454,0.802935,0.111111,1.0,1.0,1.0,1.0,0.857143,0.857143,0.904762,0.0,0.892857,0.904762,0.972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,1.0,2,3,3,2,2,3,3,1.0,1.0,3,3,3,3,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1,1,1
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978679,1.0,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,1.0,1.0,1.0,0.4,0.0,0.0,0.4,0.0,1.0,0.8,0.888889,0.888889,0.391304,0.2,0.916667,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.037037,0.85644,0.803013,0.855454,0.802935,0.266667,1.0,1.0,1.0,1.0,0.777778,0.7,0.814035,0.038462,0.763158,0.62,0.745455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,1.0,1,3,3,1,1,3,3,0.0,0.0,2,2,3,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1,1,1
1.0,0.999843,0.555556,0.25,0.999787,0.5,0.294118,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.25,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.4,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.4,0.85644,0.803013,0.855454,0.802935,0.24,1.0,1.0,1.0,1.0,1.0,0.714286,0.833333,0.269231,0.833333,0.710526,0.74359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,2,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
0.666667,0.999098,0.6,0.25,0.999321,0.5,0.294118,0.998505,0.883386,0.555556,0.2,0.999293,0.555556,0.357143,0.999999,0.999997,0.854119,0.869568,0.85497,0.892686,0.5,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.72619,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.590476,0.85644,0.803013,0.855454,0.802935,0.628571,1.0,1.0,1.0,1.0,1.0,0.5,0.666667,0.564103,0.666667,0.703704,0.714286,1.0,0.857143,0.923077,0.923077,0.952381,0.953488,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,2,2,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,1,3,2,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.854119,0.869568,0.85497,0.892686,1.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,1.0,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,1.0,0.888889,0.941176,1.0,0.941176,0.941176,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,3,3,3,3,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,2,3,3,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
0.5,0.999754,0.444444,0.25,0.999979,0.7,0.466667,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.5,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.6,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.5,0.85644,0.803013,0.855454,0.802935,0.692308,1.0,1.0,1.0,1.0,1.0,0.857143,0.923077,0.470588,0.923077,0.583333,0.805556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,3,1,2
0.0,0.999927,0.7,0.333333,0.999943,0.6,0.375,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.854119,0.869568,0.85497,0.892686,0.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.208333,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.033333,0.85644,0.803013,0.855454,0.802935,0.111111,1.0,1.0,1.0,1.0,0.666667,0.666667,0.805556,0.029412,0.7,0.896552,0.735294,0.875,0.875,0.875,0.875,0.974359,0.95,1.0,1.0,1.0,1.0,0.005952,0.727273,0.5,0.530065,0.760775,0.647217,0.047619,0.75,0.285714,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,2,2,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,2,1,1
0.666667,0.990247,0.333333,0.111111,0.996845,0.6,0.294118,0.990227,1.0,0.444444,0.117647,0.996849,0.7,0.3125,0.999893,0.999893,1.0,1.0,1.0,0.892686,0.666667,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.666667,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.666667,0.85644,0.803013,0.855454,0.802935,0.647059,1.0,1.0,1.0,1.0,1.0,0.5,0.666667,0.458333,0.666667,0.466667,0.483871,0.666667,0.285714,0.466667,0.45,0.378378,0.358974,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,1.3e-05,0.428571,0.181818,1.0,2,2,2,2,2,3,3,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,1,2,2,1.0,1.0,3,1,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1.0,1,1,1
0.0,0.999854,0.555556,0.333333,0.999896,0.7,0.375,0.999857,0.883386,0.555556,0.357143,0.999882,0.6,0.4,1.0,1.0,0.854119,0.869568,0.85497,0.892686,0.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.208333,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.0,0.85644,0.803013,0.855454,0.802935,0.272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,2,2,2,2,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,3,1,3,3,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,3,1,2
1.0,0.999827,0.6,0.333333,0.99994,0.7,0.285714,0.978679,0.571429,0.60788,0.396168,0.982576,0.644336,0.438054,1.0,0.979322,0.363636,0.571429,0.363636,0.892686,0.8,0.83383,0.89033,0.830611,1.0,0.428571,0.6,0.6,0.486486,0.888889,0.633333,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.888889,0.85644,0.803013,0.855454,0.802935,0.75,1.0,1.0,1.0,1.0,0.8,0.363636,0.544643,0.789474,0.5,0.418182,0.454545,1.0,0.857143,0.923077,0.923077,0.9,0.923077,0.962043,0.936303,0.963992,0.936316,1.0,1.0,1.0,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.0,2,2,2,1,1,2,2,0.788883,0.783218,1,1,3,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,2,3,2,0.915725,0.913316,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,3,1,2
1.0,0.995477,0.5,0.266667,0.995688,0.7,0.357143,0.978679,0.571429,0.60788,0.396168,0.982576,0.644336,0.438054,0.999961,0.979322,0.363636,0.571429,0.363636,1.0,0.666667,1.0,1.0,1.0,0.333333,0.25,0.428571,0.326531,0.384615,0.8,0.354839,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.8,0.85644,0.803013,0.855454,0.802935,0.470588,0.964656,0.957252,0.964233,0.95708,0.571429,0.5,0.628571,0.5,0.552381,0.477273,0.45614,1.0,0.6,0.75,0.75,0.678571,0.678571,0.962043,0.936303,0.963992,0.936316,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.0,2,2,2,1,1,2,2,1.0,1.0,3,3,2,2,1,1,0.726359,0.726359,1,1,0.952529,0.951311,1,1,2,2,2,3,2,0.915725,0.913316,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,1,1,2
1.0,0.997749,0.444444,0.25,0.983754,0.4,0.235294,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,0.999722,0.979322,0.854119,0.869568,0.85497,0.892686,0.5,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.666667,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.666667,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.307483,0.526316,0.021978,0.2,0.027778,1.0,0.25,0.4,0.4,0.272727,0.309524,0.962043,0.936303,0.963992,0.936316,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,1.0,1.0,3,3,1.0,1.0,3,3,2,2,2,3,2,0.915725,0.913316,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,2
0.0,0.999453,0.555556,0.357143,0.999487,0.6,0.375,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,0.999999,0.979322,0.854119,0.869568,0.85497,0.892686,0.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.275,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.07449,0.85644,0.803013,0.855454,0.802935,0.2,1.0,1.0,1.0,1.0,1.0,0.333333,0.5,0.078947,0.5,0.4,0.416667,1.0,0.333333,0.5,0.5,0.384615,0.4,0.962043,0.936303,0.963992,0.936316,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,2,1,3,2,0.915725,0.913316,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,1
1.0,0.985438,0.444444,0.176471,0.985346,0.5,0.235294,0.978679,0.125,0.60788,0.396168,0.982576,0.644336,0.438054,0.999561,0.979322,0.0,0.125,0.0,1.0,1.0,1.0,1.0,1.0,0.638456,0.573995,0.688899,0.620578,0.666124,1.0,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,0.125,0.0,0.125,0.0,0.666667,0.666667,0.708333,1.0,0.666667,0.588235,0.346154,0.666667,0.666667,0.708333,0.666667,0.666667,0.433333,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.0,1,2,2,1,1,2,2,1.0,1.0,3,3,1,1,1,1,0.726359,0.726359,1,1,0.0,0.0,2,2,2,2,2,2,2,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,1,1,1
0.0,0.980924,0.333333,0.176471,0.997552,0.5,0.2,0.978679,0.883386,0.60788,0.396168,0.982576,0.644336,0.438054,0.999616,0.979322,0.854119,0.869568,0.85497,0.892686,0.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,0.174206,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.075265,0.85644,0.803013,0.855454,0.802935,0.133333,0.15,0.05,0.1,0.037037,0.0,0.0,0.196825,0.054546,0.022222,0.15,0.018519,0.666667,0.222222,0.417063,0.35,0.288462,0.241379,0.962043,0.936303,0.963992,0.936316,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,0.82159,2,2,2,1,1,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,0.0,0.0,2,2,2,2,1,2,2,0.915725,0.913316,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,1,1,1
0.5,0.997025,0.333333,0.111111,0.996784,0.6,0.294118,0.997048,1.0,0.375,0.125,0.996779,0.555556,0.357143,0.999981,0.999981,1.0,1.0,1.0,0.8,0.333333,0.333333,0.8,0.333333,0.0,0.0,0.412698,0.179487,0.368421,0.454545,0.129032,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,0.4,0.85644,0.803013,0.855454,0.802935,0.545455,1.0,1.0,1.0,1.0,0.333333,0.333333,0.706349,0.323529,0.478632,0.648649,0.38,0.5,0.428571,0.668132,0.518738,0.658537,0.481481,1.0,1.0,1.0,1.0,0.662489,0.842344,0.76457,0.530065,0.760775,0.647217,0.791184,0.888243,0.829007,1.0,2,2,2,2,2,3,3,0.0,0.0,2,2,2,2,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,2,2,1,2,2,1.0,1.0,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1,1,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.854119,0.869568,0.85497,0.892686,1.0,0.83383,0.89033,0.830611,0.638456,0.573995,0.688899,0.620578,0.666124,1.0,0.587256,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1.0,0.85644,0.803013,0.855454,0.802935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.530065,0.760775,0.647217,1.0,1.0,1.0,0.82159,3,3,3,3,3,1,1,0.788883,0.783218,1,1,1,1,1,1,0.726359,0.726359,1,1,1.0,1.0,3,3,3,3,2,3,3,1.0,1.0,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.860946,3,1,2
