NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,NUM_37,NUM_38,NUM_39,NUM_40,NUM_41,NUM_42,NUM_43,NUM_44,NUM_45,NUM_46,NUM_47,NUM_48,NUM_49,target
4.07483,1.17625,4.2660800000000005,222.217,0.984237,0.431702,2.26364,1027.69,0.444521,21.8079,0.292871,0.692361,163.179,-0.644141,0.250482,47.021,3.50946,0.4424869999999999,-0.728949,195.271,1.3201200000000002,0.2058719999999999,-0.912685,0.298383,6.07394,0.681218,1.01535,399.93,0.11107,0.291432,1.39888,-2.87416,1.22405,0.0590858,0.00385356,132.285,-52.7326,0.749908,8.535160000000001,0.0,0.155904,-0.280865,1.30401,0.4797229999999999,0.19312,0.171623,1.1878,0.879339,3.71361,0.183686,False
4.41136,0.635848,4.0037400000000005,164.576,0.393459,0.0636308,2.17314,1069.19,0.578762,3.5948900000000004,0.226161,1.20228,26.4916,1.03902,0.343521,120.026,4.07388,0.466922,0.305766,9.26096,1.60841,0.118295,0.283917,0.2373719999999999,7.57227,1.57926,0.281,349.402,0.0873735,0.373924,-0.064845,-4.53359,1.18909,0.0993171,0.00122249,158.253,-5.1260900000000005,0.624388,3.22867,0.0,0.17015,0.420139,3.5958300000000003,0.319334,0.25226,0.428883,0.972205,0.8254020000000001,3.1875,0.174723,True
4.0592,1.41188,4.33179,235.808,0.317862,0.1066759999999999,1.85554,766.336,0.404512,10.3067,0.271825,0.67545,41.5177,0.743409,0.339286,40.3839,4.86407,0.450493,0.571489,11.218,1.32112,0.160053,-0.807967,0.275737,6.37622,1.21371,0.522798,327.77,0.0839164,0.380703,1.1747,-3.01131,1.1820700000000002,0.0599835,0.00198413,121.465,-23.1709,1.67504,4.84732,0.00198413,0.117726,0.311921,1.5435,-0.454355,0.228575,0.356879,0.808941,0.855367,3.41434,0.1622289999999999,False
3.63032,0.7949069999999999,4.21239,127.243,0.554335,0.220741,2.49114,1213.19,0.6703439999999999,14.718,0.277017,1.15421,52.6294,0.610345,0.322679,154.672,3.8156,0.478333,-0.472135,16.9491,1.47232,0.169393,-0.535497,0.238169,6.705539999999999,1.19851,0.769612,436.627,0.14,0.310925,0.590494,-3.18888,1.17924,0.090497,0.0152207,129.47799999999998,-13.3623,1.45247,5.5338,0.00152207,0.169435,0.219546,1.33769,0.311116,0.210863,0.181548,1.3623,0.8930299999999999,3.31557,0.248103,True
3.57634,0.263203,4.389880000000001,54.4624,0.972161,0.392138,4.2779300000000005,2810.6,1.65809,39.1618,0.233618,0.829989,33.4011,-0.0641529,0.335233,497.745,2.85034,0.457513,0.258846,0.0,1.3424200000000002,0.121333,0.252751,0.236257,5.45959,1.36939,0.753812,455.619,0.1118079999999999,0.243282,0.789383,-3.57896,1.46087,0.0961761,0.0218424,182.125,52.3572,-0.466896,2.55334,0.0,0.183938,-0.661556,1.2868700000000002,0.217625,0.231292,0.24017,1.15393,0.938707,3.19987,0.153613,True
5.74708,2.50849,5.05365,338.675,0.281412,0.675979,1.51492,477.198,0.205154,12.7755,0.230415,1.15438,82.2925,-1.49045,0.278802,37.6495,2.65141,0.412967,-3.74365,98.7696,1.46094,0.0780136,0.236368,0.1933,6.914569999999999,1.06042,1.41834,325.639,0.073384,0.347101,0.528722,-2.26412,1.29384,0.117157,0.046083,149.079,14.7862,0.339647,14.3479,0.0437788,0.177745,-0.828569,2.96652,1.5205799999999998,0.248104,0.0155065,0.244876,0.7516109999999999,3.88442,0.0692868999999999,False
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,False
4.45228,1.52909,4.45402,311.96,0.8938659999999999,0.443903,1.5232,606.2330000000001,0.300754,11.8923,0.2655679999999999,0.569389,137.072,-0.123375,0.287546,26.633,4.00931,0.436633,0.0307093999999999,145.827,1.55332,0.154997,-0.183102,0.281116,6.35584,1.23396,1.20338,109.569,0.071052,0.380631,0.380842,-2.99031,1.28642,0.0589120999999999,0.003663,153.30200000000002,-21.0092,0.235061,4.98705,0.0,0.113689,-0.111097,2.48543,-0.286089,0.240346,0.0731603,0.631706,0.783121,3.5011,0.167327,False
5.35988,5.49674,4.56686,115.167,0.265464,0.323773,1.61546,234.241,0.100633,6.11056,0.252336,0.3537369999999999,17.3943,-0.79365,0.303738,15.5862,4.08261,0.432403,0.721324,89.6206,1.74135,0.218311,-0.219476,0.248486,5.79298,1.17455,1.15497,419.244,0.0569839,0.252069,-0.5494100000000001,-2.56806,1.36016,0.0848328999999999,0.0046729,126.12,-18.1248,0.287389,7.541810000000001,0.0,0.142573,0.0615304,3.31505,1.1972,0.267108,0.1325839999999999,0.536502,0.806347,3.38945,0.131215,False
5.16576,0.907133,3.89093,8.43182,-0.499046,0.0769047,1.96458,642.418,0.172561,33.8704,0.328283,0.2432909999999999,73.5618,1.6480099999999998,0.4823229999999999,53.7819,2.5647,0.491534,3.21435,93.0282,1.6831200000000002,0.226979,-0.658126,0.339736,11.3494,0.633544,0.87271,457.196,0.0305667,0.163724,-0.334548,-1.90309,1.45579,0.1302859999999999,0.00252525,113.589,-33.8281,0.314577,5.7695,0.0,0.261198,1.34229,3.77902,3.74969,0.232528,0.13162,0.523927,0.8462149999999999,3.22228,0.119128,False
5.01536,1.672,4.10688,44.8492,0.875283,0.063363,2.52943,672.827,0.310229,16.8523,0.344498,1.85372,157.713,0.973657,0.382775,35.5175,5.20309,0.4555659999999999,1.34311,102.188,1.86752,0.181513,0.0389165,0.301673,6.731789999999999,1.02356,0.715166,383.804,0.0497153,0.3297719999999999,-0.326399,-3.89944,0.890034,0.0549663,0.00239234,105.757,-7.02854,1.0168700000000002,4.29058,0.0,0.092295,0.5832470000000001,2.01053,2.08865,0.292398,0.13112,1.84548,0.8310270000000001,3.42546,0.211912,False
4.66796,0.794196,4.4079,323.581,0.967994,0.491238,2.18141,1223.77,0.519991,9.81635,0.220025,1.13084,92.5417,-1.24931,0.284302,101.179,3.75389,0.449547,-0.938088,188.236,1.679,0.18411,0.0645821,0.257368,8.29698,1.1418,0.82488,135.72,0.0292043,0.306602,-0.462496,-3.61541,1.6950599999999998,0.0846901,0.00865266,212.692,-41.9191,-0.659708,5.22175,0.00247219,0.1751589999999999,-0.306508,2.93075,0.800642,0.200879,0.219932,1.03624,0.8199200000000001,3.29561,0.194508,False
5.32897,1.20574,4.25677,43.0358,0.8362440000000001,0.1334779999999999,2.11564,911.84,0.341425,35.1631,0.253859,0.050601,84.6901,1.70456,0.2692969999999999,48.1565,2.93214,0.4416779999999999,-0.167156,149.75799999999998,1.61051,0.163588,-0.6318520000000001,0.245585,6.849,0.8619190000000001,0.8231120000000001,412.45,0.0313697,0.148057,0.104681,-2.87337,1.63366,0.0870576,0.00686106,192.703,51.2274,-0.307901,3.71269,0.0,0.1564819999999999,-0.588525,1.85766,0.571639,0.2208119999999999,0.0735191,0.787828,0.8631200000000001,3.4589300000000005,0.124352,False
3.63571,1.57228,4.11577,109.81,0.795292,0.208632,2.44111,790.919,0.391032,22.4379,0.253133,1.61555,114.666,0.0119425,0.318296,79.3332,2.9580900000000003,0.416934,-1.07833,142.403,1.2614,0.172168,-1.12537,0.2110949999999999,6.582039999999999,1.12541,1.50055,483.6880000000001,0.155776,0.28357,1.32448,-1.74209,0.857893,0.119538,0.00501253,80.8426,-24.0859,3.60161,6.579039999999999,0.00250627,0.202511,-0.0725851,0.522618,-0.156605,0.226892,0.150109,1.54922,0.892452,3.4206199999999995,0.168328,False
3.32706,1.03938,4.42569,304.696,0.356811,0.183103,2.03557,1005.57,0.582815,8.37858,0.2932099999999999,1.15646,32.4089,1.05074,0.320988,59.8068,5.324730000000001,0.4980819999999999,0.7676,11.2355,1.3903,0.15406,-0.213782,0.249559,6.05415,1.3857700000000002,0.776993,257.335,0.0683312,0.378215,0.2224989999999999,-3.32717,1.26911,0.0651540999999999,0.00154321,125.127,-21.4577,0.626835,4.0347,0.0,0.10201,0.331279,0.887407,-0.143879,0.269151,0.214913,1.14069,0.8414790000000001,3.34721,0.212502,True
5.8316,1.43709,4.16136,251.669,-0.571381,0.491361,1.48301,677.735,0.189959,21.9719,0.206376,0.7352310000000001,129.204,-1.21855,0.263423,84.2536,2.11606,0.4318229999999999,-2.8832,162.769,1.7515599999999998,0.151081,-0.257822,0.368381,12.114,0.59632,0.995365,317.233,0.0362640999999999,0.223467,0.06497,-3.3618,1.30913,0.160484,0.0,171.66400000000002,-35.4139,0.347573,9.44928,0.0,0.361303,-0.601282,5.9943,3.2675400000000003,0.211354,0.108898,0.5512630000000001,0.691824,3.4323,0.174389,False
3.76462,0.305791,4.06238,5.527340000000001,0.8943709999999999,0.210698,4.39075,2173.42,1.38737,63.4606,0.19938,0.742609,237.889,0.842693,0.375,211.722,3.45753,0.490567,0.239869,0.0,1.4926700000000002,0.149814,0.545233,0.255581,5.95608,1.51295,1.51684,481.36300000000006,0.101227,0.265307,0.476593,-2.57449,1.2625,0.08548,0.0103306,141.278,13.4279,1.14212,1.83793,0.0,0.186516,0.2088,1.57721,0.986229,0.306356,0.186843,1.47034,0.924081,3.00672,0.163843,True
6.47374,0.801221,4.5541,101.717,-0.666176,0.0297302,1.9003,513.081,0.114999,39.3939,0.328042,0.3199619999999999,49.0886,3.27593,0.3412699999999999,18.085,2.1318200000000003,0.4751,1.80648,78.9851,2.77619,0.170523,-0.863135,0.5396270000000001,12.118,0.916826,3.6243,460.973,0.00602007,0.241412,-1.06556,-0.885683,1.15325,0.0799493,0.00529101,151.141,-19.9379,0.972743,5.4672,0.0,0.177797,0.0244692,5.207,10.5454,0.336186,0.0599358,0.608016,0.741129,3.72765,0.111717,False
5.55154,0.686245,3.92172,103.535,-0.691551,0.357971,2.7168400000000004,1238.88,0.376293,16.698,0.2436969999999999,1.36805,262.156,-0.775087,0.294118,201.267,1.89944,0.463243,0.0156226,269.47700000000003,1.78338,0.0959843,0.3748559999999999,0.294982,12.0985,0.706784,1.91046,364.731,0.0686406,0.281102,-0.2060199999999999,-1.97323,1.18429,0.195648,0.00420168,149.19,-10.9931,0.421192,2.30278,0.0,0.402863,-0.0371863,5.19425,2.82996,0.170213,0.0,0.523534,0.7754909999999999,3.45191,0.0975607,True
4.1496,0.295626,4.66964,168.236,0.979009,0.499589,4.04215,2938.64,1.60861,12.386,0.199813,0.589214,27.5291,-1.30229,0.322129,334.199,2.95393,0.456825,-0.835841,107.565,1.45144,0.173452,0.169287,0.241058,7.082660000000001,1.19256,0.14147,295.356,0.077337,0.219342,0.851158,-5.1874400000000005,1.90546,0.100371,0.0494865,203.047,11.5,-0.575786,8.5609,0.0196078,0.193625,-0.781954,1.7312599999999998,0.6663100000000001,0.261117,0.278828,1.17196,0.907622,3.3891,0.160075,True
6.40319,1.4351200000000002,4.26053,23.1827,0.341498,0.0,1.58126,460.147,0.106619,55.1252,0.360494,0.395732,78.4692,2.47549,0.34321,11.7353,2.63133,0.4097399999999999,2.03337,94.8431,1.84818,0.25743,0.323892,0.350997,11.2704,0.348059,1.74856,480.556,0.00237025,0.251452,0.0825983999999999,-2.0365,1.4449299999999998,0.0735553999999999,0.00493827,179.832,1.38754,0.6714760000000001,5.2644400000000005,0.0,0.198856,1.02628,6.96973,7.07321,0.195555,0.100483,0.952185,0.770725,3.64792,0.132066,False
5.78576,2.41922,4.44006,443.258,0.106306,0.682142,1.3564200000000002,413.707,0.157015,12.4117,0.250602,1.23114,102.805,-2.30463,0.26988,51.2859,2.36948,0.384546,-2.14683,103.924,1.93216,0.129135,-0.419889,0.234376,10.5781,1.1843,1.93786,149.707,0.0,0.207067,-0.528153,-1.68238,1.18193,0.14192,0.0,149.935,-12.7644,0.310027,10.726,0.0,0.196026,-0.108726,3.96546,1.1580700000000002,0.328706,0.0607515999999999,0.8016439999999999,0.710967,3.61148,0.154437,False
5.102069999999999,1.67697,4.19595,177.938,0.421699,0.34946,1.5104799999999998,629.871,0.20569,26.6738,0.21627,0.241373,143.46,-1.01462,0.261905,47.3208,2.57493,0.437543,-1.7481400000000002,138.502,1.63153,0.205853,-0.887142,0.385707,10.6039,0.6540189999999999,1.35909,341.23900000000003,0.0259055999999999,0.210767,-0.101168,-2.04531,1.32293,0.0853105,0.0,142.516,-39.7733,0.575782,7.914389999999999,0.0,0.2193949999999999,-0.0282739,2.24856,0.889275,0.268408,0.163788,0.937712,0.815943,3.31946,0.166526,False
2.86382,1.444,4.17316,30.263,0.578276,0.0557871999999999,2.24887,690.404,0.476192,37.0285,0.359882,0.5813010000000001,93.975,1.24745,0.321534,54.0335,6.29418,0.494175,1.04052,96.6741,1.18182,0.210444,-1.42694,0.295439,4.2303,0.958908,1.31249,471.389,0.210921,0.314276,2.67272,-2.10603,0.812866,0.0567756999999999,0.0,80.8295,-32.8193,3.59524,4.48869,0.0,0.102588,0.116364,0.466661,-0.200819,0.184167,0.0874337,1.20617,0.894442,3.58514,0.2641739999999999,True
4.06876,1.4992299999999998,4.20292,172.06799999999998,0.359471,0.1854,2.11998,737.753,0.370058,10.2193,0.30989,1.2235,59.9853,0.135677,0.334066,72.2444,4.03396,0.450798,0.4676729999999999,18.2922,1.41025,0.155464,-0.779011,0.245137,6.1165400000000005,1.16725,1.27585,408.36800000000005,0.0934983,0.3946139999999999,0.511354,-2.72277,1.08821,0.0808291,0.0,112.142,-30.1975,1.39941,4.53809,0.0,0.152085,0.262917,1.3425200000000002,0.513917,0.200364,0.2827659999999999,1.2466,0.858239,3.30066,0.152977,False
2.73469,0.772335,4.42874,87.5801,0.580972,0.282354,2.98883,1506.37,0.745356,37.082,0.319073,0.425937,109.18,-0.4614979999999999,0.2424239999999999,71.4216,4.02312,0.4740229999999999,-1.40103,48.4989,1.08634,0.28788,-0.568044,0.237362,4.85193,0.583268,1.18634,422.834,0.118339,0.250802,2.37975,-2.37949,1.43565,0.0528611,0.0231729,108.996,-54.6083,0.167091,9.21793,0.00891266,0.132441,-0.179941,0.870323,0.363698,0.169871,0.135273,1.23237,0.881699,3.6855,0.239782,True
7.11119,2.24434,4.68087,50.9261,0.71667,0.6365810000000001,2.22435,660.6310000000001,0.180273,28.293,0.254011,0.5024109999999999,66.6191,-2.72521,0.320856,82.0476,2.54159,0.411583,-2.00169,113.73,1.53157,0.171096,-0.342551,0.281942,9.40449,0.650025,1.41732,395.306,0.0561089,0.280251,1.20077,-2.37836,1.35648,0.136273,0.0294118,139.606,-49.2778,-0.131768,7.613180000000001,0.0427807,0.286098,-1.5873,1.58767,3.10521,0.166816,0.215071,1.04723,0.7553880000000001,3.88034,0.1545609999999999,False
3.35707,0.835519,4.41891,183.622,0.69555,0.28234,2.37622,1199.99,0.7136779999999999,10.1264,0.267776,0.8298629999999999,41.7647,0.719722,0.34947,100.535,4.91215,0.488058,0.710775,5.37595,1.38211,0.173571,-0.540978,0.2656449999999999,5.48091,1.26086,0.8864,364.852,0.0923705,0.302921,0.703545,-3.41451,1.25917,0.0653146999999999,0.0181543,138.567,-16.5802,0.688769,5.09026,0.0,0.13544,0.0853976,1.1851,0.0554473,0.249851,0.261856,1.04829,0.8887520000000001,3.34829,0.174776,True
6.5368900000000005,1.03286,3.78096,0.1198119999999999,-0.8559610000000001,0.0942375,2.7177,1024.57,0.178997,24.513,0.282609,0.498235,691.722,-0.0266606,0.242754,249.846,1.77075,0.47578,-0.148438,277.432,2.13472,0.1122789999999999,-0.29639,0.320392,14.8601,0.352689,1.47687,467.521,0.0148288999999999,0.137011,-0.5088739999999999,-1.91589,1.3166,0.254134,-0.00181159,161.36,2.154,0.702434,4.35139,0.00181159,0.4823739999999999,0.277535,6.16061,2.86141,0.2081329999999999,0.0,0.641447,0.796458,3.4539800000000005,0.126073,False
4.70803,2.01876,4.3981,114.85,0.6271680000000001,0.0604728,2.02052,511.19,0.214005,41.768,0.256281,1.315,154.34799999999998,0.2257159999999999,0.336683,43.287,2.37827,0.425824,0.451632,148.843,1.6798799999999998,0.152645,0.0164927,0.29885,8.311539999999999,1.07171,2.20835,372.80300000000005,0.0398695,0.247137,-0.342987,-1.7474299999999998,1.09321,0.112315,0.0,131.417,-27.8135,0.5364140000000001,3.56041,0.0,0.250177,0.4186149999999999,3.63766,2.30651,0.301567,0.00160396,0.5336420000000001,0.823293,3.4376,0.1226599999999999,False
4.7979,2.47292,3.9646,54.3275,0.7581439999999999,0.159355,2.45425,608.653,0.199645,41.3403,0.254237,0.503839,86.1797,0.339565,0.322034,15.0381,2.97405,0.32875,-0.0306158,106.888,1.98555,0.264642,-0.880923,0.384282,8.80786,0.299153,1.6614,440.272,0.0428505999999999,0.200229,0.211785,-2.1872700000000003,1.5148,0.0439695,0.0135592999999999,127.174,-59.3533,0.545949,7.508839999999999,0.0,0.210162,-0.2008069999999999,1.91078,3.38642,0.21309,0.11447,1.10522,0.8759110000000001,3.38816,0.118256,False
4.743609999999999,1.11189,4.271059999999999,191.225,0.224429,0.1592319999999999,2.08772,906.07,0.395414,9.01536,0.207262,0.623935,127.717,0.345224,0.308623,54.2191,3.50409,0.438349,-0.327133,172.51,1.56602,0.184826,0.1175119999999999,0.35868,7.7958,1.06668,0.539435,339.848,0.03379,0.3206719999999999,-0.187168,-3.49044,1.37699,0.0751301,0.00151286,173.738,-19.4101,0.249579,3.57254,0.0,0.20664,0.0845298,4.00792,0.727073,0.181005,0.152055,0.501444,0.8124020000000001,3.30257,0.105038,False
2.66511,1.58489,4.29241,64.0416,0.496511,0.177551,2.02738,600.105,0.361326,23.2214,0.312303,0.4700189999999999,21.3642,0.947336,0.315457,36.4783,6.720960000000001,0.481555,0.236667,51.3126,1.29394,0.2144449999999999,-1.61486,0.252743,5.10067,1.0966200000000002,0.918696,464.218,0.268556,0.398879,2.79143,-3.06753,0.773305,0.0453277,0.00315457,79.5236,-43.9019,3.31259,7.6063,0.0,0.111652,0.0833658999999999,0.79025,0.162973,0.18101,0.23594,1.31861,0.8865879999999999,3.754,0.338508,False
2.7555,0.5674130000000001,4.28629,112.051,0.946021,0.185928,2.79483,1556.72,1.08354,14.638,0.37031,0.5658270000000001,85.6205,1.20473,0.293638,77.5477,5.10256,0.487925,0.762808,49.3465,1.19929,0.207132,-1.04515,0.340111,4.650519999999999,0.7043560000000001,0.4138239999999999,412.844,0.116038,0.360038,1.86363,-4.24747,1.02266,0.0507173,0.0114192,103.49,-43.9365,1.39293,6.35811,0.0,0.0863569,0.163306,0.541948,0.145802,0.189626,0.325951,0.90949,0.897135,3.60902,0.201976,True
4.65025,1.1049,3.96757,62.2849,0.76545,0.113801,2.69588,981.301,0.4496699999999999,35.5177,0.276173,0.1300869999999999,128.08100000000002,1.3159,0.4296029999999999,89.2581,4.43329,0.425541,1.15167,88.7724,1.63145,0.231345,0.134775,0.281226,8.260589999999999,0.950304,0.952774,436.226,0.139038,0.245332,-0.182289,-2.90881,1.48292,0.0887309,0.0,135.556,-13.1138,0.459051,3.7832,0.0,0.155713,0.807933,3.29016,2.88532,0.2235739999999999,0.155246,0.800829,0.871461,3.21542,0.171567,False
4.23303,0.373246,4.20765,18.4504,0.765262,0.157106,3.70782,1905.82,1.0122799999999998,11.1697,0.196484,1.0355,27.6144,0.510159,0.358842,260.966,3.13999,0.487625,0.179566,36.7499,1.52479,0.136944,0.369461,0.2454039999999999,7.05179,1.43258,0.608122,442.798,0.0793475,0.280553,0.3324,-3.5085900000000003,1.37761,0.107924,0.0258532,165.071,14.9292,0.70997,1.48653,0.00103413,0.205473,0.0910758,2.49877,0.302179,0.276401,0.297,1.56746,0.909611,3.05311,0.189846,True
4.41146,2.24517,3.89647,38.4736,-0.501579,0.0107837,2.55382,480.117,0.1938099999999999,14.174,0.2345679999999999,1.56906,0.443568,1.65595,0.364198,45.7658,3.40542,0.475542,0.447796,124.939,1.6869,0.118459,0.873246,0.242779,6.62265,1.55974,1.17089,484.094,0.0610987,0.389529,-0.180384,-2.41112,0.842316,0.0961623,0.0,94.7633,-6.1739,4.89886,2.96555,0.0,0.203023,0.853276,2.75155,1.80832,0.252054,0.348997,0.779054,0.8625780000000001,3.06379,0.192013,False
5.97502,2.3233900000000003,4.27876,389.388,0.279711,0.620624,1.44596,488.735,0.184184,19.0843,0.2082429999999999,0.713719,136.908,-2.33253,0.201735,32.3447,2.73002,0.413188,-2.33317,145.219,1.60517,0.181519,-0.330704,0.322831,9.3867,0.778702,2.03219,232.786,0.066358,0.301772,0.0907041999999999,-1.93844,1.29149,0.0973011,0.00650759,185.474,-39.6355,-0.133461,6.62252,0.0,0.223663,-1.02327,4.04063,4.71523,0.155723,0.105996,0.609564,0.7947609999999999,3.48926,0.169147,False
5.85636,1.43451,4.42204,185.301,0.749711,0.735963,1.46016,581.1419999999999,0.159572,63.6715,0.294231,0.354807,114.77,-2.53605,0.196154,62.8418,3.4390300000000003,0.454549,-3.00938,128.257,2.0218,0.20328,-0.500223,0.398103,10.4974,0.8247680000000001,1.7361400000000002,362.8730000000001,0.0650335,0.27918,-0.222079,-2.08463,1.32837,0.111881,0.00192308,168.442,-48.8909,0.080489,8.19946,0.00192308,0.2205,-0.870166,4.476430000000001,1.39037,0.227635,0.1423569999999999,0.7899390000000001,0.699763,3.5583400000000003,0.126754,False
4.47755,1.16196,4.51895,159.688,0.486955,0.297506,2.16045,879.302,0.532211,11.5075,0.2821869999999999,0.7148140000000001,33.3763,0.698264,0.3174599999999999,70.9327,4.93986,0.475013,-0.362695,118.097,1.63769,0.132001,-0.391927,0.281805,6.49554,1.2682,0.707255,406.61300000000006,0.0958787,0.243657,-0.0225037,-3.36255,1.72524,0.0683602,0.0176367,138.14700000000002,33.3867,-0.0954681,5.75136,0.00176367,0.1064859999999999,0.294676,1.49484,-0.130398,0.272507,0.322992,0.997914,0.8678870000000001,3.35632,0.123333,False
5.03494,0.957278,4.698840000000001,44.3448,0.376269,0.575393,2.95781,1413.83,0.429782,152.27,0.275862,0.320614,86.9069,-1.1867,0.339383,88.1715,4.90131,0.273877,-0.201189,193.987,2.22483,0.273413,-0.95311,0.177502,7.46663,1.0752,1.36222,477.98800000000006,0.0361576,0.371339,-0.778881,-1.96672,1.20384,0.068901,0.0254082999999999,126.84,-72.9969,0.6959770000000001,6.937989999999999,0.00181488,0.128805,-0.98277,0.955011,1.2078,0.160663,0.218069,0.992862,0.881129,3.48037,0.1878109999999999,False
6.16718,0.619398,3.1225,27.532,0.0174433,0.20913,1.7686400000000002,511.138,0.0915806,10.1972,0.168605,0.381723,80.2018,-0.878713,0.2877909999999999,116.316,1.80957,0.4901,-1.86168,193.241,1.63805,0.120266,-0.8932620000000001,0.532874,15.0364,0.0609419999999999,0.8550030000000001,478.288,0.0831142,0.180264,-0.0170782999999999,-2.45962,0.950201,0.2684809999999999,0.0,112.1,-32.4449,1.49576,7.273,0.0,0.497334,-0.102527,3.90993,1.67405,0.168577,0.0560731,0.643439,0.8454940000000001,3.33387,0.1025819999999999,False
4.71246,2.5632900000000003,4.46096,246.223,-0.530617,0.4483859999999999,1.49071,475.538,0.153049,17.7509,0.281623,0.888581,98.8694,-1.27974,0.236277,48.408,2.12005,0.401412,-1.139,151.928,1.34866,0.129748,-0.191904,0.283331,10.4085,0.7328520000000001,2.5615,329.843,0.0477494,0.268926,1.27112,-1.44668,1.23336,0.146692,0.00238663,123.922,-16.5733,0.741749,7.319939999999999,0.00238663,0.302917,-0.478245,3.98517,2.39965,0.210398,0.117246,0.686131,0.7335729999999999,3.66425,0.148614,False
4.74383,2.30289,4.38063,244.353,0.577012,0.231961,1.93663,573.243,0.20088,5.990819999999999,0.2474489999999999,1.03674,117.446,-0.161658,0.293367,63.9395,3.15509,0.4665359999999999,-0.959403,5.04587,1.46184,0.178637,-0.75408,0.254653,7.89152,1.24138,0.7975720000000001,422.051,0.0840066,0.398913,0.5673050000000001,-2.39604,0.996082,0.1171609999999999,0.00255102,102.927,-33.7256,2.6299,8.02915,0.00255102,0.191344,0.1160819999999999,2.76083,3.52112,0.187389,0.0,0.583899,0.8071510000000001,3.4427,0.109788,False
3.65113,1.31009,4.40237,149.001,0.954503,0.291944,2.183,814.2610000000001,0.47346,9.94988,0.256729,1.10869,1.55633,0.199629,0.291925,49.395,4.41913,0.4995699999999999,-0.1895109999999999,12.3437,1.32749,0.128397,-0.565227,0.221135,5.19476,1.21596,0.797883,419.17,0.1598359999999999,0.4227979999999999,0.743625,-3.07803,1.11837,0.0740286,0.00414079,105.644,-19.3809,1.71762,6.68958,0.0,0.134712,0.139275,0.901666,-0.0984592,0.170157,0.268311,1.47593,0.866506,3.35571,0.211831,False
3.30657,0.447995,4.25576,180.887,0.754174,0.192139,3.0661400000000003,2222.95,1.2552,9.89759,0.340554,0.611721,39.3589,0.616358,0.291215,204.093,4.504630000000001,0.497386,-0.211327,61.5596,1.25253,0.183534,-0.443864,0.276532,5.35475,0.929376,1.01414,374.458,0.143193,0.320446,2.21362,-3.25221,1.37378,0.0802766,0.0132371,131.645,-30.2915,0.0568713,6.057580000000001,0.00120337,0.125866,-0.178398,0.6328699999999999,-0.0359330999999999,0.187412,0.4129939999999999,1.13459,0.8904770000000001,3.53183,0.197524,True
3.33085,1.42307,4.21034,129.82299999999998,0.0417407,0.412129,2.39816,880.125,0.388887,23.9615,0.256944,0.81935,159.618,-0.158073,0.305556,60.0948,2.6877,0.4420439999999999,-0.7780590000000001,171.94299999999998,1.32979,0.2213719999999999,-1.2131,0.287666,6.65532,0.706079,1.79659,445.93,0.156766,0.227636,1.49598,-1.92515,1.02261,0.0670491,0.0,112.054,-52.632,1.567,5.31084,0.0,0.21843,0.058649,1.28805,-0.0354655,0.2404739999999999,0.112884,0.992659,0.8953540000000001,3.4591,0.177651,False
5.17554,2.2753,4.1762,45.4502,0.844268,0.323655,1.4385,435.866,0.168588,33.7758,0.230321,0.178223,130.789,-0.666463,0.230321,45.0847,3.39716,0.46635,-2.2789200000000003,107.777,1.47088,0.184836,-1.48574,0.4187079999999999,8.56938,0.629742,0.584091,475.693,0.2206659999999999,0.334642,0.378761,-2.76178,1.22787,0.0952672,0.0,110.601,-42.8852,2.26678,6.53592,0.0,0.210923,-0.0804594,2.0715,0.487721,0.148559,0.090773,0.552642,0.814028,3.42847,0.1414089999999999,False
4.7597,0.234034,4.35685,43.0902,0.98622,0.6822189999999999,3.65177,2118.03,0.836025,25.6011,0.157744,0.742955,571.313,-1.92381,0.329828,266.726,2.6344,0.499613,0.0406114,315.501,1.67566,0.134465,0.586756,0.272305,7.233280000000001,1.07515,0.574883,416.263,0.0526958,0.257258,-0.138552,-3.29227,1.37788,0.125079,0.0258125999999999,202.005,-36.8283,-0.3653889999999999,1.41027,0.0,0.290579,-0.889299,4.13429,1.33467,0.2255199999999999,0.0,0.814357,0.902885,3.11126,0.127753,False
