NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_100,NUM_101,NUM_102,NUM_103,NUM_104,NUM_105,NUM_106,NUM_107,NUM_108,NUM_109,NUM_11,NUM_110,NUM_111,NUM_112,NUM_113,NUM_114,NUM_115,NUM_116,NUM_117,NUM_118,NUM_119,NUM_12,NUM_120,NUM_121,NUM_122,NUM_123,NUM_124,NUM_125,NUM_126,NUM_127,NUM_128,NUM_129,NUM_13,NUM_130,NUM_131,NUM_132,NUM_133,NUM_134,NUM_135,NUM_136,NUM_137,NUM_138,NUM_139,NUM_14,NUM_140,NUM_141,NUM_142,NUM_143,NUM_144,NUM_145,NUM_146,NUM_147,NUM_148,NUM_149,NUM_15,NUM_150,NUM_151,NUM_152,NUM_153,NUM_154,NUM_155,NUM_156,NUM_157,NUM_158,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,NUM_37,NUM_38,NUM_39,NUM_40,NUM_41,NUM_42,NUM_43,NUM_44,NUM_45,NUM_46,NUM_47,NUM_48,NUM_49,NUM_50,NUM_51,NUM_52,NUM_53,NUM_54,NUM_55,NUM_56,NUM_57,NUM_58,NUM_59,NUM_60,NUM_61,NUM_62,NUM_63,NUM_64,NUM_65,NUM_66,NUM_67,NUM_68,NUM_69,NUM_70,NUM_71,NUM_72,NUM_73,NUM_74,NUM_75,NUM_76,NUM_77,NUM_78,NUM_79,NUM_80,NUM_81,NUM_82,NUM_83,NUM_84,NUM_85,NUM_86,NUM_87,NUM_88,NUM_89,NUM_90,NUM_91,NUM_92,NUM_93,NUM_94,NUM_95,NUM_96,NUM_97,NUM_98,NUM_99,CAT_00,CAT_01,CAT_02,target
40062,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11776.0,208536.0,206.0,4085220.0,6672.0,1078.0,6752.0,983780.0,358710.0,1978440.0,617626.0,6526.0,1679046.0,0.0,0.0,,,,,,,,,1967380.0,,5116.0,366.0,0.0,0.0,9730.0,57908.0,0.0,0.0,0.0,92846.0,0.0,24898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10061880.0,1890.6,2336.0,971772.0,1348294.0,451248.0,1620770.0,144488.0,302822.0,373004.0,155642.0,88002.0,120784.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3594580.0,3213300.0,489790.0,322542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103560.0,3836020.0,20004.0,0.0,3280.0,1172.0,1502.0,345584.0,3156024.0,451986.0,32.0,4.0,0.0,0.0,1875734.0,836558.0,433228.0,346166.0,316606.0,147826.0,3466.0,0.0,0.0,0.0,4085220.0,0.0,320.0,1334.0,0.0,1620770.0,58496.0,213590.0,273372.0,141520.0,144500.0,51700.0,40061.93,4085220.0,4085220.0,4165298.0,13867.0,389628.0,41792.0,447040.0,3959584.0,0.0,,,3032835.84,55448.64,860557.44,0.0,0.0,0.0,0.0,0.0,24978.0,300824.0,887608.0,2030838.0,687878.0,26662.0,796.0,,0.0,1209600.0,,neg
878,22.0,16.0,0.0,0.0,0.0,0.0,0.0,3946.0,56264.0,6628.0,16.0,,1912.0,36.0,534.0,1740.0,6226.0,10042.0,41600.0,6884.0,2306.0,170.0,0.0,28.0,126.0,44452.0,17200.0,0.0,90.0,0.0,0.0,0.0,47682.0,308.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108.0,20.0,0.0,0.0,1216.0,240.0,820.0,82.0,0.0,0.0,0.0,0.0,2.0,0.0,251.4,120.0,23522.0,9782.0,3326.0,,1214.0,1556.0,1542.0,2868.0,24952.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,7468.0,11338.0,52982.0,51680.0,26714.0,2982.0,6.0,0.0,0.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17858.0,51286.0,0.0,1716.0,128.0,196.0,150.0,1502.0,65378.0,12.0,30.0,16.0,16.0,27896.0,14912.0,15658.0,7164.0,1790.0,716.0,682.0,314.0,12.0,0.0,,18.0,14.0,24.0,0.0,27216.0,818.0,15138.0,11518.0,,,,878.43,,,88574.0,283.0,388.0,,,69144.0,1814.0,0.0,14.0,46331.52,0.0,21086.4,4.0,40.0,0.0,1714.0,48052.0,13530.0,4860.0,660.0,300.0,28.0,0.0,0.0,4.0,0.0,1209600.0,0.0,neg
33748,2130706434.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,59594.0,86.0,2630392.0,4068.0,512.0,68898.0,384282.0,155616.0,998198.0,859452.0,19498.0,1546224.0,156.0,2.0,1384.0,1938.0,1857090.0,1870.0,0.0,556.0,0.0,30.0,814172.0,1877332.0,3192.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66246.0,0.0,44860.0,24348.0,8524.0,0.0,0.0,54622.0,11978.0,2480440.0,255514.0,2992.0,0.0,0.0,0.0,0.0,3748220.0,999.74,1130.0,675098.0,418018.0,215098.0,1231070.0,97212.0,196560.0,167878.0,149178.0,125100.0,432098.0,14442.0,0.0,0.0,90764.0,0.0,0.0,0.0,0.0,1667542.0,987092.0,962402.0,615912.0,0.0,4298.0,0.0,2906.0,602.0,0.0,0.0,0.0,0.0,0.0,100524.0,453472.0,1936686.0,0.0,0.0,1964.0,1224.0,1640.0,2828.0,143966.0,2338602.0,458.0,0.0,0.0,0.0,928208.0,472002.0,171364.0,135704.0,113470.0,106844.0,178266.0,373242.0,11582.0,0.0,2630392.0,22.0,48.0,74.0,100.0,1231070.0,55934.0,225718.0,731508.0,431440.0,452300.0,71940.0,33748.18,2630392.0,2630392.0,2602410.0,19051.0,982.0,15358.0,205080.0,2490682.0,76030.0,2.0,46.0,1836981.12,0.0,651840.0,8.0,216.0,0.0,0.0,0.0,5640.0,438804.0,1406944.0,605276.0,30304.0,3538.0,176.0,72.0,0.0,1209600.0,0.0,neg
38416,184.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,316178.0,18.0,3239960.0,3892.0,478.0,1576.0,166480.0,145708.0,1873574.0,600160.0,40030.0,1963338.0,240.0,0.0,224.0,172.0,2237300.0,34368.0,42.0,46748.0,0.0,0.0,498420.0,2438754.0,2230.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52100.0,0.0,39116.0,39984.0,7632.0,0.0,0.0,76012.0,11266.0,396720.0,70300.0,1540.0,0.0,0.0,0.0,0.0,0.0,1208.76,1236.0,444810.0,526362.0,399530.0,1412834.0,243844.0,916162.0,300084.0,1054.0,208.0,84.0,0.0,0.0,0.0,6328.0,0.0,0.0,0.0,0.0,2239892.0,1710478.0,999426.0,459576.0,0.0,0.0,0.0,310.0,68.0,0.0,0.0,0.0,0.0,0.0,38644.0,1336564.0,939352.0,517578.0,0.0,2294.0,1034.0,1450.0,64976.0,2144786.0,617588.0,10.0,0.0,0.0,0.0,1200092.0,492338.0,225914.0,168054.0,145632.0,189630.0,400278.0,10200.0,0.0,0.0,3239960.0,182.0,314.0,220.0,18.0,1412834.0,60138.0,562852.0,426408.0,371360.0,374080.0,245260.0,38416.01,3239960.0,3239960.0,3230300.0,18043.0,4950.0,76356.0,812560.0,2832138.0,84540.0,0.0,194.0,2404530.24,0.0,425430.72,0.0,0.0,0.0,0.0,0.0,39884.0,778600.0,1570124.0,418666.0,19778.0,4702.0,384.0,12.0,0.0,1209600.0,0.0,neg
1078,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,6124.0,6.0,82048.0,200.0,16.0,186.0,5426.0,1096.0,11346.0,46040.0,2108.0,57768.0,40.0,0.0,48.0,124.0,56768.0,19548.0,0.0,26.0,0.0,46.0,2454.0,56796.0,72.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,254.0,80.0,0.0,0.0,1352.0,552.0,220.0,20.0,0.0,0.0,0.0,0.0,0.0,77550.0,153.78,72.0,11108.0,7770.0,2416.0,29916.0,1398.0,7014.0,25596.0,10296.0,756.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69158.0,61812.0,12880.0,4814.0,0.0,0.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,45964.0,20494.0,0.0,0.0,196.0,54.0,44.0,60.0,17482.0,48616.0,6.0,0.0,0.0,0.0,35710.0,21134.0,6512.0,2168.0,534.0,232.0,106.0,62.0,0.0,0.0,82048.0,0.0,158.0,278.0,0.0,29916.0,914.0,7184.0,5664.0,,,12660.0,1077.46,82048.0,82048.0,85668.0,213.0,0.0,8038.0,81800.0,66458.0,1658.0,2.0,6.0,56185.92,0.0,10175.04,0.0,0.0,0.0,0.0,0.0,2834.0,43290.0,19352.0,752.0,194.0,36.0,0.0,0.0,0.0,1209600.0,0.0,neg
920564,,,,,0.0,0.0,1040.0,1860198.0,14337666.0,22515008.0,,65350324.0,50392.0,12862.0,5551866.0,6276114.0,7635040.0,38111140.0,2753738.0,66256.0,16463020.0,16.0,0.0,,,,,,,,,4227684.0,,,,,,,,,,,900996.0,,421882.0,,,,,,,,,149986.0,,,,,,26588.3,22362.0,11364818.0,8998342.0,6640548.0,23106536.0,2577198.0,4706588.0,4401496.0,5507826.0,15969554.0,291036.0,18.0,,,0.0,0.0,,905084.0,1481278.0,47081960.0,41718630.0,17355308.0,5730056.0,,294.0,0.0,,,0.0,0.0,0.0,0.0,1226.0,192606.0,2130550.0,26334212.0,31798830.0,0.0,44074.0,21148.0,32546.0,53708.0,24485666.0,35820172.0,88.0,16.0,0.0,6.0,11336880.0,13236424.0,11637626.0,6798592.0,4462066.0,2979512.0,2288168.0,2362556.0,2337814.0,3017786.0,65350324.0,,,,,23106536.0,923782.0,8576236.0,8747074.0,361640.0,383200.0,252080.0,920563.75,65350324.0,65350324.0,65385712.0,330991.0,,,1131020.0,60457424.0,,,,49500571.2,1728584.64,9200723.52,94.0,7990.0,0.0,152542.0,2871992.0,12466712.0,19793360.0,17704848.0,6519424.0,878146.0,67668.0,2732.0,,0.0,1209600.0,,neg
10,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,8.0,25878.0,1018.0,10.0,16.0,8.0,1156.0,3988.0,2086.0,628.0,7884.0,48.0,0.0,6.0,24.0,2236.0,72.0,0.0,0.0,0.0,0.0,0.0,2736.0,44.0,46.0,0.0,0.0,0.0,4226.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,240.0,24.0,102.0,26.0,7560.0,742.0,0.0,5870.0,38.0,0.0,0.0,0.0,1.0,46.0,6892.0,1872.0,64.0,3090.0,16.0,20.0,20.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10510.0,8170.0,15348.0,676.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8958.0,0.0,58.0,20.0,24.0,852.0,142.0,4398.0,3464.0,0.0,0.0,0.0,7630.0,376.0,122.0,124.0,70.0,32.0,20.0,328.0,80.0,176.0,25878.0,0.0,2.0,0.0,0.0,3090.0,214.0,13228.0,2060.0,,,15180.0,10.22,25878.0,25878.0,26546.0,26.0,0.0,2470.0,25640.0,9008.0,388.0,2.0,0.0,2348.16,4.8,5688.0,0.0,6.0,0.0,0.0,0.0,840.0,7164.0,376.0,578.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
47308,1588.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,96692.0,3262.0,3526026.0,4100.0,468.0,95986.0,172648.0,176210.0,1885628.0,899754.0,23938.0,2485082.0,278.0,4.0,1852.0,506.0,2723890.0,19612.0,0.0,34856.0,0.0,18.0,651346.0,2804466.0,2062.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24754.0,0.0,26916.0,40300.0,10506.0,0.0,0.0,75792.0,14304.0,8497160.0,973140.0,798.0,2048498.0,2166.0,0.0,0.0,7308530.0,1039.96,1126.0,501250.0,699518.0,476656.0,1401510.0,221258.0,368496.0,248172.0,205306.0,147504.0,355244.0,35610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744658.0,2218846.0,780974.0,469702.0,0.0,0.0,0.0,1280.0,200.0,0.0,0.0,0.0,0.0,0.0,218014.0,712402.0,1782252.0,546346.0,0.0,2892.0,1446.0,2572.0,354158.0,2625482.0,272452.0,12.0,0.0,0.0,0.0,1048970.0,805270.0,364710.0,274766.0,199736.0,160500.0,213814.0,191248.0,0.0,0.0,3526026.0,400.0,160.0,562.0,28.0,1401510.0,45106.0,421840.0,354316.0,234560.0,341860.0,198800.0,47308.45,3526026.0,3526026.0,3519078.0,21706.0,15980.0,106582.0,1101160.0,3259014.0,125232.0,4.0,50.0,2776685.76,0.0,479698.56,0.0,0.0,0.0,0.0,0.0,0.0,732600.0,2132930.0,371522.0,17578.0,4118.0,266.0,3256.0,0.0,1209600.0,0.0,neg
14,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1788.0,14.0,15384.0,958.0,36.0,24.0,50.0,582.0,906.0,4996.0,864.0,6490.0,6.0,0.0,22.0,6.0,3488.0,120.0,0.0,0.0,0.0,0.0,0.0,3718.0,78.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,40.0,20.0,1620.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18,66.0,5752.0,2434.0,82.0,3118.0,30.0,18.0,16.0,24.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6388.0,2532.0,8966.0,742.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,5588.0,0.0,110.0,44.0,26.0,48.0,3356.0,4838.0,0.0,0.0,0.0,0.0,7262.0,472.0,162.0,136.0,22.0,26.0,248.0,94.0,0.0,0.0,15384.0,2.0,0.0,2.0,0.0,3118.0,204.0,4472.0,4280.0,,,8560.0,13.9,15384.0,15384.0,14808.0,23.0,0.0,1302.0,15120.0,8422.0,410.0,0.0,4.0,2971.2,0.0,4561.92,0.0,20.0,0.0,0.0,0.0,1290.0,5444.0,1332.0,356.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
40784,352.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,164690.0,78.0,2504400.0,2666.0,386.0,79832.0,201362.0,202708.0,1796302.0,154274.0,5924.0,1621966.0,106.0,0.0,530.0,912.0,1444608.0,620670.0,0.0,31542.0,0.0,30.0,616840.0,2114972.0,1424.0,190.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,37776.0,0.0,11716.0,18018.0,4218.0,0.0,0.0,59780.0,14162.0,968600.0,157036.0,1818.0,0.0,0.0,0.0,0.0,1244300.0,804.06,804.0,349570.0,331514.0,213788.0,1089778.0,96296.0,249424.0,732312.0,209296.0,118136.0,143212.0,12.0,0.0,0.0,3412.0,0.0,0.0,0.0,0.0,2251148.0,2051348.0,252878.0,168748.0,0.0,0.0,0.0,844.0,286.0,0.0,0.0,0.0,0.0,0.0,19100.0,1096146.0,1211414.0,116900.0,0.0,3498.0,2782.0,3726.0,90328.0,1502728.0,839796.0,642.0,50.0,4.0,6.0,763126.0,737882.0,239688.0,154852.0,108608.0,83750.0,105350.0,250302.0,2.0,0.0,2504400.0,68.0,1768.0,452.0,6.0,1089778.0,24106.0,113874.0,138282.0,123940.0,118400.0,7140.0,40783.25,2504400.0,2504400.0,2489740.0,15018.0,4348.0,6260.0,81440.0,2443560.0,61698.0,2.0,58.0,2106195.84,38.4,335400.96,0.0,0.0,0.0,0.0,0.0,11848.0,687384.0,1399078.0,322944.0,18160.0,3808.0,338.0,72.0,0.0,1209600.0,0.0,neg
39130,856.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,18888.0,320.0,2858468.0,4378.0,392.0,111876.0,151672.0,187918.0,1971810.0,230482.0,9928.0,1960950.0,34.0,0.0,1124.0,872.0,1949992.0,250802.0,0.0,1012.0,0.0,62.0,638368.0,2398764.0,1992.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47292.0,0.0,16754.0,24844.0,7776.0,0.0,0.0,60284.0,11840.0,12377680.0,1399824.0,2070.0,0.0,0.0,0.0,0.0,14961320.0,855.16,988.0,298440.0,604734.0,368954.0,1152764.0,176140.0,414264.0,450806.0,177900.0,82654.0,93332.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428800.0,2144500.0,429250.0,236610.0,0.0,0.0,0.0,2220.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,726776.0,1922590.0,19124.0,0.0,3236.0,1866.0,3440.0,27634.0,1872460.0,759782.0,72.0,0.0,0.0,0.0,898528.0,631234.0,278528.0,187666.0,131514.0,101454.0,140350.0,299216.0,0.0,0.0,2858468.0,182.0,594.0,1744.0,8.0,1152764.0,29216.0,242588.0,184822.0,187940.0,182460.0,53740.0,39130.97,2858468.0,2858468.0,2834882.0,18463.0,8058.0,40730.0,433860.0,2668490.0,76720.0,2.0,40.0,2385098.88,0.0,280368.0,0.0,0.0,0.0,0.0,0.0,0.0,399480.0,1739820.0,505148.0,19230.0,4302.0,510.0,314.0,0.0,1209600.0,0.0,neg
37928,2130706434.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,652534.0,1028.0,4661102.0,4586.0,464.0,127410.0,1302746.0,308630.0,2537584.0,277528.0,1406.0,1670500.0,0.0,0.0,2656.0,2046.0,2741250.0,18384.0,0.0,3496.0,0.0,22.0,1074204.0,2850726.0,11500.0,1668.0,0.0,0.0,113350.0,617654.0,0.0,0.0,0.0,662026.0,0.0,48698.0,34150.0,13078.0,0.0,0.0,115124.0,17912.0,3114660.0,312620.0,499024.0,0.0,0.0,0.0,0.0,0.0,806.06,922.0,1894470.0,1011206.0,459336.0,1956896.0,208356.0,353862.0,211730.0,143012.0,91592.0,183814.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450830.0,2417750.0,1210076.0,993556.0,0.0,127332.0,0.0,3458.0,884.0,0.0,0.0,0.0,0.0,0.0,6316.0,3488274.0,1064188.0,1576.0,0.0,2636.0,248.0,412.0,680.0,14272.0,4424386.0,117720.0,0.0,0.0,0.0,2493858.0,647584.0,219486.0,183748.0,166514.0,184496.0,507700.0,156968.0,0.0,0.0,4661102.0,0.0,144.0,114.0,18.0,1956896.0,76474.0,248402.0,960452.0,314280.0,300640.0,277140.0,37927.6,4661102.0,4661102.0,4665940.0,19435.0,788.0,100142.0,1028060.0,4560354.0,184916.0,10.0,156.0,2750171.52,544979.52,1261088.64,0.0,164.0,0.0,0.0,0.0,66524.0,338732.0,1284384.0,1614758.0,952460.0,298242.0,5254.0,940.0,0.0,1209600.0,0.0,neg
64736,2130706438.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,14036.0,1498206.0,1918.0,4835436.0,7548.0,988.0,79002.0,300716.0,192950.0,3311198.0,621088.0,45858.0,2313994.0,746.0,0.0,3266.0,1488.0,3804446.0,20292.0,0.0,148.0,0.0,48.0,656742.0,3899532.0,3142.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70802.0,0.0,32972.0,45556.0,28752.0,0.0,0.0,35492.0,14502.0,12307960.0,1349202.0,6320.0,28768.0,1856.0,0.0,0.0,9517100.0,2102.88,2206.0,725806.0,840096.0,672780.0,1806220.0,345966.0,785232.0,564186.0,322822.0,173144.0,130000.0,64.0,0.0,0.0,1052.0,0.0,0.0,0.0,0.0,3891250.0,3231080.0,943084.0,568954.0,0.0,0.0,0.0,3104.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,1032400.0,3458658.0,69038.0,0.0,2524.0,414.0,1102.0,84972.0,2987518.0,1482766.0,800.0,0.0,0.0,0.0,1219794.0,1058656.0,330544.0,250358.0,201010.0,172506.0,234346.0,1057622.0,35258.0,0.0,4835436.0,44.0,210.0,126.0,138.0,1806220.0,51034.0,499124.0,440040.0,230020.0,185080.0,216100.0,64736.07,4834924.0,4835436.0,4826536.0,38990.0,5896.0,112582.0,1196060.0,4560112.0,145188.0,2.0,120.0,3853872.96,0.0,700127.04,0.0,0.0,0.0,0.0,0.0,296006.0,1879744.0,1962992.0,379684.0,32712.0,7784.0,1172.0,1914.0,0.0,1209600.0,0.0,neg
10,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.0,0.0,23500.0,1060.0,8.0,8.0,6.0,272.0,298.0,1792.0,492.0,2978.0,62.0,0.0,4.0,38.0,1212.0,96.0,0.0,0.0,0.0,0.0,0.0,1664.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,86.0,22.0,24.0,6.0,500.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,26.0,2684.0,1076.0,86.0,592.0,72.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,3622.0,17864.0,560.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.0,0.0,46.0,16.0,142.0,812.0,190.0,1306.0,1486.0,0.0,0.0,0.0,2654.0,298.0,134.0,74.0,102.0,164.0,412.0,50.0,22.0,88.0,23500.0,0.0,0.0,0.0,0.0,592.0,142.0,16486.0,1362.0,,,17680.0,9.19,23500.0,23500.0,24560.0,22.0,0.0,2238.0,23320.0,4026.0,100.0,2.0,4.0,1432.32,0.0,1557.12,0.0,8.0,0.0,0.0,0.0,848.0,1616.0,1264.0,270.0,0.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
406,2130706434.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,21662.0,4556.0,0.0,48518.0,1062.0,10.0,26.0,2416.0,2612.0,23174.0,546.0,0.0,3628.0,0.0,0.0,148.0,26.0,21914.0,13122.0,0.0,0.0,0.0,0.0,0.0,22100.0,108.0,52.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,6172.0,2334.0,340.0,74.0,162160.0,16238.0,0.0,8074.0,4.0,0.0,0.0,0.0,1.28,82.0,8794.0,4616.0,1790.0,13840.0,300.0,360.0,1060.0,854.0,12072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.0,3104.0,27872.0,22886.0,19058.0,2502.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,27678.0,0.0,120.0,38.0,42.0,768.0,296.0,28582.0,0.0,0.0,0.0,0.0,20116.0,7208.0,866.0,476.0,202.0,514.0,220.0,180.0,34.0,30.0,48518.0,12.0,12.0,10.0,0.0,13840.0,394.0,11946.0,6600.0,,,18560.0,405.64,48518.0,48518.0,48496.0,151.0,0.0,4586.0,48020.0,29998.0,910.0,2.0,4.0,21553.92,19.2,7376.64,0.0,22.0,0.0,0.0,15390.0,8156.0,5102.0,1002.0,188.0,8.0,0.0,0.0,0.0,0.0,1209600.0,0.0,neg
45142,2222.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,52920.0,520.0,3601828.0,4962.0,774.0,3882.0,429918.0,197144.0,2513246.0,225868.0,2356.0,2309572.0,0.0,0.0,3076.0,2498.0,2841178.0,191852.0,0.0,11316.0,0.0,22.0,991152.0,2885600.0,3200.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23412.0,0.0,21240.0,33176.0,9088.0,0.0,0.0,150164.0,32906.0,183780.0,29562.0,0.0,0.0,0.0,0.0,0.0,5142030.0,1410.6,1672.0,563422.0,603918.0,486422.0,1516516.0,331332.0,1026038.0,345060.0,12978.0,2544.0,6410.0,26.0,0.0,0.0,1872.0,0.0,0.0,0.0,0.0,3086016.0,2740522.0,514958.0,279690.0,0.0,0.0,0.0,3050.0,942.0,0.0,0.0,0.0,0.0,0.0,3658.0,248100.0,1165614.0,1960778.0,0.0,2330.0,936.0,996.0,50222.0,2702096.0,620576.0,994.0,0.0,0.0,0.0,1238442.0,951672.0,459288.0,253482.0,155496.0,151558.0,163576.0,4636.0,0.0,0.0,3601828.0,0.0,582.0,758.0,46.0,1516516.0,44326.0,260904.0,250650.0,152300.0,201960.0,152720.0,45142.03,3601828.0,3601828.0,3609536.0,13512.0,5904.0,113528.0,1173460.0,3378150.0,134836.0,4.0,118.0,2855334.72,0.0,519367.68,0.0,0.0,0.0,0.0,0.0,4396.0,384456.0,1782820.0,1124682.0,69316.0,11924.0,556.0,504.0,0.0,1209600.0,0.0,neg
255748,3240.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,415960.0,1431934.0,96.0,17009246.0,5298.0,906.0,32954.0,345052.0,227600.0,3290928.0,505036.0,8218.0,1751586.0,0.0,0.0,1290.0,278.0,4046530.0,32704.0,0.0,3738.0,0.0,0.0,777560.0,4066530.0,11148.0,1378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38110.0,0.0,116268.0,246582.0,39926.0,0.0,0.0,453398.0,76052.0,43840.0,9038.0,842.0,0.0,0.0,0.0,0.0,33115180.0,1104.36,1506.0,413228.0,791898.0,841854.0,7942888.0,391218.0,651488.0,408630.0,295192.0,196610.0,400212.0,25662.0,0.0,0.0,0.0,304.0,0.0,6820.0,10666.0,14654282.0,13163918.0,2345644.0,1291422.0,0.0,0.0,0.0,3784.0,712.0,0.0,0.0,0.0,0.0,0.0,34216.0,1735968.0,2458168.0,187640.0,0.0,1792.0,586.0,1222.0,53564.0,2922666.0,1428964.0,7196.0,2.0,0.0,0.0,1492868.0,880664.0,599474.0,499634.0,385232.0,288186.0,243498.0,26436.0,0.0,0.0,17009246.0,0.0,48.0,726.0,72.0,7942888.0,217666.0,1545376.0,796464.0,126320.0,154200.0,7840.0,255747.55,17009246.0,17009246.0,4550838.0,21738.0,4374.0,113508.0,47240.0,4415992.0,523026.0,0.0,132.0,14568237.12,0.0,1400128.32,0.0,0.0,0.0,0.0,58288.0,707920.0,1399274.0,1435090.0,716542.0,83488.0,13660.0,1730.0,14.0,0.0,1209600.0,0.0,neg
482076,,,,,0.0,0.0,2466.0,503468.0,9950680.0,19993640.0,,55306140.0,45576.0,9840.0,5119178.0,3112528.0,10343526.0,32228118.0,3800296.0,26422.0,20344946.0,0.0,0.0,,,,,,,,,3683630.0,,,,,,,,,,,191778.0,,747874.0,,,,,,,,,14876.0,,,,,,,,7839618.0,27887028.0,13220774.0,22503180.0,2549264.0,2091438.0,712950.0,257080.0,74410.0,52592.0,330.0,,,183138.0,174.0,,125832.0,285472.0,34854224.0,22856112.0,20319012.0,11927728.0,,224040.0,0.0,,,11402778.0,4518794.0,4790318.0,3057712.0,2812738.0,3598724.0,14958052.0,7733358.0,1813010.0,0.0,64430.0,71980.0,124376.0,5584102.0,38134182.0,10705990.0,424.0,0.0,0.0,0.0,28525816.0,7646652.0,4189782.0,3533538.0,3675900.0,3817510.0,2752396.0,535580.0,8228.0,82.0,55306140.0,,,,,22503180.0,1009656.0,8176026.0,12106432.0,468160.0,446620.0,307220.0,482075.37,55306140.0,55306140.0,55345742.0,291559.0,,,774140.0,54685484.0,,,,47194036.8,0.0,7465093.44,,,0.0,4304.0,429582.0,10932972.0,26133534.0,14832678.0,1999088.0,293686.0,56302.0,3338.0,,0.0,1209600.0,,pos
