NUM_00,NUM_01,NUM_02,NUM_03,CAT_00,target
205011.0,4068.0,1373.0,132474.0,1,1
1241915.0,3415.0,2418.0,1239696.0,1,1
116709.0,3847.0,133.0,39002.0,0,0
72341.0,2513.0,77.0,47925.0,0,1
194911.0,1250.0,22.0,0.0,0,0
367633.0,1232.0,52.0,355783.0,1,1
155608.0,1285.0,655.0,155527.0,1,1
1193413.0,3187.0,129.0,1161774.0,1,1
1052661.0,3074.0,257.0,1049985.0,1,1
1742942.0,1325.0,26.0,267656.0,0,1
373466.0,2440.0,107.0,46699.0,0,0
998174.0,112.0,250.0,553454.0,0,1
1699231.0,930.0,169.0,1433499.0,1,1
907686.0,4011.0,19.0,0.0,0,0
1221705.0,3797.0,52.0,216851.0,0,1
441893.0,2261.0,414.0,348862.0,1,1
24461.0,2668.0,17.0,5492.0,0,1
163759.0,2225.0,8.0,13718.0,0,1
667840.0,1979.0,5.0,204333.0,1,1
455365.0,271.0,50.0,259035.0,1,0
21781.0,3560.0,990.0,0.0,0,0
395814.0,1882.0,100.0,267488.0,0,1
1777556.0,2240.0,8.0,837689.0,1,1
388209.0,2437.0,49.0,0.0,1,0
1041425.0,2929.0,723.0,1034388.0,1,1
180166.0,1717.0,93.0,81936.0,1,1
249693.0,2828.0,81.0,228857.0,1,0
583015.0,1253.0,288.0,580720.0,0,1
259136.0,2185.0,11.0,0.0,1,0
1415898.0,547.0,96.0,0.0,0,0
177064.0,477.0,24.0,113785.0,0,0
819002.0,2264.0,447.0,639257.0,1,1
1560958.0,152.0,131.0,0.0,0,0
61655.0,1276.0,9.0,0.0,1,0
163760.0,4023.0,17.0,0.0,0,0
36967.0,2441.0,127.0,0.0,1,0
165821.0,1384.0,541.0,153454.0,1,1
696434.0,53.0,116.0,333560.0,1,1
1420151.0,1749.0,64.0,1266289.0,1,1
36783.0,1155.0,263.0,26036.0,1,1
1683924.0,1216.0,348.0,1519077.0,1,1
1529011.0,1493.0,540.0,828930.0,0,1
386725.0,93.0,943.0,119385.0,0,1
175713.0,510.0,35.0,171547.0,1,0
1936311.0,3070.0,60.0,1717381.0,1,1
211198.0,1804.0,1578.0,209801.0,1,1
861371.0,2903.0,663.0,841556.0,1,1
1151535.0,2024.0,33.0,577604.0,1,1
118934.0,321.0,42.0,0.0,0,0
50262.0,2905.0,671.0,2971.0,1,1
726319.0,2039.0,19.0,646021.0,0,1
712537.0,3888.0,216.0,430727.0,1,1
333560.0,832.0,70.0,6230.0,1,1
148111.0,1016.0,1449.0,0.0,0,0
634045.0,2746.0,922.0,501935.0,1,1
282491.0,2725.0,44.0,0.0,0,0
295505.0,3067.0,109.0,0.0,0,0
1721755.0,2648.0,2685.0,1714270.0,1,1
113333.0,47.0,62.0,105660.0,1,1
1002252.0,3187.0,2921.0,999982.0,0,1
97361.0,774.0,544.0,47094.0,1,1
18912.0,2321.0,934.0,18886.0,0,1
19.0,1259.0,26.0,0.0,1,0
227354.0,1483.0,33.0,181469.0,0,1
690201.0,3580.0,64.0,543905.0,1,1
1325215.0,3187.0,1508.0,1314687.0,0,1
145777.0,3130.0,738.0,116776.0,0,1
564291.0,1746.0,161.0,0.0,0,0
1722405.0,2648.0,2685.0,1721770.0,1,1
277043.0,324.0,9.0,0.0,0,0
244884.0,2853.0,146.0,0.0,0,0
339095.0,2914.0,55.0,254410.0,1,1
874209.0,208.0,22.0,729453.0,0,1
142558.0,2499.0,1288.0,131284.0,0,1
104073.0,500.0,1427.0,99007.0,0,1
1802721.0,789.0,46.0,1717380.0,0,1
754700.0,3049.0,113.0,0.0,1,0
396252.0,3629.0,24.0,0.0,1,0
9067.0,791.0,817.0,2499.0,1,1
6230.0,789.0,46.0,0.0,1,0
550.0,1403.0,77.0,0.0,1,0
452693.0,1207.0,34.0,0.0,0,0
79359.0,161.0,1906.0,64795.0,0,0
1356521.0,1524.0,264.0,0.0,1,0
412972.0,1387.0,168.0,273202.0,1,1
1072167.0,1384.0,539.0,1065678.0,1,1
600238.0,3498.0,238.0,414284.0,1,1
469618.0,785.0,28.0,110085.0,1,1
881297.0,2007.0,9.0,735573.0,0,0
599653.0,3558.0,71.0,257885.0,1,0
333560.0,382.0,9.0,97361.0,1,1
300999.0,814.0,69.0,295229.0,0,1
1147793.0,3189.0,1124.0,1076178.0,1,1
1562900.0,113.0,246.0,1562881.0,1,1
24461.0,1501.0,171.0,5492.0,0,1
430063.0,2419.0,45.0,0.0,1,0
1338414.0,789.0,53.0,430728.0,0,1
1375612.0,1696.0,309.0,1338415.0,0,1
1802528.0,1623.0,63.0,1717382.0,0,1
445391.0,1333.0,2597.0,439664.0,1,1
203803.0,161.0,1880.0,197331.0,1,1
773350.0,871.0,49.0,333560.0,0,1
128451.0,2501.0,2595.0,119335.0,1,1
541947.0,1917.0,173.0,0.0,0,0
333558.0,3870.0,654.0,329775.0,1,1
58048.0,3475.0,104.0,0.0,0,0
585752.0,786.0,439.0,337408.0,0,1
20505.0,1762.0,1974.0,16211.0,1,1
65296.0,1349.0,40.0,42858.0,1,1
1533717.0,490.0,10.0,77712.0,0,1
1026024.0,1492.0,345.0,811480.0,1,1
400165.0,512.0,7.0,31214.0,0,0
58082.0,339.0,73.0,6230.0,1,1
1642511.0,1293.0,83.0,0.0,0,0
163197.0,742.0,20.0,0.0,0,0
675660.0,2321.0,1320.0,626206.0,1,1
1802720.0,3837.0,59.0,1717379.0,0,1
1910441.0,1416.0,87.0,1773571.0,0,1
853531.0,1957.0,644.0,586299.0,1,1
1896620.0,1717.0,68.0,198705.0,0,1
1965724.0,923.0,339.0,1717380.0,0,1
1292678.0,2221.0,16.0,1058474.0,1,1
1802721.0,362.0,67.0,1717380.0,0,1
1183887.0,1109.0,63.0,72633.0,1,1
118999.0,632.0,64.0,47094.0,0,1
530111.0,3161.0,376.0,511719.0,0,1
1391315.0,3912.0,12.0,1305974.0,0,1
1092759.0,2612.0,138.0,1074181.0,1,1
19505.0,1869.0,47.0,0.0,0,0
47094.0,358.0,377.0,0.0,1,0
409769.0,238.0,527.0,0.0,1,0
136441.0,2144.0,16.0,0.0,1,0
46125.0,2536.0,709.0,36335.0,1,1
534903.0,3490.0,26.0,469618.0,1,1
262772.0,3515.0,527.0,255578.0,1,1
563842.0,3823.0,69.0,424496.0,1,1
706914.0,1947.0,486.0,0.0,1,0
760265.0,2744.0,981.0,704933.0,1,1
2921.0,2500.0,21.0,1273.0,1,1
415763.0,1781.0,17.0,0.0,1,0
958304.0,2648.0,2710.0,942032.0,1,1
257461.0,3519.0,160.0,250714.0,1,1
1062164.0,3187.0,2880.0,1061601.0,1,1
465461.0,1283.0,52.0,0.0,0,0
73488.0,2536.0,829.0,73435.0,1,1
585753.0,13.0,995.0,337409.0,0,1
539579.0,502.0,39.0,486715.0,0,1
1009198.0,3890.0,9.0,767080.0,1,1
643542.0,2925.0,202.0,566460.0,1,1
1172464.0,1728.0,850.0,125058.0,0,1
344650.0,2647.0,2753.0,133864.0,1,1
1543626.0,3560.0,1177.0,1540704.0,1,1
1595074.0,4037.0,206.0,1509908.0,0,1
424497.0,3816.0,11.0,328054.0,1,1
1717382.0,1049.0,107.0,1338416.0,1,0
125163.0,3108.0,386.0,0.0,1,0
1224166.0,113.0,248.0,1186954.0,1,1
373456.0,3495.0,329.0,292234.0,1,1
1338416.0,41.0,21.0,0.0,0,0
656271.0,2946.0,102.0,0.0,0,0
100732.0,460.0,5.0,0.0,0,0
40902.0,2361.0,377.0,19076.0,0,1
955463.0,223.0,598.0,948380.0,0,1
1925158.0,730.0,113.0,0.0,0,0
82391.0,1151.0,564.0,50531.0,1,1
334285.0,597.0,80.0,6230.0,1,1
1683494.0,119.0,139.0,1006886.0,0,1
1325858.0,2531.0,13.0,939384.0,1,1
1286652.0,3855.0,19.0,907686.0,1,1
8324.0,1312.0,154.0,120.0,1,0
1112602.0,2261.0,394.0,1078713.0,1,1
38331.0,815.0,41.0,0.0,0,0
33413.0,2626.0,72.0,33163.0,1,1
289894.0,1086.0,4.0,0.0,0,0
208780.0,2062.0,17.0,0.0,1,0
724729.0,2867.0,71.0,339095.0,1,1
995099.0,3188.0,131.0,901671.0,1,1
810519.0,1910.0,580.0,428870.0,1,1
1517.0,1259.0,235.0,19.0,1,1
223230.0,2934.0,80.0,211062.0,1,1
104081.0,480.0,7.0,84609.0,0,0
533714.0,3524.0,53.0,504301.0,0,1
633536.0,2828.0,235.0,522897.0,1,1
4883.0,907.0,13.0,0.0,1,0
639541.0,1607.0,53.0,0.0,1,0
163197.0,3399.0,16.0,0.0,0,0
1735426.0,3659.0,22.0,385589.0,0,1
380454.0,1384.0,593.0,368192.0,1,1
540747.0,1256.0,384.0,478154.0,1,1
1371993.0,3750.0,26.0,1286652.0,0,1
784150.0,2268.0,1298.0,520576.0,1,1
165407.0,1898.0,649.0,153235.0,1,1
78380.0,3495.0,197.0,31051.0,1,1
1765028.0,3133.0,204.0,27316.0,0,1
1338416.0,1707.0,62.0,0.0,0,0
1802528.0,1657.0,76.0,1717382.0,0,1
478154.0,1253.0,290.0,396208.0,1,1
145724.0,2199.0,6.0,0.0,0,0
1428496.0,1253.0,322.0,1291471.0,0,1
710529.0,3646.0,27.0,155772.0,1,1
575716.0,569.0,76.0,0.0,0,0
149677.0,515.0,39.0,115059.0,0,1
235928.0,3232.0,72.0,211070.0,1,1
716719.0,2600.0,389.0,581981.0,1,1
1026127.0,328.0,351.0,788969.0,0,1
1371993.0,3894.0,37.0,1286652.0,0,1
412727.0,1873.0,392.0,411867.0,1,1
1965725.0,2969.0,27.0,1717381.0,0,1
1717382.0,707.0,50.0,1338416.0,1,0
321487.0,2609.0,2084.0,305351.0,1,1
328196.0,812.0,62.0,277552.0,1,1
384881.0,2841.0,96.0,240870.0,1,1
1662803.0,270.0,29.0,1414459.0,0,1
1718870.0,2066.0,6.0,1436423.0,1,1
1572607.0,1671.0,86.0,465991.0,0,1
745100.0,1911.0,15.0,744166.0,0,1
39247.0,1241.0,91.0,28793.0,1,1
176250.0,534.0,8.0,156942.0,0,1
88.0,2017.0,5.0,0.0,1,0
7656.0,2591.0,727.0,0.0,1,0
254409.0,2862.0,86.0,233573.0,1,0
132059.0,976.0,297.0,20855.0,1,1
990412.0,834.0,39.0,889946.0,0,1
238648.0,3233.0,137.0,0.0,1,0
1537794.0,3402.0,61.0,1338416.0,1,0
1641129.0,1879.0,195.0,1624882.0,1,1
90837.0,231.0,102.0,0.0,1,0
290443.0,3496.0,199.0,227080.0,0,1
982002.0,3256.0,14.0,0.0,0,0
1256642.0,1384.0,532.0,1243177.0,0,1
433867.0,804.0,5.0,0.0,1,0
767514.0,1246.0,123.0,16.0,0,1
73872.0,3188.0,144.0,0.0,1,0
550138.0,675.0,133.0,333560.0,0,1
724726.0,2916.0,49.0,567501.0,1,1
1918289.0,1008.0,60.0,0.0,0,0
437444.0,2406.0,227.0,423178.0,1,1
748511.0,2447.0,27.0,0.0,0,0
431892.0,2395.0,94.0,157335.0,1,1
498178.0,515.0,77.0,491139.0,1,1
594248.0,1860.0,62.0,559845.0,1,1
161164.0,1739.0,122.0,0.0,1,0
529533.0,984.0,8.0,0.0,0,0
1936311.0,3404.0,60.0,1717381.0,1,1
1221203.0,1910.0,607.0,1221170.0,1,1
32008.0,528.0,17.0,29176.0,0,0
1130054.0,3167.0,98.0,1129840.0,1,1
1802719.0,395.0,32.0,1717378.0,0,1
1578266.0,1718.0,174.0,498329.0,0,1
1451499.0,124.0,34.0,1402764.0,1,1
255748.0,1173.0,23.0,0.0,1,0
1597609.0,2152.0,133.0,1577053.0,1,1
340582.0,1388.0,107.0,0.0,1,0
1374137.0,1296.0,824.0,1268691.0,1,1
676593.0,1155.0,888.0,554618.0,1,1
1221171.0,182.0,95.0,0.0,1,0
335292.0,2632.0,2179.0,322581.0,1,1
72030.0,3534.0,593.0,53173.0,1,1
11106.0,1479.0,78.0,138.0,1,0
878046.0,3652.0,38.0,86760.0,1,1
373333.0,2828.0,81.0,334378.0,1,1
406463.0,1308.0,158.0,284192.0,1,1
111110.0,3072.0,31.0,56085.0,0,1
38652.0,2772.0,687.0,38576.0,0,1
262597.0,1904.0,96.0,0.0,0,0
220586.0,3614.0,45.0,186562.0,1,0
23405.0,3584.0,21.0,0.0,0,0
1338415.0,1791.0,45.0,420997.0,0,0
264633.0,1628.0,639.0,203695.0,1,1
58763.0,2058.0,22.0,0.0,0,0
244884.0,2857.0,35.0,0.0,0,0
519139.0,1251.0,15.0,195236.0,1,1
1247673.0,1340.0,23.0,111562.0,0,1
340114.0,692.0,971.0,334282.0,1,1
272104.0,2246.0,9.0,38527.0,1,1
275354.0,529.0,7.0,53395.0,0,0
1823560.0,2648.0,2600.0,1822581.0,1,1
635136.0,2401.0,274.0,473674.0,1,1
673515.0,698.0,11.0,294549.0,1,0
1739749.0,2152.0,144.0,1713493.0,0,1
197034.0,2030.0,54.0,0.0,1,0
193373.0,3397.0,40.0,0.0,0,0
46455.0,532.0,75.0,6616.0,0,0
76278.0,916.0,763.0,43046.0,1,1
828929.0,2753.0,135.0,719938.0,1,1
1139912.0,1670.0,895.0,939255.0,1,1
70892.0,2873.0,237.0,15820.0,0,1
811478.0,1511.0,355.0,226864.0,1,1
1898118.0,109.0,493.0,1198194.0,0,1
259436.0,3607.0,529.0,161603.0,1,1
321110.0,637.0,8.0,118999.0,0,0
465461.0,1802.0,19.0,0.0,0,0
45942.0,2448.0,145.0,22703.0,0,1
163197.0,444.0,31.0,0.0,0,0
62126.0,3008.0,69.0,0.0,0,0
294567.0,3162.0,362.0,289722.0,1,1
990880.0,3450.0,1408.0,955823.0,1,1
362876.0,2760.0,558.0,191435.0,1,1
27462.0,3176.0,196.0,27025.0,1,1
5975.0,522.0,20.0,5768.0,0,0
256445.0,887.0,265.0,5848.0,0,0
734349.0,1796.0,23.0,562697.0,0,1
149867.0,1142.0,103.0,9071.0,1,1
21138.0,498.0,176.0,20716.0,0,1
1076351.0,681.0,51.0,724730.0,0,1
1796490.0,3915.0,17.0,1711149.0,0,1
550527.0,1770.0,1537.0,537533.0,1,1
375328.0,1138.0,19.0,197214.0,1,1
1436696.0,454.0,32.0,16476.0,0,0
401223.0,359.0,248.0,337694.0,0,1
328687.0,2997.0,994.0,282369.0,1,1
720618.0,1660.0,35.0,0.0,0,0
898787.0,2333.0,24.0,0.0,0,0
10101.0,461.0,21.0,751.0,0,0
858357.0,3470.0,44.0,187639.0,1,1
171944.0,2695.0,15.0,131551.0,0,1
1247675.0,1445.0,3.0,0.0,0,0
269101.0,3870.0,655.0,263719.0,1,1
106536.0,534.0,11.0,0.0,0,0
68236.0,519.0,48.0,66237.0,1,0
294549.0,698.0,11.0,0.0,0,0
107138.0,1804.0,62.0,63334.0,1,1
80186.0,502.0,7.0,0.0,0,0
1525213.0,1748.0,23.0,1140142.0,0,1
475147.0,2988.0,91.0,393141.0,0,0
83850.0,2905.0,673.0,50262.0,1,1
458047.0,2832.0,179.0,357398.0,0,1
1305974.0,3740.0,10.0,927008.0,1,0
166591.0,2750.0,1706.0,40057.0,1,1
1822389.0,2648.0,2684.0,1817338.0,1,1
242254.0,3506.0,865.0,222183.0,1,1
259077.0,3506.0,878.0,258349.0,1,1
242901.0,1763.0,131.0,242080.0,1,1
8187.0,965.0,54.0,2738.0,1,1
115154.0,1384.0,544.0,642.0,1,1
259594.0,3493.0,184.0,258358.0,1,1
6192.0,294.0,8.0,0.0,0,0
757.0,3871.0,646.0,0.0,1,0
1291520.0,3872.0,509.0,1171336.0,1,1
527374.0,1417.0,1370.0,486045.0,0,1
1331.0,2334.0,70.0,0.0,0,0
631682.0,1872.0,146.0,0.0,1,0
1338414.0,271.0,50.0,455365.0,0,1
546870.0,2740.0,1085.0,175421.0,1,1
575861.0,3607.0,625.0,561743.0,1,1
543207.0,2926.0,368.0,526336.0,1,1
1371993.0,3964.0,36.0,1286652.0,0,1
189187.0,3852.0,57.0,0.0,0,0
362115.0,2866.0,318.0,339096.0,0,1
652573.0,2401.0,266.0,635136.0,1,1
1820.0,524.0,7.0,1397.0,0,0
189879.0,3487.0,183.0,169729.0,0,1
583301.0,1757.0,26.0,231680.0,0,1
426694.0,2783.0,8.0,247107.0,1,1
1717382.0,3440.0,67.0,1338416.0,1,1
65446.0,1214.0,731.0,11628.0,1,1
5416.0,1297.0,260.0,398.0,0,1
420827.0,2802.0,103.0,0.0,1,0
1088855.0,3200.0,501.0,1061973.0,1,1
265674.0,498.0,458.0,237139.0,0,1
982196.0,1892.0,14.0,630575.0,0,1
1671658.0,2750.0,1660.0,1468897.0,0,1
792496.0,2639.0,753.0,773490.0,1,1
1777557.0,2054.0,17.0,0.0,1,0
150378.0,2202.0,6.0,0.0,0,0
1123001.0,1417.0,1410.0,1119984.0,1,1
355071.0,3607.0,561.0,341160.0,1,1
273536.0,3158.0,573.0,170097.0,1,1
1070211.0,250.0,27.0,0.0,0,0
433863.0,1786.0,178.0,433605.0,1,1
1338413.0,930.0,175.0,1142005.0,0,1
1475779.0,1139.0,211.0,1369609.0,0,1
97361.0,777.0,231.0,6230.0,1,1
558484.0,2612.0,139.0,490664.0,1,1
5806.0,1874.0,806.0,1859.0,1,1
907686.0,3999.0,575.0,342582.0,0,1
8036.0,3459.0,68.0,0.0,1,0
564484.0,3533.0,215.0,389860.0,0,1
100354.0,3561.0,15.0,0.0,1,0
604652.0,2264.0,414.0,538420.0,0,1
880145.0,1949.0,1024.0,767488.0,1,1
409930.0,1629.0,3951.0,275541.0,1,1
1742124.0,2147.0,22.0,1459677.0,1,1
286838.0,733.0,45.0,0.0,1,0
645969.0,2233.0,74.0,513965.0,1,1
989437.0,1372.0,226.0,0.0,0,0
368677.0,3101.0,758.0,367044.0,1,1
1150935.0,3682.0,1111.0,337328.0,1,0
7832.0,949.0,203.0,2209.0,1,1
1338413.0,3805.0,248.0,411405.0,0,1
673514.0,773.0,141.0,323936.0,1,1
53850.0,3202.0,367.0,32201.0,0,1
1160921.0,1813.0,2926.0,1039552.0,1,1
97361.0,402.0,130.0,6230.0,1,1
11366.0,2510.0,879.0,9774.0,1,1
31853.0,281.0,316.0,24555.0,1,0
69509.0,1155.0,852.0,69481.0,1,1
1228368.0,202.0,875.0,1103333.0,1,1
1076876.0,1253.0,327.0,823529.0,1,1
176523.0,3267.0,178.0,0.0,1,0
43046.0,916.0,800.0,0.0,1,0
1965724.0,2786.0,69.0,1717380.0,0,1
418080.0,1605.0,108.0,179491.0,1,1
1108155.0,2406.0,215.0,1092752.0,1,1
1338416.0,2599.0,41.0,0.0,0,0
48635.0,1877.0,265.0,0.0,1,0
928193.0,3748.0,117.0,907686.0,1,0
1827447.0,494.0,16.0,331222.0,0,1
838841.0,2888.0,189.0,814720.0,1,1
64715.0,452.0,7.0,0.0,0,0
85445.0,49.0,62.0,36867.0,0,1
1501563.0,3452.0,2831.0,1493412.0,1,1
1525088.0,1108.0,373.0,19478.0,0,1
875516.0,2828.0,267.0,864005.0,1,1
733905.0,3155.0,391.0,732662.0,1,1
1814921.0,1629.0,4079.0,1800021.0,1,1
89953.0,2869.0,123.0,44584.0,0,1
442449.0,3657.0,57.0,411424.0,1,1
132.0,3208.0,5.0,87.0,0,1
388737.0,1397.0,139.0,373064.0,1,1
788275.0,3948.0,251.0,223171.0,0,1
1143032.0,3116.0,89.0,0.0,0,0
1755156.0,2637.0,13.0,0.0,0,0
1001579.0,2963.0,98.0,999266.0,1,0
483316.0,2761.0,7.0,141857.0,1,1
122171.0,1395.0,104.0,5848.0,0,1
9851.0,3485.0,395.0,7913.0,1,1
575765.0,2425.0,148.0,570323.0,1,1
567501.0,2916.0,49.0,415514.0,0,1
257800.0,929.0,125.0,245188.0,1,1
156095.0,3506.0,679.0,153362.0,1,1
92470.0,1296.0,883.0,0.0,1,0
465590.0,2877.0,380.0,369606.0,1,1
607335.0,2534.0,16.0,587346.0,1,1
1630319.0,737.0,63.0,1381975.0,0,1
1855080.0,188.0,18.0,0.0,0,0
1338414.0,3589.0,153.0,773310.0,0,1
1859314.0,3310.0,76.0,0.0,0,0
981474.0,430.0,135.0,0.0,0,0
1555397.0,3140.0,95.0,0.0,0,0
7216.0,2299.0,86.0,1073.0,1,0
751607.0,573.0,82.0,13229.0,0,1
683330.0,1362.0,474.0,588061.0,1,1
118934.0,273.0,16.0,47094.0,0,1
120547.0,654.0,37.0,0.0,0,0
1512265.0,1187.0,96.0,0.0,0,0
111923.0,3802.0,9.0,0.0,0,0
10831.0,2629.0,189.0,5402.0,1,1
1716325.0,3463.0,1333.0,1703525.0,0,1
599268.0,833.0,439.0,596342.0,0,1
519930.0,2874.0,205.0,494324.0,1,1
715404.0,1946.0,706.0,280633.0,1,1
829402.0,108.0,1.0,0.0,0,0
1588810.0,3563.0,104.0,1394413.0,1,1
1499722.0,1387.0,197.0,1499721.0,0,1
145724.0,2012.0,6.0,0.0,0,0
550121.0,775.0,22.0,333560.0,0,1
80013.0,1206.0,221.0,32163.0,0,1
1470548.0,3936.0,58.0,1385207.0,0,1
6230.0,648.0,104.0,0.0,1,0
1717381.0,4015.0,47.0,1378981.0,1,1
1286652.0,3732.0,10.0,907686.0,1,0
844657.0,1592.0,397.0,738308.0,1,1
1087353.0,3605.0,344.0,1075590.0,1,1
554338.0,1603.0,142.0,201410.0,1,1
944939.0,3843.0,15.0,379835.0,0,1
9957.0,2320.0,187.0,0.0,0,0
431474.0,2140.0,5.0,45840.0,1,1
362356.0,3534.0,1022.0,355277.0,1,1
259035.0,271.0,47.0,0.0,0,0
1543587.0,1962.0,37.0,1506428.0,1,1
681041.0,197.0,24.0,511510.0,1,1
1561155.0,2556.0,190.0,1531742.0,0,1
6230.0,3886.0,25.0,0.0,1,0
1717382.0,711.0,139.0,1338416.0,1,1
48315.0,1174.0,14.0,0.0,0,0
773311.0,639.0,71.0,333561.0,1,1
1945518.0,1629.0,4067.0,1835268.0,0,1
351355.0,2557.0,193.0,8423.0,0,1
71872.0,1940.0,2379.0,57635.0,0,0
488160.0,1762.0,887.0,484042.0,1,1
1220806.0,2241.0,6.0,1070467.0,0,1
1632973.0,160.0,15.0,0.0,0,0
1404050.0,56.0,250.0,292216.0,0,1
1886763.0,1595.0,36.0,1728714.0,0,1
14137.0,3534.0,237.0,12846.0,1,1
828927.0,2745.0,1349.0,760265.0,1,1
135035.0,1358.0,119.0,0.0,1,0
984862.0,2349.0,48.0,961765.0,1,1
789536.0,2647.0,2720.0,788167.0,1,1
322495.0,1785.0,177.0,305767.0,1,1
340998.0,3416.0,327.0,0.0,1,0
1948505.0,4071.0,14.0,1248581.0,0,1
419617.0,1815.0,242.0,0.0,0,0
411407.0,3962.0,109.0,333561.0,1,1
195236.0,1263.0,22.0,0.0,1,0
702355.0,1804.0,736.0,695399.0,1,1
171547.0,510.0,34.0,219.0,0,0
341163.0,3615.0,72.0,293420.0,1,1
341358.0,1332.0,2582.0,281660.0,1,1
493438.0,2220.0,16.0,0.0,0,0
1393986.0,3415.0,2464.0,1384519.0,1,1
33455.0,2512.0,71.0,17389.0,1,1
682800.0,2212.0,15.0,359063.0,1,1
8401.0,3508.0,80.0,0.0,0,0
814831.0,1177.0,15.0,714365.0,0,1
873775.0,3243.0,26.0,0.0,0,0
165602.0,3107.0,271.0,9678.0,1,1
280403.0,1337.0,40.0,0.0,1,0
1506242.0,1914.0,400.0,1430018.0,0,1
907686.0,3738.0,20.0,0.0,0,0
368482.0,2722.0,40.0,275722.0,0,1
529020.0,1422.0,212.0,362688.0,1,1
50381.0,76.0,34.0,2465.0,0,0
982002.0,3257.0,14.0,0.0,0,0
220411.0,3484.0,45.0,191764.0,1,1
1362054.0,1845.0,12262.0,1225813.0,1,1
1034993.0,1907.0,80.0,595488.0,1,1
1802721.0,3952.0,164.0,1717380.0,0,1
141430.0,3477.0,28.0,134769.0,1,1
156692.0,3482.0,110.0,49471.0,1,1
169841.0,1365.0,151.0,0.0,1,0
1306532.0,1581.0,4542.0,1266900.0,1,1
40657.0,1754.0,44.0,0.0,0,0
1874722.0,3270.0,303.0,208.0,0,1
58003.0,1668.0,501.0,2649.0,0,1
1005069.0,2401.0,251.0,964878.0,0,1
494328.0,2823.0,80.0,0.0,1,0
1860212.0,2949.0,392.0,1717378.0,1,1
512809.0,3029.0,2329.0,482543.0,1,1
671886.0,2533.0,88.0,662166.0,0,1
566779.0,2189.0,10.0,339096.0,1,1
876093.0,743.0,35.0,0.0,0,0
1016793.0,1274.0,116.0,490412.0,1,1
1466039.0,2366.0,50.0,857726.0,0,1
79689.0,2872.0,103.0,0.0,1,0
1965724.0,2994.0,82.0,1717380.0,0,1
81991.0,2287.0,1.0,0.0,0,0
81123.0,78.0,1243.0,74646.0,0,1
751607.0,568.0,68.0,175891.0,0,1
372906.0,497.0,93.0,351193.0,0,1
424988.0,3101.0,796.0,424479.0,1,1
860674.0,2488.0,270.0,787254.0,1,1
186898.0,3401.0,257.0,0.0,1,0
1869555.0,2147.0,22.0,1742124.0,1,1
547103.0,1388.0,97.0,340582.0,0,1
1228882.0,1113.0,864.0,660989.0,1,1
1531885.0,1669.0,756.0,1507597.0,1,1
1965722.0,2967.0,238.0,1717378.0,0,1
193173.0,3506.0,824.0,193170.0,1,1
110.0,115.0,92.0,0.0,1,0
282489.0,1474.0,20.0,60098.0,0,1
866738.0,421.0,3704.0,865047.0,1,1
333561.0,23.0,47.0,321117.0,1,0
1965726.0,3434.0,43.0,1717382.0,0,1
1223567.0,1999.0,268.0,1098913.0,1,1
225443.0,3164.0,28.0,30212.0,1,0
131568.0,3506.0,527.0,93044.0,1,1
410988.0,2350.0,30.0,407375.0,1,1
428962.0,2237.0,6.0,313726.0,0,1
1338416.0,2796.0,51.0,420827.0,0,1
1642511.0,2410.0,49.0,0.0,0,0
1717382.0,2951.0,66.0,1338416.0,1,0
116769.0,2580.0,59.0,0.0,1,0
1965722.0,925.0,850.0,1717378.0,0,1
387376.0,1046.0,1072.0,356716.0,1,1
467803.0,500.0,3885.0,466889.0,1,1
18539.0,1742.0,78.0,0.0,1,0
4423.0,500.0,261.0,0.0,0,0
305833.0,1178.0,53.0,250859.0,1,1
1915758.0,2120.0,451.0,1913804.0,0,1
1691.0,1482.0,16.0,0.0,1,0
8014.0,2591.0,832.0,7656.0,1,1
616040.0,1976.0,1.0,0.0,1,0
457442.0,2425.0,100.0,416205.0,1,1
488307.0,2829.0,197.0,461843.0,1,1
36355.0,3325.0,10.0,0.0,0,0
1608291.0,2349.0,455.0,1544776.0,1,1
145724.0,2197.0,6.0,0.0,0,0
1965726.0,3442.0,96.0,1717382.0,0,1
1272451.0,1432.0,40.0,1272230.0,1,1
1717374.0,402.0,96.0,1338408.0,1,1
1717379.0,4046.0,284.0,1378979.0,1,1
274573.0,2639.0,726.0,251641.0,1,1
163760.0,3757.0,59.0,0.0,0,0
1058474.0,2221.0,15.0,795314.0,1,1
1840030.0,2109.0,33.0,0.0,0,0
857743.0,4064.0,18.0,0.0,1,0
519205.0,2743.0,282.0,450543.0,1,1
1459677.0,2147.0,22.0,1423557.0,1,1
36355.0,3324.0,10.0,0.0,0,0
320082.0,2884.0,117.0,254410.0,1,1
81804.0,2443.0,154.0,0.0,1,0
984885.0,4080.0,45.0,0.0,0,0
392558.0,498.0,598.0,391644.0,1,1
24741.0,78.0,1193.0,6526.0,1,1
189905.0,2261.0,430.0,64509.0,1,1
726487.0,2648.0,2676.0,726314.0,1,1
381667.0,4033.0,225.0,303821.0,1,1
54771.0,412.0,483.0,2884.0,1,1
1446776.0,2429.0,348.0,1368938.0,0,1
267986.0,3524.0,55.0,74118.0,1,1
411405.0,334.0,27.0,333559.0,1,1
531102.0,1804.0,619.0,521245.0,1,1
225525.0,3522.0,30.0,127521.0,1,1
