NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,target
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,1.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,1.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,1.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,1.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,1.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,2.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.04,3.0,6.67,736.09,1.0,16.56,2.0,0.15,3,13.0,0,18.0,0,29.0,40.89,19.0,10.0,8.0,6.0,110.41,2.0,False
0.01,1.0,2.0,44.92,1.0,11.23,1.0,0.5,0,4.0,0,7.0,0,8.0,2.5,5.0,3.0,4.0,3.0,22.46,1.0,False
0.01,1.0,2.0,54.0,1.0,13.5,1.0,0.5,2,4.0,0,8.0,0,9.0,3.0,5.0,4.0,4.0,4.0,27.0,1.0,False
0.04,3.0,7.33,809.7,1.0,15.06,2.0,0.14,2,10.0,0,14.0,0,29.0,44.98,18.0,11.0,8.0,6.0,110.41,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.0,548.26,1.0,15.23,2.0,0.17,3,12.0,0,17.0,0,24.0,30.46,15.0,9.0,8.0,6.0,91.38,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.01,1.0,2.0,44.92,1.0,11.23,1.0,0.5,0,4.0,0,7.0,0,8.0,2.5,5.0,3.0,4.0,3.0,22.46,1.0,False
0.03,3.0,6.0,548.26,1.0,15.23,2.0,0.17,3,12.0,0,17.0,0,24.0,30.46,15.0,9.0,8.0,6.0,91.38,2.0,False
0.02,1.0,3.75,174.4,1.0,12.4,1.0,0.27,1,4.0,2,9.0,0,14.0,9.69,9.0,5.0,6.0,4.0,46.51,1.0,False
0.02,3.0,6.0,408.69,1.0,11.35,2.0,0.17,4,8.0,0,14.0,0,19.0,22.7,13.0,6.0,8.0,4.0,68.11,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.0,548.26,1.0,15.23,2.0,0.17,3,12.0,0,17.0,0,24.0,30.46,15.0,9.0,8.0,6.0,91.38,2.0,False
0.03,3.0,5.33,406.12,1.0,14.28,2.0,0.19,4,11.0,0,17.0,0,20.0,22.56,12.0,8.0,8.0,6.0,76.15,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,5.33,406.12,1.0,14.28,2.0,0.19,4,11.0,0,17.0,0,20.0,22.56,12.0,8.0,8.0,6.0,76.15,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,2,12.0,0,16.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.03,3.0,6.4,592.07,1.0,14.45,2.0,0.16,3,12.0,0,17.0,0,25.0,32.89,17.0,8.0,8.0,5.0,92.51,2.0,False
0.21,17.0,18.28,11773.96,5.0,35.23,9.0,0.05,3,42.0,2,49.0,0,130.0,654.11,91.0,39.0,15.0,16.0,644.05,9.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,13.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.03,1.0,3.0,252.0,1.0,28.0,1.0,0.33,1,8.0,0,14.0,0,21.0,14.0,11.0,10.0,6.0,10.0,84.0,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.0,1.0,2.0,23.22,1.0,5.8,1.0,0.5,0,0.0,0,2.0,0,5.0,1.29,4.0,1.0,4.0,1.0,11.61,1.0,False
0.0,1.0,2.0,23.22,1.0,5.8,1.0,0.5,0,0.0,0,2.0,0,5.0,1.29,4.0,1.0,4.0,1.0,11.61,1.0,False
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,0.0,0,2.0,0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,False
0.01,1.0,4.5,90.0,1.0,4.44,1.0,0.22,0,4.0,0,6.0,0,10.0,5.0,7.0,3.0,3.0,1.0,20.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,2.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,2.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,0.0,0,2.0,0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,False
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,0.0,0,2.0,0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,False
0.09,7.0,12.46,3472.18,1.0,22.36,1.0,0.08,1,22.0,0,28.0,0,60.0,192.9,33.0,27.0,12.0,13.0,278.63,4.0,False
0.09,7.0,12.46,3472.18,1.0,22.36,1.0,0.08,1,22.0,0,28.0,0,60.0,192.9,33.0,27.0,12.0,13.0,278.63,4.0,False
0.08,5.0,9.9,2391.62,1.0,24.4,3.0,0.1,1,18.0,2,23.0,0,55.0,132.87,37.0,18.0,11.0,10.0,241.58,3.0,False
0.01,1.0,1.5,27.14,1.0,12.06,1.0,0.67,0,0.0,0,4.0,0,7.0,1.51,4.0,3.0,3.0,3.0,18.09,1.0,False
0.01,1.0,1.5,27.14,1.0,12.06,1.0,0.67,0,0.0,0,4.0,0,7.0,1.51,4.0,3.0,3.0,3.0,18.09,1.0,False
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,4.0,0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,False
0.24,3.0,9.81,7209.3,1.0,74.84,1.0,0.1,2,31.0,0,35.0,0,141.0,400.52,88.0,53.0,10.0,27.0,734.53,2.0,False
0.0,1.0,1.5,12.0,1.0,5.33,1.0,0.67,0,0.0,0,4.0,0,4.0,0.67,3.0,1.0,3.0,1.0,8.0,1.0,False
0.01,1.0,1.5,27.14,1.0,12.06,1.0,0.67,0,0.0,0,4.0,0,7.0,1.51,4.0,3.0,3.0,3.0,18.09,1.0,False
0.01,1.0,1.5,27.14,1.0,12.06,1.0,0.67,0,0.0,0,4.0,0,7.0,1.51,4.0,3.0,3.0,3.0,18.09,1.0,False
0.01,1.0,3.5,99.85,1.0,8.15,1.0,0.29,0,2.0,0,4.0,0,9.0,5.55,7.0,2.0,7.0,2.0,28.53,1.0,False
0.16,5.0,11.76,5624.8,1.0,40.66,3.0,0.09,4,33.0,7,47.0,0,94.0,312.49,56.0,38.0,13.0,21.0,478.22,3.0,False
0.01,1.0,2.5,60.0,1.0,9.6,1.0,0.4,0,2.0,0,4.0,0,8.0,3.33,5.0,3.0,5.0,3.0,24.0,1.0,False
0.16,8.0,10.74,5266.05,3.0,45.68,5.0,0.09,1,37.0,1,41.0,0,99.0,292.56,65.0,34.0,12.0,19.0,490.47,5.0,False
0.23,8.0,12.15,8293.01,3.0,56.16,5.0,0.08,1,37.0,1,41.0,0,132.0,460.72,89.0,43.0,13.0,23.0,682.43,5.0,False
0.33,8.0,12.0,11784.37,3.0,81.84,5.0,0.08,2,49.0,0,53.0,0,174.0,654.69,118.0,56.0,15.0,35.0,982.03,5.0,False
0.07,7.0,16.63,3632.76,3.0,13.14,4.0,0.06,1,12.0,0,15.0,0,49.0,201.82,30.0,19.0,14.0,8.0,218.51,4.0,False
0.06,3.0,11.0,1962.54,1.0,16.21,2.0,0.09,1,10.0,0,14.0,0,42.0,109.03,26.0,16.0,11.0,8.0,178.41,2.0,False
0.36,16.0,15.76,16898.58,1.0,68.06,9.0,0.06,3,74.0,0,82.0,0,191.0,938.81,126.0,65.0,16.0,33.0,1072.41,9.0,False
0.17,8.0,11.05,5574.06,3.0,45.65,5.0,0.09,0,38.0,1,41.0,0,100.0,309.67,66.0,34.0,13.0,20.0,504.44,5.0,False
0.27,11.0,16.37,13409.92,1.0,49.98,5.0,0.06,4,50.0,4,60.0,0,156.0,745.0,93.0,63.0,13.0,25.0,818.68,6.0,False
0.02,1.0,4.67,337.59,1.0,15.5,1.0,0.21,2,6.0,2,12.0,0,19.0,18.75,12.0,7.0,8.0,6.0,72.34,1.0,False
0.03,5.0,6.3,587.22,1.0,14.8,3.0,0.16,1,8.0,0,11.0,0,26.0,32.61,17.0,9.0,7.0,5.0,93.21,3.0,False
0.32,12.0,16.46,15553.76,1.0,57.43,7.0,0.06,4,58.0,1,68.0,0,165.0,864.1,101.0,64.0,18.0,35.0,945.11,7.0,False
0.03,1.0,3.33,253.69,1.0,22.83,1.0,0.3,2,6.0,1,11.0,0,22.0,14.09,14.0,8.0,5.0,6.0,76.11,1.0,False
0.27,21.0,18.38,14608.84,5.0,43.27,11.0,0.05,4,50.0,4,60.0,0,155.0,811.6,106.0,49.0,15.0,20.0,795.04,11.0,False
0.1,7.0,8.29,2512.57,1.0,36.6,4.0,0.12,0,19.0,0,24.0,0,68.0,139.59,39.0,29.0,8.0,14.0,303.24,4.0,False
0.24,25.0,20.13,14362.87,8.0,35.44,13.0,0.05,2,44.0,3,51.0,0,138.0,797.94,93.0,45.0,17.0,19.0,713.45,13.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,12.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.02,1.0,3.0,222.69,1.0,24.74,1.0,0.33,1,7.0,0,13.0,0,19.0,12.37,10.0,9.0,6.0,9.0,74.23,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.04,3.0,5.6,747.25,1.0,23.83,2.0,0.18,1,11.0,0,16.0,0,32.0,41.51,18.0,14.0,8.0,10.0,133.44,2.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,12.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.24,25.0,20.13,14362.87,8.0,35.44,13.0,0.05,2,44.0,3,51.0,0,138.0,797.94,93.0,45.0,17.0,19.0,713.45,13.0,False
0.02,1.0,3.0,222.69,1.0,24.74,1.0,0.33,1,7.0,0,13.0,0,19.0,12.37,10.0,9.0,6.0,9.0,74.23,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.07,5.0,4.38,969.74,3.0,50.66,3.0,0.23,2,20.0,0,24.0,0,49.0,53.87,29.0,20.0,7.0,16.0,221.65,3.0,False
0.26,35.0,13.44,10502.26,11.0,58.14,18.0,0.07,2,49.0,1,54.0,0,150.0,583.46,94.0,56.0,12.0,25.0,781.42,18.0,False
0.04,3.0,6.87,831.38,1.0,17.59,2.0,0.15,1,10.0,0,13.0,0,29.0,46.19,18.0,11.0,10.0,8.0,120.93,2.0,False
0.02,1.0,3.0,150.57,1.0,16.73,1.0,0.33,0,3.0,0,7.0,0,14.0,8.36,8.0,6.0,6.0,6.0,50.19,1.0,False
0.02,1.0,3.0,150.57,1.0,16.73,1.0,0.33,1,4.0,0,8.0,0,14.0,8.36,8.0,6.0,6.0,6.0,50.19,1.0,False
0.12,7.0,11.73,4246.69,1.0,30.85,4.0,0.09,0,20.0,0,25.0,0,77.0,235.93,45.0,32.0,11.0,15.0,361.93,4.0,False
0.02,1.0,3.0,150.57,1.0,16.73,1.0,0.33,0,3.0,0,7.0,0,14.0,8.36,8.0,6.0,6.0,6.0,50.19,1.0,False
0.32,13.0,21.67,20870.83,3.0,44.46,7.0,0.05,4,44.0,0,53.0,0,181.0,1159.49,116.0,65.0,16.0,24.0,963.27,7.0,False
0.3,23.0,19.09,17006.5,5.0,46.66,12.0,0.05,5,53.0,4,64.0,0,171.0,944.81,115.0,56.0,15.0,22.0,890.82,12.0,False
0.06,1.0,5.41,902.22,1.0,30.84,1.0,0.18,4,9.0,0,18.0,0,40.0,50.12,23.0,17.0,7.0,11.0,166.8,1.0,False
0.01,1.0,3.0,85.59,1.0,9.51,1.0,0.33,0,2.0,0,5.0,0,9.0,4.75,6.0,3.0,6.0,3.0,28.53,1.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,13.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.03,1.0,3.0,252.0,1.0,28.0,1.0,0.33,1,8.0,0,15.0,0,21.0,14.0,11.0,10.0,6.0,10.0,84.0,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.07,3.0,6.54,1301.39,1.0,30.44,2.0,0.15,0,19.0,0,23.0,0,44.0,72.3,27.0,17.0,10.0,13.0,199.04,2.0,False
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,4.0,0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,False
0.0,1.0,1.5,17.41,1.0,7.74,1.0,0.67,0,2.0,0,4.0,0,5.0,0.97,3.0,2.0,3.0,2.0,11.61,1.0,False
0.23,11.0,16.67,11369.91,3.0,40.93,6.0,0.06,2,41.0,3,48.0,0,133.0,631.66,83.0,50.0,14.0,21.0,682.19,6.0,False
0.1,5.0,6.56,2048.33,3.0,47.56,3.0,0.15,3,19.0,0,24.0,0,69.0,113.8,39.0,30.0,7.0,16.0,312.13,3.0,False
0.07,1.0,2.5,558.7,1.0,89.39,1.0,0.4,1,12.0,0,15.0,0,47.0,31.04,25.0,22.0,5.0,22.0,223.48,1.0,False
0.14,8.0,11.67,5016.67,3.0,36.86,5.0,0.09,1,33.0,1,39.0,0,86.0,278.7,56.0,30.0,14.0,18.0,430.0,5.0,False
0.27,14.0,15.52,12497.82,1.0,51.9,7.0,0.06,0,57.0,0,63.0,0,145.0,694.32,95.0,50.0,18.0,29.0,805.42,8.0,False
0.09,3.0,6.9,1834.9,1.0,38.54,2.0,0.14,3,16.0,1,23.0,0,58.0,101.94,35.0,23.0,9.0,15.0,265.93,2.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,3,9.0,1,17.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.13,5.0,8.82,3356.39,1.0,43.11,3.0,0.11,2,28.0,1,34.0,0,80.0,186.47,50.0,30.0,10.0,17.0,380.39,3.0,False
0.1,3.0,8.8,2605.92,1.0,33.65,2.0,0.11,2,19.0,1,26.0,0,63.0,144.77,39.0,24.0,11.0,15.0,296.13,2.0,False
0.08,3.0,7.07,1791.33,1.0,35.82,2.0,0.14,2,16.0,1,22.0,0,56.0,99.52,34.0,22.0,9.0,14.0,253.32,2.0,False
0.13,5.0,9.71,3686.11,1.0,39.13,3.0,0.1,2,25.0,1,31.0,0,79.0,204.78,49.0,30.0,11.0,17.0,379.78,3.0,False
0.08,3.0,7.07,1791.33,1.0,35.82,2.0,0.14,3,16.0,1,23.0,0,56.0,99.52,34.0,22.0,9.0,14.0,253.32,2.0,False
0.09,3.0,8.07,2123.35,1.0,32.63,2.0,0.12,3,16.0,1,24.0,0,56.0,117.96,34.0,22.0,11.0,15.0,263.22,2.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.09,3.0,6.9,1834.9,1.0,38.54,2.0,0.14,3,16.0,1,23.0,0,58.0,101.94,35.0,23.0,9.0,15.0,265.93,2.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.1,1.0,6.5,1916.22,1.0,45.35,1.0,0.15,3,13.0,1,23.0,0,62.0,106.46,36.0,26.0,9.0,18.0,294.8,1.0,False
0.09,3.0,6.9,1834.9,1.0,38.54,2.0,0.14,3,16.0,1,23.0,0,58.0,101.94,35.0,23.0,9.0,15.0,265.93,2.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.08,3.0,7.07,1791.33,1.0,35.82,2.0,0.14,3,16.0,1,23.0,0,56.0,99.52,34.0,22.0,9.0,14.0,253.32,2.0,False
0.06,1.0,6.0,1054.16,1.0,29.28,1.0,0.17,2,9.0,1,16.0,0,40.0,58.56,24.0,16.0,9.0,12.0,175.69,1.0,False
0.08,1.0,6.19,1551.63,1.0,40.53,1.0,0.16,2,11.0,1,18.0,0,54.0,86.2,32.0,22.0,9.0,16.0,250.77,1.0,False
0.08,1.0,6.19,1551.63,1.0,40.53,1.0,0.16,2,11.0,1,18.0,0,54.0,86.2,32.0,22.0,9.0,16.0,250.77,1.0,False
0.09,3.0,7.2,2013.72,1.0,38.84,2.0,0.14,3,20.0,1,27.0,0,61.0,111.87,37.0,24.0,9.0,15.0,279.68,2.0,False
0.06,1.0,6.38,1176.04,1.0,28.94,1.0,0.16,3,10.0,1,18.0,0,42.0,65.34,25.0,17.0,9.0,12.0,184.48,1.0,False
0.08,1.0,6.19,1551.63,1.0,40.53,1.0,0.16,2,11.0,1,18.0,0,54.0,86.2,32.0,22.0,9.0,16.0,250.77,1.0,False
0.77,49.0,38.21,88254.54,7.0,60.45,22.0,0.03,9,108.0,7,127.0,0,396.0,4903.03,265.0,131.0,21.0,36.0,2309.82,25.0,False
0.08,9.0,10.8,2456.25,5.0,21.06,4.0,0.09,2,19.0,2,25.0,0,51.0,136.46,33.0,18.0,12.0,10.0,227.43,5.0,False
0.19,7.0,13.93,7924.63,1.0,40.82,4.0,0.07,6,39.0,0,48.0,0,121.0,440.26,83.0,38.0,11.0,15.0,568.75,4.0,False
0.02,3.0,4.2,210.8,1.0,11.95,1.0,0.24,0,4.0,0,6.0,0,14.0,11.71,8.0,6.0,7.0,5.0,50.19,2.0,False
0.3,3.0,5.47,4976.76,1.0,166.37,2.0,0.18,1,57.0,0,60.0,0,156.0,276.49,89.0,67.0,8.0,49.0,909.93,2.0,False
0.05,3.0,6.3,936.67,1.0,23.6,2.0,0.16,3,15.0,0,22.0,0,35.0,52.04,21.0,14.0,9.0,10.0,148.68,2.0,False
0.05,3.0,6.3,936.67,1.0,23.6,2.0,0.16,3,15.0,0,22.0,0,35.0,52.04,21.0,14.0,9.0,10.0,148.68,2.0,False
0.04,3.0,6.0,750.59,1.0,20.85,2.0,0.17,3,13.0,0,20.0,0,30.0,41.7,18.0,12.0,9.0,9.0,125.1,2.0,False
0.08,5.0,11.55,2790.22,1.0,20.92,3.0,0.09,4,12.0,3,21.0,0,55.0,155.01,34.0,21.0,11.0,10.0,241.58,3.0,False
0.15,11.0,14.63,6679.22,5.0,31.23,6.0,0.07,0,26.0,0,31.0,0,95.0,371.07,56.0,39.0,12.0,16.0,456.7,6.0,False
0.31,13.0,19.69,18105.81,3.0,46.71,7.0,0.05,3,44.0,0,52.0,0,174.0,1005.88,111.0,63.0,15.0,24.0,919.66,7.0,False
0.01,1.0,3.0,109.62,1.0,12.18,1.0,0.33,0,3.0,0,6.0,0,11.0,6.09,7.0,4.0,6.0,4.0,36.54,1.0,False
0.01,1.0,3.0,85.59,1.0,9.51,1.0,0.33,0,2.0,0,5.0,0,9.0,4.75,6.0,3.0,6.0,3.0,28.53,1.0,False
0.02,1.0,3.0,150.57,1.0,16.73,1.0,0.33,0,3.0,0,7.0,0,14.0,8.36,8.0,6.0,6.0,6.0,50.19,1.0,False
0.06,1.0,5.25,914.37,1.0,33.17,1.0,0.19,4,10.0,0,18.0,0,41.0,50.8,23.0,18.0,7.0,12.0,174.17,1.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,13.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.24,25.0,20.13,14362.87,8.0,35.44,13.0,0.05,2,44.0,3,51.0,0,138.0,797.94,93.0,45.0,17.0,19.0,713.45,13.0,False
0.03,1.0,3.0,252.0,1.0,28.0,1.0,0.33,1,8.0,0,15.0,0,21.0,14.0,11.0,10.0,6.0,10.0,84.0,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,6.0,0,12.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.03,1.0,3.0,252.0,1.0,28.0,1.0,0.33,1,8.0,0,15.0,0,21.0,14.0,11.0,10.0,6.0,10.0,84.0,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.04,3.0,6.22,813.86,1.0,21.02,2.0,0.16,0,7.0,0,13.0,0,32.0,45.21,18.0,14.0,8.0,9.0,130.8,2.0,False
0.24,25.0,20.13,14362.87,8.0,35.44,13.0,0.05,2,44.0,3,51.0,0,138.0,797.94,93.0,45.0,17.0,19.0,713.45,13.0,False
0.03,1.0,3.0,252.0,1.0,28.0,1.0,0.33,1,8.0,0,15.0,0,21.0,14.0,11.0,10.0,6.0,10.0,84.0,1.0,False
0.01,1.0,2.5,49.13,1.0,7.86,1.0,0.4,0,2.0,0,4.0,0,7.0,2.73,5.0,2.0,5.0,2.0,19.65,1.0,False
0.55,23.0,25.9,42656.7,7.0,63.6,12.0,0.04,6,97.0,7,112.0,0,280.0,2369.82,179.0,101.0,20.0,39.0,1647.14,12.0,False
0.2,7.0,12.04,7254.53,1.0,50.04,4.0,0.08,4,27.0,0,33.0,0,114.0,403.03,71.0,43.0,14.0,25.0,602.54,4.0,False
0.18,7.0,11.02,6040.05,1.0,49.72,4.0,0.09,5,26.0,0,33.0,0,106.0,335.56,67.0,39.0,13.0,23.0,548.01,4.0,False
0.21,7.0,13.62,8591.51,3.0,46.32,4.0,0.07,2,33.0,0,38.0,0,124.0,477.31,80.0,44.0,13.0,21.0,630.85,4.0,False
0.16,5.0,10.42,5062.36,1.0,46.62,3.0,0.1,1,29.0,0,34.0,0,99.0,281.24,63.0,36.0,11.0,19.0,485.78,3.0,False
0.03,1.0,4.5,394.06,1.0,19.46,1.0,0.22,0,5.0,1,9.0,0,23.0,21.89,14.0,9.0,7.0,7.0,87.57,1.0,False
0.17,9.0,16.71,8344.83,4.0,29.87,5.0,0.06,4,28.0,0,34.0,0,105.0,463.6,69.0,36.0,13.0,14.0,499.26,5.0,False
0.11,3.0,8.74,2939.56,1.0,38.52,2.0,0.11,1,18.0,0,24.0,0,70.0,163.31,43.0,27.0,11.0,17.0,336.51,2.0,False
0.1,5.0,9.17,2757.59,1.0,32.82,3.0,0.11,1,24.0,0,29.0,0,64.0,153.2,39.0,25.0,11.0,15.0,300.83,3.0,False
0.05,3.0,8.33,1200.0,1.0,17.28,2.0,0.12,1,14.0,0,17.0,0,36.0,66.67,26.0,10.0,10.0,6.0,144.0,2.0,False
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,3.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
