NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,NUM_36,CAT_00,CAT_01,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,target
0.0139699999999999,0.9817,0.01208,0.001896,0.0,0.9817,0.03398,0.9954,0.02948,0.004667,0.0,0.9954,0.01065,0.07361,0.0,0.07361,0.0,12.08,0.8833,0.8833,8943.0,21830.0,0.0008875,3004.0,21200.0,0.0,750.9,3.833,0.1333,9.217,224.8,3.025,43.73,15.11,10.97,44.78,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04367,0.5507,0.03448,0.009185,0.3936,0.9443,0.08297,0.5721,0.06632,0.02965,0.4186,0.9906,0.3436,2.792,13.45,5.035,2.2430000000000003,15.82,16.55,30.0,324800.0,595600.0,0.06125,158100.0,1190000.0,0.0,20870.0,18.53,0.1333,23.65,347.9,3.172,87.83,18.99,15.02,94.55,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.05867,0.353,0.0537299999999999,0.00494,0.5675,0.9205,0.1271,0.3937,0.118,0.009333,0.5938,0.9875,0.6886,6.346,25.48,10.63,4.2810000000000015,16.65,40.93,66.42,538500.0,1119000.0,0.1123,177300.0,741300.0,0.0,955.7,25.7,0.1333,20.38,290.7,3.6010000000000004,90.48,20.25,20.97,94.17,0.7167,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
8859.0,0.1115,8859.0,0.09538,0.2882,0.3997,70870.0,0.1401,70870.0,0.2197,0.3579,0.4933,0.4235,3.143,21.57,7.231,4.087,19.76,12.53,34.1,467000.0,3159000.0,0.09433,444800.0,9514000.0,25170.0,147700.0,304.0,0.1333,433.2,2446.0,5.247000000000001,111.1,25.01,25.92,114.8,7.85,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0
0.04491,0.5098,0.03956,0.005352,0.4303,0.9401,0.09347,0.5365,0.08165,0.01182,0.4508,0.9849,0.3854,3.661,12.67,5.865,2.204,22.31,21.35,33.8,454100.0,657600.0,0.07159,154400.0,1302000.0,0.0,750.9,18.17,0.1333,16.27,389.2,4.05,108.8,26.36,17.25,118.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04614,0.5216,0.04151,0.004625,0.4097,0.9313,0.07683,0.5544,0.06817,0.008667,0.4337,0.9877,0.3919,3.525,14.27,5.979,2.454,39.67,20.6,34.72,397700.0,574000.0,0.07162,173100.0,1079000.0,0.0,750.9,16.7,0.1333,9.45,464.0,5.401,292.0,45.08,36.13,293.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.03619,0.6233,0.03115,0.00504,0.3297,0.953,0.07528,0.6499,0.06183,0.01348,0.344,0.9936,0.2816,2.178,12.13,4.174,1.996,18.0,12.27,24.4,265900.0,434600.0,0.05072,118500.0,956800.0,0.0,750.9,13.03,0.1333,11.52,339.4,3.201,113.5,21.2,16.33,117.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7733,0.03608,0.634,0.1393,0.1618,0.1979,0.8141,0.04562,0.6692,0.1505,0.1835,0.2291,0.3015,1.769,19.17,5.485,3.715,17.39,4.833,22.28,461900.0,3170000.0,0.07849,533300.0,1814000.0,32730.0,128700.0,738.9,0.1333,713.0,2689.0,3.836,94.05,21.22,31.98,97.45,6.767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.07781,0.2134,0.06644,0.01138,0.6199,0.8333,0.1528,0.2713,0.1258,0.03003,0.7038,0.9751,0.5453,2.478,23.2,6.0360000000000005,3.5580000000000003,208.4,14.57,23.22,304300.0,1951000.0,0.09896,1750000.0,722500.0,0.0,750.9,11.8,0.1333,9.533,704.4,10.23,684.9,218.6,92.58,689.0,0.2,0.0,0.08333,0.0,0.0,0.0,0.0,0.3333,1
0.04305,0.5314,0.03753,0.005521,0.408,0.9395,0.077,0.5607,0.06617,0.0125,0.4293,0.9881,0.351,3.339,12.95,5.465,2.126,29.81,18.75,30.72,399800.0,563200.0,0.06695,152900.0,1066000.0,0.0,750.9,15.13,0.1333,9.233,467.6,5.561,157.8,35.37,35.9,159.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5968,0.09211,0.4753,0.1215,0.2186,0.3107,0.6559,0.1206,0.5326,0.163,0.2844,0.3963,0.4473,3.775,18.98,7.171,3.3960000000000004,20.45,17.35,36.33,532400.0,2660000.0,0.09503,536200.0,5008000.0,59530.0,192800.0,370.7,0.1333,596.0,2444.0,6.397,98.03,26.84,39.0,101.2,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.09219,0.01601,0.07762,0.01456,0.866,0.8821,0.1513,0.02198,0.1233,0.04115,0.9646,0.9866,0.7862,4.622,40.7,11.62,6.994,27.67,20.43,61.13,1234000.0,2914000.0,0.1619,521300.0,2045000.0,28950.0,750.9,147.6,0.1333,9.217,590.1,7.397,211.8,35.07,46.33,215.5,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.04069,0.4772,0.03632,0.004375,0.4689,0.9461,0.0915,0.5037,0.08267,0.008833,0.4887,0.9846,0.4197,3.758,15.22,6.308,2.55,16.47,21.93,37.15,455300.0,626200.0,0.07624,166600.0,1263000.0,0.0,750.9,17.37,0.1333,9.217,327.4,3.353,90.95,19.82,15.6,99.2,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08706,0.01602,0.0715799999999999,0.01548,0.8742,0.8902,0.1553,0.02217,0.1455,0.04667,0.9381,0.9602,0.7728,4.2010000000000005,41.98,11.43,7.225,24.28,18.22,59.73,1121000.0,2644000.0,0.1588,553700.0,2026000.0,28950.0,750.9,155.0,0.1333,9.283,621.0,4.337,175.6,28.61,31.1,178.9,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.6992,0.007567,0.5551,0.1441,0.2493,0.2569,0.7439,0.0095,0.5934,0.18,0.2975,0.3048,0.6085,4.379,30.23,10.55,6.167000000000002,24.77,16.22,46.45,1121000.0,3419000.0,0.1537,915300.0,4351000.0,20220.0,215200.0,508.1,0.1333,619.6,2490.0,3.729,181.8,28.5,25.92,184.3,8.15,0.625,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.5661,0.1069,0.4602,0.1059,0.2977,0.4046,0.6561,0.1338,0.5347,0.1454,0.3725,0.4934,0.511,3.562,22.23,7.432,3.869,15.86,14.25,28.3,1149000.0,3566000.0,0.1131,1635000.0,13080000.0,0.0,223900.0,430.5,0.1333,557.7,2845.0,2.4290000000000003,92.78,18.28,8.933,95.88,6.45,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,0
0.05803,0.599,0.05192,0.006102,0.3297,0.9287,0.1619,0.6413,0.1497,0.01215,0.3484,0.9886,0.3349,3.39,9.917,5.067,1.676,12.55,19.25,29.17,403800.0,774100.0,0.06089,119400.0,12750000.0,0.0,750.9,14.57,0.1333,9.4,748.6,5.443,43.25,17.99,41.07,84.32,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02379,0.9668,0.02066,0.003125,0.0,0.9668,0.07397,0.9956,0.06497,0.009,0.0,0.9956,0.01748,0.09861,0.0,0.09861,0.0,29.57,1.183,1.183,22190.0,46340.0,0.001457,3004.0,60020.0,0.0,750.9,5.767,0.1333,9.467,421.6,4.717,161.7,34.28,34.57,163.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04475,0.5995,0.03911,0.005646,0.3447,0.9442,0.09465,0.6284,0.08615,0.008833,0.3655,0.9926,0.3338,3.2880000000000003,10.73,5.029,1.742,13.25,18.03,28.77,387500.0,533200.0,0.06119,122200.0,1126000.0,0.0,750.9,15.02,0.1333,9.233,472.7,7.114,44.1,20.37,38.1,82.2,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0497,0.6483,0.04451,0.005196,0.2908,0.9392,0.06333,0.6692,0.05867,0.008683,0.2997,0.9681,0.3285,3.464,8.517000000000001,4.875,1.411,13.11,20.52,29.03,409600.0,532100.0,0.05898,120700.0,1210000.0,0.0,768.0,19.63,0.1333,9.3,505.6,6.686,42.85,19.8,38.33,81.18,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0435,0.479,0.03843,0.005065,0.4622,0.9412,0.0778,0.5117,0.06747,0.01033,0.4827,0.9925,0.4309,3.944,14.85,6.497000000000001,2.553,18.82,23.25,38.1,448500.0,683000.0,0.07743,156200.0,1219000.0,0.0,750.9,19.6,0.1333,9.25,369.6,4.625,104.1,23.45,25.9,110.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1212,0.1294,0.07337,0.04787,0.7248,0.8542,0.3026,0.1567,0.2163,0.1053,0.7808,0.9375,0.7112,2.732,31.47,7.397,4.665,31.33,15.33,31.48,320500.0,2631000.0,0.1212,2504000.0,800200.0,0.0,955.7,24.03,33.58,41.2,857.1,7.239,190.5,38.57,58.7,197.9,0.7167,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.596,0.1411,0.491,0.1051,0.2338,0.3749,0.7315,0.171,0.6245,0.1343,0.2725,0.4245,0.319,2.349,18.77,6.899,4.55,28.46,7.967,26.73,364500.0,5678000.0,0.08436,723700.0,8107000.0,351100.0,116100.0,540.6,0.1333,449.6,2587.0,14.5,154.2,42.96,154.2,308.4,5.283,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0
0.05212,0.5579999999999999,0.04576,0.006354,0.3774,0.9355,0.09665,0.5889,0.08298,0.0136699999999999,0.3968,0.9857,0.3849,3.781,12.17,5.853,2.072,13.49,21.93,34.1,399200.0,586100.0,0.06992,147700.0,1084000.0,0.0,4130.0,23.62,0.1333,19.83,533.3,6.837999999999999,44.13,20.32,39.5,83.63,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5724,0.1814,0.452,0.1204,0.2137,0.3951,0.6425,0.2513,0.5738,0.2035,0.2916,0.5429,0.3297,3.393,19.1,7.544,4.151,19.67,13.92,23.9,1131000.0,3461000.0,0.105,1870000.0,10210000.0,0.0,186500.0,400.1,0.1333,481.7,2590.0,2.65,93.48,22.32,9.8,96.75,9.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06544,0.1681,0.05921,0.006229,0.7464,0.9145,0.1203,0.1968,0.1103,0.01,0.7911,0.9879,0.7761,7.301,26.55,11.56,4.261,16.42,46.17,72.72,707900.0,1219000.0,0.1282,214400.0,1357000.0,0.0,853.3,24.45,0.1333,9.217,309.1,2.7,95.67,19.12,11.57,101.2,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.05335,0.6204,0.04868,0.004667,0.3076,0.9281,0.0838,0.6663,0.0776299999999999,0.009,0.3295,0.9958,0.3103,3.028,9.283,4.619,1.592,35.45,17.48,26.6,337200.0,634600.0,0.05691,124200.0,9700000.0,0.0,750.9,15.12,0.1333,9.467,660.6,6.093,147.7,41.54,39.0,148.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1071,0.3748,0.05342,0.05367,0.4743,0.8492,0.2705,0.4348,0.07682,0.223,0.5475,0.9823,0.4335,3.4,19.55,6.676,3.276,20.86,19.68,38.57,392300.0,985400.0,0.07781,186600.0,935800.0,20210.0,750.9,53.45,0.1333,9.233,465.8,6.235,106.7,27.1,30.22,122.5,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5649,0.2002,0.4066,0.1582,0.2112,0.4114,0.6045,0.2497,0.4328,0.204,0.2296,0.4781,0.4902,1.781,14.53,3.39,1.61,16.81,4.1,18.63,1180000.0,3351000.0,0.0686,986600.0,12460000.0,0.0,169100.0,394.3,0.1333,543.5,2631.0,3.543,97.9,20.36,21.6,101.9,5.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02015,0.9636,0.01723,0.002917,0.01217,0.9758,0.04598,0.9834,0.04015,0.006167,0.013,0.9962,0.02517,0.0875,0.5833,0.1361,0.04861,10.94,1.05,1.633,16400.0,32440.0,0.002097,27310.0,318000.0,0.0,750.9,3.667,0.1333,9.217,327.2,3.386,38.43,14.33,17.27,55.7,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.123,0.1211,0.0694,0.05364,0.703,0.8241,0.2508,0.1561,0.1063,0.1801,0.8139,0.97,0.6239,3.431,33.63,8.981,5.55,21.0,20.22,53.85,356900.0,1908000.0,0.1093,369200.0,1035000.0,24030.0,955.7,97.67,0.1333,20.38,556.7,3.931,132.8,24.93,23.25,136.4,0.7167,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.1216,0.7539,0.05771,0.06384,0.1064,0.8604,0.6127,0.8646,0.152,0.4607,0.1163,0.9803,0.3165,2.317,1.0,2.4,0.08333,29.4,27.8,28.8,390500.0,1031000.0,0.02637,58830.0,7089000.0,0.0,4779.0,51.87,2.9330000000000003,29.37,578.3,6.792999999999998,189.9,36.19,35.88,196.3,0.7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04876,0.5655,0.04279,0.005967,0.3629,0.9284,0.0755,0.604,0.06632,0.01018,0.3844,0.9883,0.3386,3.432,11.75,5.428999999999999,1.997,37.59,18.8,29.72,414300.0,587500.0,0.06584,143700.0,1198000.0,0.0,836.3,19.25,0.1333,12.35,496.0,5.433,259.2,43.02,35.12,260.3,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0387,0.5710000000000001,0.03352,0.005185,0.378,0.9491,0.09398,0.5944,0.0785,0.01548,0.3917,0.986,0.3625,3.319,12.2,5.377999999999999,2.0580000000000003,19.18,18.95,31.0,451100.0,572400.0,0.06596,133500.0,1200000.0,0.0,750.9,13.73,0.1333,9.25,340.7,3.842,116.4,23.02,22.45,120.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1127,0.2005,0.05982,0.05291,0.6357,0.8362,0.1864,0.2488,0.1081,0.1284,0.7252,0.974,0.5266,2.742,29.17,7.599,4.857,22.97,15.73,44.3,318200.0,1665000.0,0.09307,334000.0,856500.0,20190.0,750.9,105.1,0.1333,9.217,505.2,3.901,168.2,26.87,21.3,171.3,0.1833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.0795,0.1569,0.06355,0.01594,0.7423,0.8992,0.2856,0.19,0.2084,0.0772,0.7998,0.9884,0.6488,3.299,46.03,9.171,5.872000000000001,20.09,19.57,46.07,367900.0,2857000.0,0.1213,2578000.0,940200.0,0.0,768.0,13.3,0.1333,9.367,906.7,3.138,126.3,23.23,11.95,130.4,0.1833,0.0,0.08333,0.08333,0.0,0.0,0.0,0.0,1
0.1461,0.3706,0.1321,0.01394,0.4526,0.8232,0.2378,0.4239,0.2274,0.02567,0.5106,0.9345,0.511,7.546,11.08,9.536,1.99,29.32,45.03,50.6,583400.0,2971000.0,0.113,887300.0,1915000.0,168300.0,1178.0,67.37,0.1333,43.23,1184.0,9.99,117.0,39.32,62.88,125.8,1.083,0.0,0.08333,0.1667,0.0,0.0,0.0,0.0,0
0.1091,0.3416,0.05396,0.05513,0.5024,0.8440000000000001,0.2984,0.3992,0.0836799999999999,0.2154,0.5763,0.9756,0.4673,3.349,19.93,6.614,3.265,19.43,20.28,40.22,367400.0,1060000.0,0.0811,243400.0,925700.0,30580.0,750.9,63.73,0.1333,9.217,544.3,4.328,109.1,23.76,25.8,112.2,0.1833,0.0,0.0,0.08333,0.0,0.0,0.0,0.0,1
0.05274,0.5671,0.0459,0.006833,0.3689,0.936,0.1017,0.5861,0.09052,0.01117,0.3831,0.9682,0.3537,3.515,11.02,5.403,1.887,13.72,20.53,31.43,424900.0,571900.0,0.06519,134400.0,1182000.0,0.0,750.9,18.47,0.1333,11.22,532.2,7.237999999999999,43.58,20.95,36.75,80.33,0.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4783,0.006208,0.3588,0.1195,0.4368,0.443,0.7408,0.0105,0.628,0.2075,0.6738,0.6834,0.7554,4.258,34.75,13.04,8.779,18.65,19.1,53.45,1256000.0,8847000.0,0.1921,1204000.0,14200000.0,16950.0,69960.0,362.1,0.1333,119.8,2412.0,4.714,106.1,23.36,25.0,110.2,2.633,0.125,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.4943,0.1269,0.2963,0.198,0.3537,0.4806,0.7469,0.1633,0.3324,0.4335,0.4675,0.6245,0.5288,3.339,23.78,7.2120000000000015,3.874,16.59,14.35,27.63,1131000.0,3346000.0,0.1155,1788000.0,12970000.0,0.0,170500.0,262.1,0.1333,399.4,2097.0,2.568,97.5,19.16,10.38,100.4,4.367,0.125,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.03569,0.5435,0.03133,0.004354,0.4081,0.9516,0.07952,0.57,0.0686799999999999,0.01083,0.4268,0.9967,0.3623,3.2710000000000004,12.27,5.29,2.019,16.13,20.2,31.82,391600.0,566300.0,0.06433,127000.0,1161000.0,0.0,750.9,14.48,0.1333,9.217,313.3,3.137,94.38,19.27,14.98,99.47,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06017,0.5463,0.05326,0.006917,0.3781,0.9244,0.09952,0.5601,0.09385,0.01067,0.3966,0.9555,0.3654,3.36,12.52,5.4670000000000005,2.107,18.32,19.18,31.7,383100.0,592700.0,0.06645,150900.0,1063000.0,0.0,750.9,17.28,0.1333,12.02,701.5,11.59,49.37,29.91,47.37,96.73,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04792,0.5655,0.04281,0.005106,0.3736,0.9392,0.07867,0.586,0.06867,0.01067,0.3911,0.9764,0.3536,3.29,11.72,5.256,1.965,14.04,18.57,30.28,391600.0,536900.0,0.06418,138700.0,1078000.0,0.0,750.9,19.3,0.1333,9.217,513.3,8.125,47.08,22.17,40.22,87.3,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04774,0.5555,0.04093,0.0068099999999999,0.3756,0.9312,0.0763,0.5883,0.06415,0.01215,0.3988,0.987,0.3558,3.375,12.13,5.4510000000000005,2.076,34.78,19.33,31.47,380700.0,562600.0,0.06607,142300.0,1096000.0,0.0,750.9,17.27,0.1333,9.333,481.0,6.276,215.4,41.06,35.47,216.9,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02636,0.9676,0.023,0.003354,1.667e-05,0.9676,0.06965,0.992,0.06032,0.009333,1.667e-05,0.992,0.01335,0.09028,0.0,0.09028,0.0,13.74,1.033,1.033,10410.0,50930.0,0.001196,3021.0,45500.0,0.0,750.9,5.65,0.1333,9.683,439.7,6.336,52.08,20.07,39.92,85.68,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04215,0.5143,0.03636,0.00579,0.4272,0.9415,0.08768,0.5488,0.07385,0.0158199999999999,0.4467,0.9955,0.4007,3.449,13.72,5.785,2.336,19.5,20.72,34.33,437300.0,621000.0,0.07188,149400.0,1317000.0,0.0,750.9,14.88,0.1333,9.283,373.9,3.3960000000000004,119.0,22.89,17.9,122.8,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06745,0.2829,0.06228,0.005165,0.6284,0.9114,0.1309,0.3197,0.1237,0.0128199999999999,0.6601,0.9798,0.6804,7.956,11.63,9.957,2.001,16.37,48.18,59.82,770300.0,1913000.0,0.117,164500.0,1422000.0,0.0,750.9,47.73,0.1333,9.417,343.3,2.9960000000000004,91.87,19.36,13.9,96.88,0.2,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.07379,0.1256,0.06054,0.01325,0.7838,0.9094,0.2316,0.1545,0.1722,0.05935,0.8391,0.9936,0.6874,3.099,31.4,8.158,5.06,19.22,18.72,32.57,331700.0,2608000.0,0.1267,2333000.0,864500.0,0.0,819.2,14.63,0.1333,10.18,853.9,3.4330000000000003,115.8,22.66,12.72,120.7,0.2167,0.0,0.08333,0.0,0.0,0.0,0.0,0.0,1
0.1001,0.01713,0.08471,0.01541,0.8595,0.8766,0.1651,0.02283,0.1406,0.03232,0.9341,0.9561,0.7568,4.207,43.33,11.72,7.5139999999999985,24.15,16.78,59.9,1320000.0,3276000.0,0.1632,561900.0,2303000.0,30040.0,955.7,190.0,0.1333,20.38,712.9,4.647,172.1,28.79,35.38,174.7,0.7167,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.04495,0.5766,0.04003,0.004919,0.3563,0.9329,0.0831799999999999,0.6086,0.0745,0.008683,0.3788,0.9865,0.3492,3.335,11.05,5.162999999999999,1.828,35.51,19.88,30.93,367600.0,495000.0,0.0627799999999999,134000.0,958200.0,0.0,750.9,14.12,0.1333,9.25,468.1,6.002999999999999,215.7,41.51,38.77,217.6,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04204,0.4662,0.03752,0.004521,0.4772,0.9433,0.0671799999999999,0.4852,0.05602,0.01117,0.4958,0.981,0.4409,4.208,14.33,6.619,2.411,16.65,24.87,39.2,456200.0,676900.0,0.07935,181300.0,1323000.0,0.0,750.9,20.5,0.1333,9.233,364.6,2.9810000000000003,103.7,19.63,15.03,107.1,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04268,0.6305,0.03755,0.005129,0.3159,0.9464,0.09,0.6576,0.07717,0.01283,0.3326,0.9902,0.3287,3.325,9.683,4.968999999999999,1.644,13.63,19.35,29.03,369500.0,494900.0,0.06019,120600.0,1044000.0,0.0,819.2,15.37,0.1333,9.233,493.7,6.715,42.85,20.34,38.33,81.18,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1026,0.4370000000000001,0.09511,0.00746,0.4317,0.8687,0.1759,0.5012,0.1691,0.01265,0.4748,0.976,0.5296,7.29,8.15,9.479,2.189,29.68,43.57,50.58,708400.0,1971000.0,0.1097,668600.0,1134000.0,156700.0,955.7,51.48,0.1333,26.1,739.5,8.726,147.7,38.41,55.38,150.0,0.6333,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
0.227,0.4441,0.1942,0.03284,0.2981,0.7422,0.3199,0.5194,0.2786,0.05913,0.3381,0.8574,0.2941,3.275,10.53,5.497000000000001,2.222,44.74,15.83,25.57,426800.0,2198000.0,0.07106,300000.0,20990000.0,0.0,66390.0,136.0,0.1333,181.4,2055.0,21.82,187.7,66.57,75.5,195.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02229,0.9573,0.01923,0.003063,0.01563,0.9729,0.05432,0.9775,0.04515,0.009167,0.01698,0.9943,0.03632,0.1264,0.7833,0.1917,0.0652799999999999,10.6,1.517,2.3,19610.0,46880.0,0.003026,34390.0,291100.0,0.0,955.7,7.117000000000001,0.1333,20.38,362.2,3.906,44.72,14.51,20.35,65.07,0.7167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0259,0.9552,0.02221,0.00369,0.01431,0.9695,0.06568,0.982,0.05467,0.01102,0.01483,0.9968,0.0305,0.1083,0.6,0.1583,0.05,13.11,1.3,1.9,19630.0,34010.0,0.002542,36040.0,330800.0,0.0,750.9,3.983,0.1333,9.25,397.9,5.229,43.95,18.34,18.85,62.8,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1876,0.1304,0.1036,0.08407,0.6505,0.7808,0.503,0.1601,0.1864,0.3902,0.7299,0.89,0.3555,3.132,12.78,8.318999999999999,5.188,29.8,17.42,29.88,393700.0,3271000.0,0.122,1927000.0,979700.0,1092.0,3482.0,74.78,18.57,37.63,1128.0,7.985,182.5,37.78,38.23,187.8,0.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02125,0.9681,0.0185,0.00275,4.167e-05,0.9682,0.05685,0.9974,0.04868,0.008167,0.0001667,0.9974,0.01102,0.07222,0.0,0.07222,0.0,30.14,0.8667,0.8667,7168.0,40770.0,0.0009181,3004.0,21660.0,0.0,750.9,5.632999999999999,0.1333,9.233,373.7,5.015,169.3,35.15,37.83,170.4,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.02844,0.9453,0.02466,0.003773,0.02053,0.9658,0.07418,0.9699,0.06583,0.00835,0.02165,0.9909,0.03798,0.1514,1.1,0.2819,0.1306,14.51,1.717,2.817,14030.0,82450.0,0.003665,24920.0,32440.0,0.0,750.9,11.13,0.1333,13.98,520.8,6.246,51.28,20.76,43.7,93.52,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0416,0.608,0.03659,0.005002,0.3362,0.9442,0.1147,0.6383,0.09937,0.01533,0.3554,0.9914,0.3148,2.96,10.65,4.803,1.843,26.31,17.02,27.47,341300.0,491300.0,0.05888,130300.0,932600.0,0.0,750.9,17.75,0.1333,16.07,511.8,6.108,157.3,32.42,37.37,166.3,0.3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3786,0.005646,0.3299,0.0487,0.5409,0.5465,0.4845,0.007333,0.4449,0.0873299999999999,0.6991,0.7053,0.8222,4.949,38.53,13.2,8.25,30.23,22.12,60.65,766500.0,6627000.0,0.176,606800.0,1653000.0,144200.0,29220.0,504.9,0.1333,78.28,1935.0,9.368,109.9,39.59,65.23,130.5,2.15,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0
0.06912,0.1113,0.0630299999999999,0.006088,0.7976,0.9088,0.1669999999999999,0.1309,0.156,0.01268,0.8477,0.9786,0.815,7.704,24.62,11.76,4.053999999999999,16.79,48.4,73.02,766600.0,1254000.0,0.1354,216300.0,1506000.0,0.0,819.2,34.03,0.1333,10.82,354.0,2.765,96.4,19.56,12.77,100.1,0.2333,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,1
8842.0,0.1998,8842.0,0.1424,0.1908,0.3907,70730.0,0.2556,70730.0,0.2232,0.2437,0.4993,0.6127,2.782,51.38,9.161,6.379,16.66,10.53,51.43,729500.0,5486000.0,0.1293,3621000.0,8409000.0,0.0,158700.0,336.2,0.1333,492.4,2978.0,4.265,88.27,20.93,18.13,91.67,5.117,0.125,0.08333,0.08333,0.0,0.0,0.0,0.0,1
0.1143,0.507,0.07798,0.03636,0.3523,0.8593,0.2386,0.5731,0.1196,0.1189,0.404,0.9771,0.3171,4.074,11.42,6.15,2.076,34.36,18.95,27.4,622200.0,1162000.0,0.07647,326500.0,2766000.0,0.0,5052.0,48.03,1.067,24.67,541.0,13.24,186.2,47.6,86.07,192.6,0.2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2357,0.1361,0.2148,0.02091,0.5715,0.7076,0.3312,0.1634,0.3112,0.02467,0.6629999999999999,0.8227,0.6598,7.601,13.87,10.74,3.142,62.57,42.68,56.55,1026000.0,2444000.0,0.1388,612600.0,2632000.0,606300.0,2321.0,63.43,0.1333,35.08,1539.0,24.2,407.7,86.77,162.4,434.5,0.8833,0.0,0.1667,0.1667,0.0,0.0,0.0,0.08333,0
0.0246,0.9643,0.02114,0.003458,0.0006667,0.965,0.07332,0.9927,0.06465,0.008667,0.001,0.9934,0.01233,0.08611,0.06667,0.09722,0.01111,26.99,0.9833,0.9833,8294.0,41710.0,0.001194,7475.0,23890.0,0.0,750.9,5.267,0.1333,9.317,414.9,5.1960000000000015,175.4,32.19,38.4,177.5,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
