NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,target
30.1407,-37.0212,0.145,0.2796,446.488,91.1981,-100.797,40.3146,3.5599,64.4944,h
24.031,-22.7705,0.3138,0.4899,118.694,25.7487,-24.1897,-8.052,2.4742,13.2539,g
16.0337,66.2862,0.1234,0.2454,343.921,97.4119,65.1389,-51.1559,3.1378,59.5868,h
5.2892,-40.1283,0.1024,0.1885,298.301,53.8028,38.5475,18.7867,3.6384,32.9317,g
15.7902,-60.2387,0.39,0.6214,384.151,118.689,-138.65,-35.9328,2.7864,44.1081,h
2.1198,11.3779,0.1392,0.2738,198.837,36.7943,-18.6865,10.1563,2.8179,21.8588,g
4.4742,22.6735,0.1321,0.2594,239.736,48.8212,37.6438,20.191,2.7955,20.0793,g
51.2142,9.5026,0.0503,0.0784,235.7913,115.4899,64.9656,-65.9895,4.0864,76.447,h
77.5379,23.0406,0.2039,0.371,104.283,27.2304,23.3428,9.7216,2.6375,19.2817,g
3.5078,12.1422,0.0837,0.1603,165.9,74.2393,68.1582,14.9842,3.2633,23.5248,g
1.194,8.112,0.1175,0.2168,369.853,97.2271,56.7012,-20.6658,3.4646,25.0848,g
23.5772,-5.5817,0.5206,0.8302,132.5831,19.7918,-14.1942,5.6208,2.1641,4.9201,h
7.6823,2.9874,0.3884,0.5741,63.5566,18.1938,-9.6578,11.2342,2.4257,12.0311,g
20.5723,20.9863,0.5265,0.8912,145.2747,10.6594,-6.688,3.7547,2.4681,6.5097,h
13.741,-21.4336,0.2126,0.3887,154.264,38.1089,-29.3931,13.3864,2.3927,15.08,g
31.1847,23.6602,0.0839,0.1613,352.874,89.4662,-19.2773,48.4484,3.8886,70.6759,h
67.887,-4.5762,0.2246,0.4463,202.177,31.3056,25.6491,2.1701,2.549,10.1845,h
8.2623,40.3222,0.1189,0.2367,236.749,101.462,121.008,-13.8332,2.9761,21.4687,g
20.689,60.5695,0.2031,0.3855,194.181,102.346,94.1301,-9.5447,2.5871,12.357,h
16.8734,-11.4545,0.109,0.2069,272.352,49.5199,-11.5408,11.0801,2.8573,20.1482,g
15.957,96.1868,0.2603,0.4495,152.734,147.318,143.681,-16.3267,2.6395,23.5303,h
27.621,28.0575,0.2006,0.3622,78.7331,23.153,19.6679,16.5609,2.8065,21.0028,g
10.1284,-200.8149,0.09,0.1482,143.2055,159.1728,-90.516,-46.656,3.4283,50.0401,h
4.233,-75.9844,0.1168,0.2082,253.606,77.4731,43.6268,-9.7957,3.2168,21.0037,g
8.6749,-151.7036,0.0465,0.1555,198.9458,143.0862,-89.0117,56.5862,3.6009,57.1152,h
1.6992,36.3945,0.2739,0.5211,376.811,40.9461,36.0377,-8.4699,3.2378,31.7927,h
2.5919,52.903,0.1002,0.1988,211.423,67.8641,53.2713,14.0758,3.1082,18.5765,g
62.0401,24.9862,0.0513,0.1022,184.945,103.15,114.912,-24.1812,3.9352,43.3171,h
1.018,-17.978,0.1696,0.248,311.694,85.7897,54.747,-17.4857,3.2655,29.2678,g
6.884,-27.4241,0.151,0.2214,312.805,103.371,64.8368,13.7504,3.3158,26.0372,g
26.126,21.9276,0.3211,0.6176,229.774,17.6375,10.3016,-5.5929,2.3096,10.6916,g
2.941,-30.0709,0.228,0.41,202.919,28.7554,-21.9132,13.564,2.4166,15.8285,g
0.87,-100.098,0.1069,0.1797,230.36,105.112,68.2692,9.0747,3.2982,26.6051,g
13.1944,14.8203,0.1024,0.2013,285.632,93.1434,86.5242,12.3173,3.1433,23.7479,g
7.3195,-14.4403,0.2619,0.4428,194.164,24.9261,-11.307,5.0906,2.5384,13.8435,g
54.346,15.6523,0.3304,0.5208,244.19,20.6646,15.338,5.2813,2.3589,12.6322,h
56.5301,-140.9278,0.153,0.2763,305.8042,117.7727,90.7397,37.0438,2.9587,55.9569,h
6.332,12.742,0.2776,0.4651,180.649,42.4673,31.2016,4.2744,2.5366,8.5241,g
3.715,16.2477,0.3174,0.527,147.221,24.8576,-13.9344,4.246,2.6004,9.5246,g
1.3587,15.9963,0.2515,0.4647,166.04,26.0249,14.3681,5.3671,2.5315,14.2821,g
9.1652,9.7475,0.1841,0.3367,198.737,42.3207,28.7389,-10.547,2.8439,15.5822,g
10.303,-1.6944,0.3306,0.5258,129.754,19.7354,10.1606,8.0554,2.4914,13.9151,g
2.523,62.8444,0.0984,0.1944,221.733,53.3355,38.541,9.8957,2.9235,18.381,g
4.1807,44.137,0.1502,0.2898,181.842,41.0163,28.1236,11.7974,2.4518,20.4484,g
8.726,-59.4841,0.252,0.366,282.836,63.9818,41.6345,22.6496,2.9743,25.133,h
3.902,22.5649,0.1106,0.213,260.161,68.107,57.5264,14.1235,3.2627,21.8035,g
15.8331,1.6584,0.2257,0.4297,82.8225,19.5532,-9.2663,-8.1299,2.5682,15.7328,g
0.3395,44.8891,0.1038,0.1893,261.226,81.6624,72.5713,19.2051,3.7255,26.8262,g
3.208,-108.93,0.0479,0.0923,231.841,128.256,102.411,20.2247,4.0138,46.3484,g
16.1076,25.1862,0.1186,0.2181,136.238,42.2414,-19.0195,13.4891,2.9959,21.1756,g
8.709,15.898,0.275,0.3796,196.918,33.3528,27.6711,-8.487,2.7551,17.6866,g
58.8046,87.4934,0.0925,0.1502,138.7223,58.9852,38.0697,17.0808,3.102,20.6539,h
40.5742,137.076,0.2099,0.4042,126.382,199.802,190.353,18.5193,2.5838,29.3315,h
79.5231,-8.76,0.246,0.4277,203.767,24.7271,-14.9319,8.5488,2.6069,14.5628,h
43.9589,14.1686,0.4529,0.7416,148.238,12.9574,-7.0158,-8.2891,2.2162,11.0568,g
11.74,22.2255,0.2914,0.5505,161.406,18.5136,8.0834,-14.1437,2.5334,16.9251,g
26.796,143.63,0.1675,0.2708,158.973,128.189,-71.097,-8.4593,2.7952,22.1649,h
6.9791,28.4387,0.1245,0.2355,265.691,72.6176,65.415,-15.1871,2.871,17.1847,g
37.747,16.7569,0.3436,0.6436,50.5289,20.5981,17.5245,7.0791,2.4393,10.6593,g
90.0,0.0,0.348,0.6771,90.1881,24.2239,0.0,-5.4495,2.2028,0.0,g
13.97,-212.985,0.0935,0.1766,176.931,196.43,-66.2854,55.344,3.5573,56.5929,h
8.0894,13.6999,0.1093,0.2179,142.784,51.8097,49.5199,-9.6974,3.1855,20.6343,g
14.9106,-13.8392,0.3268,0.5871,171.393,23.7423,-18.359,7.9794,2.4074,10.2031,g
2.3112,15.7854,0.1513,0.2375,119.196,38.525,11.6545,-18.0274,3.0257,28.8308,g
62.8246,-10.544,0.0765,0.1524,59.1285,50.3257,26.986,-19.5872,3.1971,23.9416,g
61.0441,-209.1333,0.1136,0.2196,166.9123,108.8548,111.3243,12.4662,2.9802,22.8127,h
44.7425,23.2432,0.1526,0.252,200.8175,79.4333,80.0328,-18.5705,3.0262,17.3855,h
4.9923,2.542,0.2136,0.4092,212.507,25.0135,17.1475,11.0485,2.6977,14.523,h
0.059,20.3968,0.2398,0.3922,127.905,35.8316,25.6027,-8.1048,2.5205,11.1439,g
1.975,-81.2995,0.092,0.1594,260.012,79.1585,63.6223,-9.7485,3.7561,26.406,g
39.924,-2.9073,0.2401,0.4709,160.435,22.5861,10.0913,-12.28,2.3314,17.7805,h
21.7682,13.0334,0.2166,0.4068,69.9527,26.534,22.5383,-20.0359,2.8805,24.2043,h
61.9702,-112.4332,0.1158,0.2301,238.8578,122.8869,-108.4666,13.9595,3.0987,25.5638,h
22.2935,-30.7648,0.1799,0.333,176.155,37.3038,-24.9632,5.8364,2.6871,11.8145,g
79.7296,24.7215,0.2316,0.4441,56.7602,20.2655,14.164,3.9816,2.4955,15.6989,g
35.915,-18.0265,0.1552,0.3022,232.215,30.9514,18.0628,19.9911,2.7892,25.0135,g
84.4992,-283.201,0.0286,0.0549,355.353,208.706,-129.488,87.4125,4.4759,101.9,h
41.328,19.8538,0.4498,0.8026,119.746,19.9341,14.4316,4.9234,2.1889,6.9203,h
56.1464,56.9658,0.3411,0.5766,254.5616,30.1141,44.0529,17.4062,2.3232,11.4561,h
39.3249,24.1742,0.1625,0.2967,192.687,26.533,17.2021,9.467,2.695,21.2504,g
8.9172,5.3478,0.1642,0.2976,252.14,42.7448,22.4234,14.1585,2.7412,17.6601,g
33.685,-17.556,0.1631,0.324,112.306,29.4758,-22.844,-17.2351,2.6479,19.6459,g
2.4229,15.2618,0.3934,0.5857,106.8258,21.3846,11.5245,2.8766,2.6161,10.917,h
24.766,13.0447,0.4947,0.7789,177.997,13.087,5.0574,-9.8116,2.1538,10.5001,h
63.5476,-3.5824,0.2316,0.454,231.2,28.9269,11.7968,4.3108,2.5132,10.4897,g
2.7197,-47.7912,0.0427,0.1067,305.2008,203.8345,-159.4809,69.8356,3.6505,95.9107,h
7.629,31.3911,0.1945,0.3421,220.475,41.116,31.5955,9.1693,2.7088,14.6575,g
10.4772,14.9426,0.1495,0.2697,221.642,31.7847,-22.2961,-22.7852,2.9791,27.1539,g
0.014,17.018,0.345,0.6725,120.941,12.3503,-10.7105,0.968,2.0588,12.1401,g
6.518,-5.3367,0.1356,0.2584,290.884,44.0647,35.4201,20.421,2.934,23.4518,g
41.034,25.1272,0.2327,0.3881,185.909,22.9984,19.8852,11.1359,2.7033,18.3025,g
9.4564,-1.9163,0.1121,0.2187,206.967,40.8586,-20.1588,-17.5628,3.214,23.7642,g
32.414,-87.4464,0.1939,0.3116,291.66,59.0366,39.6096,15.6997,2.8663,29.638,h
55.18,94.4129,0.009,0.0171,157.457,150.978,-28.141,92.0674,5.01,148.59,g
2.038,-61.7378,0.2047,0.322,268.384,65.9296,58.0618,11.9036,3.1081,14.6512,g
10.748,25.0606,0.1925,0.3631,188.724,38.0252,23.2398,-7.8137,2.5045,16.247,g
0.568,-33.8112,0.0766,0.1512,346.733,90.6506,44.6946,-17.1077,3.9078,40.0201,g
8.8123,12.8417,0.0914,0.1811,201.984,73.334,-30.1416,-15.1066,3.0904,25.3116,g
0.792,22.1504,0.1862,0.3679,189.108,23.9864,-16.1529,8.1634,2.6464,17.3368,g
45.0304,-11.5698,0.1533,0.2967,185.718,128.703,-165.327,21.0125,2.7853,29.7823,g
52.4446,1.4698,0.3583,0.6275,220.225,18.1425,-6.9998,-6.8204,2.3927,10.2526,h
0.9472,60.2681,0.1939,0.3489,269.799,69.8848,51.4932,-10.374,2.6642,15.596,g
26.7966,-2.3823,0.1508,0.252,258.6641,57.592,-45.4587,-17.3944,2.8089,17.2346,h
17.7108,53.3845,0.1518,0.2497,171.441,79.9539,87.6757,16.2707,3.1602,31.9315,g
0.084,5.5836,0.1839,0.3454,187.953,44.3893,39.0851,-14.7831,2.7941,17.5785,g
15.777,-124.258,0.0993,0.1854,258.263,66.7934,60.4852,-19.8006,3.022,29.376,g
34.5289,22.1207,0.2075,0.4268,223.2831,32.7883,-29.6757,9.7835,2.286,15.3772,h
28.7626,-4.6115,0.2383,0.4397,191.753,23.7035,-9.7246,-10.1797,2.7352,14.3651,g
74.997,13.9028,0.4625,0.751,121.399,12.9942,-6.1426,-8.8707,2.1021,10.9338,g
29.782,21.5779,0.4066,0.7766,196.211,20.1149,12.9117,-5.2355,2.1351,7.1037,h
28.3058,3.0918,0.0787,0.1417,78.5164,74.6311,-76.354,-14.3951,3.1666,33.7836,g
27.4653,-22.2515,0.1963,0.3884,53.5635,36.2124,-24.4503,-5.3397,2.3838,9.5335,g
23.341,-7.0807,0.299,0.5562,115.735,26.1954,-10.6517,5.1507,2.4191,9.0943,g
2.008,68.7619,0.0991,0.19,205.866,81.5429,38.8592,6.7577,2.936,15.3532,g
17.4184,14.7251,0.1178,0.2273,162.012,50.936,21.4604,10.7695,3.1553,18.8856,g
5.7551,-70.7537,0.1735,0.2912,323.932,75.5097,-45.2572,28.6181,2.8762,32.861,g
1.359,21.7485,0.2131,0.4071,141.734,30.1447,-24.473,7.14,2.4942,14.2087,g
4.314,4.5666,0.1343,0.2465,325.195,104.604,28.4395,31.7044,2.8335,43.6324,g
12.6302,-125.3996,0.0983,0.1973,328.1884,128.9307,-63.1082,-37.8081,3.218,79.0323,h
63.3878,-4.0191,0.2737,0.5259,185.055,20.8222,13.8411,11.3123,2.4464,11.9473,g
37.7034,-21.5462,0.2751,0.5426,157.6706,22.5524,19.9523,4.5373,2.5348,11.1413,h
35.37,-14.8036,0.3059,0.5568,146.356,21.6901,-18.5206,6.7585,2.4362,11.0224,g
77.094,-4.2095,0.159,0.2828,60.8754,28.9007,-5.3399,18.5449,2.9987,24.1482,g
63.6689,-0.1555,0.6752,0.8399,178.037,14.8072,-3.681,6.3785,2.3334,7.0241,g
3.6095,-96.9642,0.0926,0.1521,264.495,81.0903,63.0869,18.4721,3.4873,37.7359,h
37.4304,-18.1714,0.4406,0.7849,227.1803,12.869,2.787,-14.1569,2.1608,10.5742,h
33.8245,15.0519,0.3882,0.7404,174.147,12.9089,-5.6225,-11.5768,2.2889,11.3751,g
54.0046,-25.0207,0.2436,0.4955,245.3768,13.9216,-12.4654,11.3689,2.6067,11.2749,h
83.9143,75.1252,0.1056,0.1949,158.147,78.7044,51.7154,18.2618,2.9034,31.6771,h
8.8138,-5.2013,0.0989,0.189,114.802,40.1306,28.0616,11.2419,3.4173,26.8957,g
27.942,0.2203,0.1516,0.294,64.0094,30.7902,-17.2674,-4.4696,2.7304,20.88,g
87.7994,45.6684,0.1737,0.3219,233.051,44.1035,-19.9626,-27.9972,2.7071,26.0029,h
12.6913,48.2092,0.2761,0.4257,206.3461,64.4932,63.7105,-7.3302,2.7415,12.4933,h
80.9326,70.4455,0.3404,0.4737,80.9782,96.9511,102.2248,-4.2373,2.662,19.204,h
17.919,0.0198,0.1419,0.2428,186.207,44.3541,40.8231,3.7512,3.2379,21.8288,g
87.7584,-3.5126,0.3044,0.5296,139.09,21.2214,-12.488,17.6045,2.3676,21.1054,h
57.4882,59.3684,0.157,0.2752,144.7271,60.1978,64.5593,-5.3056,2.8398,20.9071,h
67.5832,14.3514,0.2925,0.4088,201.6649,22.1635,17.3376,-13.719,2.5648,14.8168,h
13.127,0.3319,0.358,0.704,133.667,14.1318,2.8754,-3.5628,2.3979,12.5844,g
89.7382,-382.594,0.0369,0.0693,226.422,225.988,-124.494,59.716,4.1977,62.4182,h
19.589,6.0286,0.0504,0.0962,175.867,66.0531,51.2048,25.0804,3.386,47.6012,g
87.7033,-104.339,0.0433,0.0792,371.0,173.912,-131.019,61.7062,4.113,106.107,h
84.0206,-99.692,0.0786,0.1467,397.1679,150.5909,-114.0487,68.6977,3.7915,86.5713,h
5.1993,-2.7624,0.0986,0.1858,358.999,95.1716,61.47,12.6339,3.5912,37.189,g
7.1144,49.7576,0.1456,0.2821,128.761,34.5936,26.8458,-14.4034,2.9423,22.723,g
80.2955,0.6189,0.305,0.6073,116.9219,33.2405,14.9031,-1.077,2.2819,1.6143,h
7.0274,47.6482,0.1333,0.2561,287.767,46.3078,29.7448,-19.2424,2.8817,22.7493,g
4.016,95.7634,0.1487,0.271,293.09,113.51,84.9624,12.6704,3.0842,21.8235,g
25.071,-178.547,0.1491,0.2387,171.562,196.471,-95.24,-29.7092,3.032,33.3466,h
20.3295,26.0752,0.0774,0.1305,262.774,71.1308,66.8792,-39.0262,3.4778,51.5757,h
18.85,4.3911,0.0678,0.1335,135.605,50.741,39.5033,14.2597,3.8913,36.7379,g
22.139,17.6515,0.1957,0.3854,229.28,29.7703,26.9253,15.0666,2.6928,17.6255,g
43.554,21.3696,0.3654,0.5821,134.486,34.2512,21.6899,5.6587,2.3589,6.7906,g
82.8969,221.742,0.1164,0.2102,279.551,215.696,-99.8108,-35.7136,3.2674,54.2842,h
65.517,-95.8396,0.1198,0.2276,194.405,76.536,36.2652,-7.5991,2.9193,15.9522,h
36.3007,-1.354,0.3457,0.5943,126.345,16.5068,5.3857,6.3518,2.243,11.4704,g
33.419,26.0807,0.2885,0.5604,241.255,19.4513,-7.5631,17.5195,2.2601,16.4712,g
29.8227,15.7993,0.2896,0.5495,127.261,30.0924,18.4689,4.2866,2.3054,8.2492,g
54.28,0.3445,0.3127,0.5697,89.8562,18.405,-4.6528,-5.8368,2.3997,10.4112,g
52.052,-15.3019,0.3978,0.724,227.107,12.7986,8.1085,10.4015,2.1446,11.5248,g
6.1441,-33.0433,0.1434,0.2831,177.243,33.368,-28.6138,7.831,2.7328,17.4968,g
8.2632,25.0748,0.0851,0.152,206.324,85.889,-37.7939,23.3276,3.7388,28.6696,g
9.669,13.9854,0.1786,0.3102,197.798,45.1037,38.0213,9.2857,2.9509,16.2885,g
0.6179,-20.7275,0.0683,0.1246,340.782,106.419,62.648,21.2697,3.9834,36.7662,g
2.96,10.6669,0.1889,0.3249,89.9074,26.6921,11.5049,-19.1834,2.6186,22.1137,g
29.3076,-122.0927,0.1375,0.2649,265.6031,133.0634,73.4109,20.6973,2.7891,29.4108,h
1.388,46.2739,0.0882,0.1677,256.048,88.9487,79.3842,-12.1819,3.5943,22.009,g
86.2652,-2.0651,0.2194,0.3324,260.973,38.5399,15.7963,-19.8976,2.7214,20.4511,h
22.5005,11.8964,0.2282,0.4424,136.458,26.7323,20.7749,6.335,2.3274,10.33,g
6.0791,-36.5083,0.1526,0.2996,179.726,37.7913,2.7918,11.7844,2.7275,14.4555,h
11.218,30.5484,0.0919,0.1808,178.368,47.9495,11.0123,17.5218,3.0075,27.7213,g
76.7151,-224.095,0.038,0.0668,276.245,255.749,-157.163,-62.1765,4.0608,83.1878,h
20.725,-48.3828,0.1634,0.2755,301.69,60.5741,47.3937,19.0604,2.8924,24.3031,h
43.391,-32.0873,0.1916,0.372,226.418,33.9612,-15.1753,-7.4428,2.5533,12.673,g
71.9781,6.9586,0.2869,0.5041,114.461,28.2993,18.9368,-6.8073,2.4793,9.8867,h
3.2776,122.516,0.0595,0.1126,211.737,118.747,90.1485,9.1215,3.8326,37.2663,g
8.161,42.7597,0.0852,0.1566,226.055,59.0483,-23.8426,14.0244,3.2908,24.8113,g
2.123,59.917,0.0763,0.1495,226.712,67.0121,48.4471,10.6587,3.4648,24.7274,g
31.0095,-42.4741,0.0443,0.0858,261.265,91.9028,-50.0224,-58.6919,3.9443,84.8221,h
36.551,10.1979,0.2358,0.4652,105.4,20.8589,10.8038,-9.4188,2.4997,16.1131,g
24.726,18.3887,0.2667,0.4694,48.9024,23.0503,-11.2188,-8.64,2.7122,14.6481,g
5.7152,-105.215,0.0998,0.1793,295.273,69.0711,-35.5293,-12.5814,3.2854,29.571,g
11.9012,33.8165,0.1857,0.4171,84.3773,15.8889,8.7702,-7.8168,2.2563,15.6052,h
39.315,-0.3813,0.2534,0.4621,223.495,25.9538,17.3215,-7.5821,2.4624,12.1946,g
54.251,11.2686,0.2345,0.4318,260.434,31.6176,23.2386,-11.3718,2.6613,14.2639,h
68.3405,-22.288,0.2508,0.5161,56.2697,29.7042,8.2818,7.0397,2.4637,11.2777,h
17.637,-27.7165,0.2382,0.4004,104.8,56.5232,-48.5938,-5.6678,2.732,13.9445,g
11.546,-30.8069,0.1806,0.3384,215.244,37.6892,16.0417,7.9877,2.5977,15.6921,g
3.196,-2.287,0.1691,0.3034,356.486,76.8587,-50.0302,17.7811,2.8564,28.5152,g
28.429,-13.6184,0.1939,0.3854,128.77,23.7496,-6.8824,-13.527,2.6289,15.8563,g
72.4972,-14.6049,0.4252,0.7507,202.044,12.9956,6.3281,-10.88,2.2317,11.1405,g
1.6041,-43.4378,0.1133,0.2088,286.032,70.8438,57.3618,14.276,3.0711,23.4765,g
6.878,-57.3109,0.1134,0.1703,273.371,92.6284,62.6011,-13.1964,3.5469,33.594,g
32.321,-19.5912,0.4175,0.684,141.393,21.2481,-19.5563,-11.4876,2.3263,9.4189,g
4.7215,-9.7819,0.2078,0.4054,127.071,48.1086,-30.044,-1.8495,2.4713,10.0532,g
9.116,16.657,0.2089,0.3733,183.476,41.3305,36.4331,-0.5875,2.799,15.0596,g
15.92,64.6802,0.0724,0.1352,240.052,74.6238,60.7593,9.3805,3.4509,25.2649,g
19.2595,22.9697,0.4068,0.7148,187.089,21.3925,12.6171,6.3725,2.1189,6.8873,g
37.4091,-52.152,0.2772,0.4385,347.0811,70.2081,-40.9929,-35.5136,3.0189,45.9078,h
84.7176,52.7882,0.1732,0.302,174.393,34.7091,-18.3249,-14.3205,2.7505,20.0706,h
65.5775,-3.8158,0.3218,0.5709,155.0392,23.3769,-11.0518,7.827,2.5804,12.8019,h
1.508,-139.185,0.0767,0.1496,189.561,126.029,44.9656,-93.3485,3.3742,73.1423,h
10.2974,-40.8749,0.3845,0.542,299.2486,52.5772,-18.801,-20.6084,2.7124,25.1815,h
60.7795,1.1567,0.1597,0.2926,263.98,30.3706,-13.1034,17.4626,2.5711,20.1588,g
41.3483,21.2334,0.1884,0.3151,139.811,40.9467,38.4813,-6.4606,2.8633,18.6686,g
72.8416,-40.9302,0.185,0.3456,221.0064,27.9367,14.5286,0.2049,2.6644,10.3327,h
3.3996,19.1262,0.0876,0.1685,228.208,76.7176,45.5711,-34.822,3.2463,30.7721,g
4.471,-48.0377,0.1333,0.2493,372.317,73.6263,42.6119,-26.2742,3.4533,35.582,g
12.887,2.1328,0.1401,0.2787,238.385,39.1753,38.1831,-12.4074,2.829,19.9988,g
23.9055,-164.1866,0.0956,0.1725,285.6875,147.797,106.6114,14.4094,3.3336,38.5796,h
43.3322,-1.4761,0.3627,0.7901,73.1848,15.1157,-12.1102,3.1595,2.3706,9.3146,h
14.2862,9.8933,0.1435,0.2869,110.852,38.9357,23.9118,-9.6162,3.1116,17.8524,g
9.109,15.1731,0.245,0.4459,183.85,21.181,11.5618,8.5996,2.3551,12.7713,g
5.559,-80.9857,0.1242,0.2457,281.418,67.214,60.7061,16.8905,2.8624,18.1793,g
24.092,41.5241,0.194,0.3698,111.796,40.8359,25.9017,11.8773,2.8212,10.4427,h
68.1382,-457.9161,0.0572,0.0604,187.0187,276.2766,-169.1552,15.1931,3.5838,35.8288,h
25.9856,-0.7286,0.5438,0.7211,108.06,15.0587,-11.211,-13.7009,2.3997,13.4775,g
7.673,53.4983,0.2282,0.399,174.283,51.9744,47.5338,10.7901,2.6217,13.3012,g
46.959,24.6252,0.2873,0.5448,225.653,18.7287,8.0026,-3.8149,2.1271,10.3512,g
3.9115,20.657,0.1796,0.3059,151.587,36.3149,27.3175,-12.2447,2.9538,16.8506,g
84.7514,-18.0977,0.0792,0.1571,131.182,41.1201,24.4557,-13.9225,3.397,32.9111,g
0.8828,-0.0762,0.1558,0.2983,187.293,30.7972,-20.6575,10.1798,2.7782,17.3984,g
3.585,-68.2229,0.1824,0.2924,262.112,68.1693,38.9137,20.9574,2.9605,29.6106,g
6.0744,-0.6588,0.3841,0.771,200.2925,8.4802,-3.5224,9.0127,2.0497,5.3657,h
18.0235,-0.7341,0.334,0.5934,190.144,18.2452,5.7769,6.3507,2.382,10.3919,g
6.8098,13.3149,0.4132,0.693,261.4239,22.8785,16.7556,-11.2485,2.4359,13.2144,h
0.9739,17.4784,0.1948,0.3797,183.961,34.1746,23.6221,12.934,2.485,17.1788,g
81.919,-0.6496,0.3121,0.6061,182.046,16.2944,4.2408,3.6964,2.2175,11.6743,g
40.8581,-18.4883,0.1511,0.2424,61.4929,30.2409,-31.0734,3.1025,2.8038,23.8009,h
6.035,26.0576,0.218,0.364,131.668,29.4859,17.394,-4.4317,2.4433,12.9874,g
52.881,1.6194,0.4944,0.7732,125.609,18.4336,-5.8546,0.5699,2.1287,7.4759,g
4.9101,2.9482,0.1552,0.2948,329.4015,56.0878,44.3306,11.5792,3.0638,25.9763,h
1.656,-125.899,0.1297,0.2062,204.191,93.0153,35.997,12.9228,3.2082,20.421,g
14.6972,14.0798,0.183,0.3453,180.238,30.1039,26.4652,-7.5275,2.9151,16.9787,g
21.156,-11.465,0.1044,0.1777,189.873,50.5608,-14.1498,14.1619,3.1101,24.0338,g
24.847,7.0323,0.2303,0.4134,193.349,25.4762,15.7982,6.2085,2.4048,12.0898,g
51.276,9.8966,0.3233,0.5105,232.795,24.3394,13.646,-3.7776,2.5821,12.7452,h
82.4568,10.8123,0.3945,0.6413,173.159,20.5596,20.7127,4.4688,2.3747,11.9139,g
7.734,-1.3425,0.1437,0.2508,329.582,84.2033,38.1488,-12.4325,2.9934,28.5707,g
5.861,62.3235,0.1151,0.2217,290.023,61.7387,54.7415,-18.7104,3.1075,26.1604,g
25.2239,22.0253,0.4041,0.7592,107.286,20.4624,12.8465,-5.647,2.0881,7.0807,g
8.992,76.7757,0.0206,0.0365,242.075,141.223,-121.458,-57.688,4.6492,87.5125,h
20.7251,7.6639,0.2739,0.4522,219.953,23.856,11.3909,8.8336,2.4346,12.2327,g
9.1708,49.8415,0.1124,0.2215,102.7,45.6761,39.707,17.2252,3.2469,25.8262,g
30.3355,-19.4907,0.1209,0.2353,98.2731,34.9381,-15.3506,-17.6923,3.1787,25.2295,g
2.985,-93.6769,0.0707,0.12,246.496,81.7977,53.7303,-27.9101,3.7048,35.6466,g
5.861,12.1482,0.1361,0.2692,64.2661,30.9203,23.322,-10.537,2.8179,18.9283,g
14.3002,6.4955,0.3584,0.6453,139.964,21.5693,20.9015,-2.9726,2.7255,12.0208,h
88.905,6.6924,0.3073,0.5326,146.145,20.0297,-17.2474,-18.7215,2.4289,17.5024,g
43.914,-8.4813,0.205,0.3985,104.919,23.5274,-7.0768,5.4056,2.4166,12.8155,g
30.035,9.8831,0.216,0.4116,97.7925,28.7776,-17.471,-10.0492,2.4683,15.095,g
14.44,0.8921,0.3814,0.5989,162.271,16.5548,-4.3425,-7.4694,2.248,11.2689,g
19.2365,2.1823,0.3262,0.5762,193.746,16.7983,-6.9329,5.8045,2.3222,11.3269,g
20.5565,-12.66,0.523,0.8778,118.075,13.8441,-9.184,11.1124,2.3971,8.4785,h
20.5896,-84.8407,0.1497,0.2521,271.6555,72.802,53.8979,14.2801,2.6566,28.4789,h
15.288,21.6425,0.4047,0.7759,127.573,20.1082,12.8318,5.2305,2.1746,7.112,g
28.9887,15.8284,0.2099,0.3647,177.865,27.6904,9.4247,8.6228,2.6395,15.0452,g
16.044,-11.2799,0.3634,0.6339,199.603,26.5592,9.7917,-4.739,2.2625,7.5306,g
65.052,6.1071,0.3262,0.6159,178.728,21.3579,-17.1612,10.8257,2.2148,9.8122,g
1.2109,88.6854,0.0709,0.1392,315.243,94.6049,79.2618,18.4839,3.7389,30.5083,g
26.3583,22.0115,0.3761,0.6081,199.787,19.7129,12.6034,-3.8002,2.3464,9.4478,g
10.196,-20.6298,0.1108,0.211,379.917,105.348,-110.327,26.8764,3.6931,46.9254,h
56.054,-26.2879,0.3801,0.7216,191.986,16.8981,-3.2996,12.5493,1.9413,15.2109,h
2.3411,2.2847,0.0762,0.1504,106.219,44.9027,32.5779,-13.8694,3.6003,34.1256,g
87.1801,53.5965,0.2437,0.4665,312.4369,36.461,25.57,7.1297,2.4514,15.4114,h
14.366,59.5047,0.1607,0.3145,183.184,40.181,-18.3183,15.348,2.636,16.2814,g
6.3297,19.4993,0.2593,0.4467,246.6,28.9911,-12.3821,11.4288,2.6488,11.7773,g
68.1572,39.862,0.1309,0.22,252.2133,38.3002,40.6639,-18.6644,2.8001,24.4997,h
47.6489,0.7408,0.1475,0.2661,198.509,71.2079,-84.3148,17.8526,2.7423,23.4119,g
62.4958,1.0494,0.085,0.1756,167.9039,98.2181,99.4825,-35.019,3.1904,41.343,h
14.827,35.4725,0.2625,0.4592,203.537,37.9446,32.7658,9.5871,2.8251,9.3048,h
48.71,9.1156,0.2487,0.4768,252.451,28.5152,26.9885,-9.9707,2.4646,16.8271,g
4.972,-16.7513,0.0977,0.1749,314.553,75.989,57.1007,30.5268,3.6409,47.6357,g
