NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,CAT_00,CAT_01,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,CAT_02,CAT_03,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,CAT_04,CAT_05,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,CAT_06,CAT_07,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,CAT_08,CAT_09,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,CAT_10,CAT_11,NUM_36,NUM_37,NUM_38,NUM_39,NUM_40,NUM_41,CAT_12,CAT_13,NUM_42,NUM_43,NUM_44,NUM_45,NUM_46,NUM_47,CAT_14,CAT_15,NUM_48,NUM_49,NUM_50,NUM_51,NUM_52,NUM_53,CAT_16,CAT_17,NUM_54,NUM_55,NUM_56,NUM_57,NUM_58,NUM_59,CAT_18,CAT_19,NUM_60,NUM_61,NUM_62,NUM_63,NUM_64,NUM_65,CAT_20,CAT_21,NUM_66,NUM_67,NUM_68,CAT_22,NUM_69,NUM_70,NUM_71,CAT_23,NUM_72,NUM_73,NUM_74,CAT_24,NUM_75,NUM_76,NUM_77,CAT_25,NUM_78,NUM_79,NUM_80,CAT_26,NUM_81,NUM_82,NUM_83,CAT_27,NUM_84,NUM_85,NUM_86,CAT_28,NUM_87,NUM_88,target
1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.857143,0.857143,0.982143,0.922078,1.0,1.0,2,2,0.857143,0.857143,0.904762,0.892857,0.902439,0.853659,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1.0,1.0,1.0,3,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,0.999994,0.666667,0.461538,2,0.999987,0.7,0.466667,2,1.0,1.0,1.0,3,1.0,0.9,0.75,2,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.928571,0.647059,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.75,0.75,0.96875,0.863636,1.0,1.0,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.571429,0.571429,0.876701,0.764515,0.92,0.88,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
0.5,0.333333,0.64,0.488889,0.470588,0.363636,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.0,0.0,0.166667,0.0,0.166667,0.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.857143,0.923077,0.923077,0.7,0.829268,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
1.0,0.5,0.666667,0.666667,0.533333,0.566667,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.833333,0.714286,0.788462,0.784615,0.525,0.690476,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999949,0.666667,0.428571,2,0.999948,0.7,0.375,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
0.0,0.0,0.226667,0.021053,0.2,0.021739,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.333333,0.166667,0.419753,0.266667,0.37037,0.125,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.666667,0.444444,0.651852,0.56,0.653061,0.442623,2,2,0.571429,0.444444,0.6875,0.575,0.673469,0.460317,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.142857,0.75,0.428571,2,0.997668,0.444444,0.25,2,0.998793,0.5,0.294118,2,0.997669,0.5,0.285714,2,0.998762,0.666667,0.333333,2,0.999993,0.999993,0
0.0,0.0,0.3,0.05112,0.142857,0.060606,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.75,0.75,0.875,0.75,0.947368,0.73913,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.8,0.571429,0.75,0.666667,0.714286,0.605263,2,2,0.857143,0.857143,0.928571,0.857143,0.974359,0.857143,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,1,0.998689,0.5,0.266667,2,0.999536,0.6,0.375,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999998,0.979322,0
0.5,0.333333,0.466667,0.4,0.263158,0.304348,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.857143,0.923077,0.923077,0.622222,0.76087,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
0.0,0.0,0.211111,0.027778,0.266667,0.034483,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.291667,0.083333,0.238095,0.051282,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.555556,0.555556,0.685185,0.592593,0.652174,0.428571,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,0
0.0,0.0,0.05,0.0,0.043478,0.0,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.5,0.666667,0.666667,0.625,0.666667,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.990257,0.466667,0.142857,2,0.995214,0.384615,0.2,2,1.0,0.99988,0
1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.857143,0.666667,0.809028,0.78125,0.591837,0.571429,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
1.0,0.6,0.75,0.75,0.612903,0.625,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.571429,0.727273,0.727273,0.594595,0.605263,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
0.5,0.25,0.333333,0.333333,0.210526,0.2,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.333333,0.142857,0.373333,0.266667,0.261905,0.306122,2,2,0.428571,0.375,0.52359,0.413333,0.596491,0.464286,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.986582,0.444444,0.176471,2,0.997282,0.5,0.3125,2,0.999326,0.5,0.285714,2,0.999559,0.666667,0.428571,2,0.999808,0.999999,1
0.0,0.0,0.181905,0.0,0.172414,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.125,0.0,0.133333,0.0,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.666667,0.666667,0.708333,0.666667,0.606061,0.439024,2,2,0.6,0.6,0.65,0.6,0.666667,0.510638,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,4.5e-05,0.6,0.375,2,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999732,0.555556,0.333333,2,0.999906,0.7,0.4,2,0.999732,0.625,0.384615,2,0.999906,0.777778,0.428571,2,1.0,1.0,0
1.0,0.5,0.666667,0.666667,0.296296,0.321429,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.666667,0.571429,0.694639,0.615385,0.6,0.413043,2,2,0.714286,0.714286,0.787879,0.714286,0.717949,0.52,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.00431,0.6,0.25,2,0.999365,0.555556,0.333333,2,0.99961,0.7,0.375,2,0.999307,0.625,0.384615,2,0.99961,0.777778,0.428571,2,0.999999,0.999999,1
0.0,0.0,0.228333,0.058333,0.147059,0.048387,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.75,0.5,0.802778,0.7,0.65625,0.666667,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.0,0.0,0.2,0.0,0.2,0.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.571429,0.5,0.721164,0.627778,0.612245,0.482143,2,2,1.0,0.285714,0.444444,0.444444,0.3,0.371429,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,0.993867,0.555556,0.25,2,0.999026,0.6,0.333333,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999961,0.979322,1
0.5,0.5,0.75,0.6,0.909091,0.714286,1,1,1.0,0.5,0.666667,0.666667,0.625,0.666667,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.875,0.933333,0.933333,0.916667,0.942857,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,0.999982,0.777778,0.461538,2,0.999981,0.8,0.5,2,0.999889,0.875,0.545455,2,0.999936,0.538462,0.411765,2,1.0,1.0,1
0.25,0.166667,0.366667,0.242857,0.222222,0.136364,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.857143,0.666667,0.8125,0.7625,0.673077,0.705882,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.999981,0.75,0.545455,2,0.999995,0.7,0.5,2,1.0,1.0,1
0.0,0.0,0.155102,0.04898,0.291667,0.05,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.8,0.333333,0.8,0.333333,2,2,0.25,0.25,0.507937,0.335227,0.45,0.176471,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.428571,0.428571,0.690249,0.524892,0.714286,0.446429,2,2,0.428571,0.428571,0.690249,0.524892,0.714286,0.446429,2,2,0.0,0.0,0.8,0.333333,0.8,0.333333,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.02381,0.75,0.5,2,0.969546,0.444444,0.1875,2,0.990439,0.4,0.222222,2,0.969609,0.5,0.214286,2,0.990464,0.555556,0.25,2,0.998921,0.998926,0
0.0,0.0,0.18254,0.0,0.235294,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.25,0.25,0.53869,0.375,0.529412,0.222222,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.428571,0.428571,0.641156,0.535714,0.636364,0.413043,2,2,0.571429,0.571429,0.75,0.642857,0.777778,0.533333,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.021277,0.75,0.5,2,0.999668,0.555556,0.357143,2,0.99953,0.5,0.294118,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,0
1.0,0.333333,0.5,0.5,0.347826,0.375,2,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.833333,0.833333,0.888889,0.875,0.882353,0.833333,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,3,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1
0.333333,0.25,0.471429,0.285714,0.153846,0.133333,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.8,0.8,0.8,0.8,0.608696,0.666667,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.999984,0.777778,0.454545,2,0.99999,0.888889,0.538462,2,1.0,1.0,1
0.666667,0.571429,0.661538,0.615385,0.622222,0.557692,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.727273,0.842105,0.842105,0.759259,0.734694,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.998822,0.5,0.307692,2,0.99888,0.555556,0.357143,2,1.0,0.999997,1
1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.13125,0.0,0.190476,0.0,2,2,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.5,0.333333,0.51746,0.4,0.444444,0.153846,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.23,0.093927,0.238095,0.105263,2,2,0.2,0.166667,0.383694,0.193182,0.3,0.074627,2,2,0.285714,0.285714,0.513889,0.352295,0.45098,0.230769,2,2,0.0,0.0,0.6,0.2,0.6,0.2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.88462,0.333333,0.111111,2,0.974724,0.4,0.222222,2,0.88462,0.333333,0.125,2,0.974725,0.5,0.235294,2,0.982623,0.982623,1
1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.666667,0.571429,0.717949,0.666667,0.769231,0.627907,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,3,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
1.0,1.0,1.0,1.0,0.368421,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.270833,0.111111,0.137931,0.102564,2,2,1.0,0.285714,0.444444,0.444444,0.342857,0.361111,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.972859,0.444444,0.176471,2,0.975722,0.4,0.25,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.998605,0.979322,1
0.75,0.6,0.710758,0.666667,0.567568,0.463415,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0.999823,0.75,0.416667,2,0.999954,0.777778,0.583333,2,1.0,1.0,1
0.0,0.0,0.257143,0.0,0.1875,0.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.239286,0.0,0.153846,0.0,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.5,0.375,0.565306,0.428571,0.521739,0.307692,2,2,0.5,0.375,0.565306,0.428571,0.521739,0.307692,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.991452,0.4,0.176471,2,0.994577,0.5,0.294118,2,0.990587,0.555556,0.214286,2,0.994371,0.666667,0.357143,2,0.999896,0.999878,0
1.0,0.333333,0.5,0.5,0.315789,0.35,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,0.625,0.769231,0.769231,0.586957,0.617021,3,2,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999939,0.666667,0.428571,2,0.999902,0.7,0.375,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1.0,0.979322,1
