NUM_00,CAT_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,target
0.898367,3,0.12766,0.048607,0.3133,0.002692,0.375194,0.770614,0
0.004646,3,0.489362,0.152756,0.616483,0.003467,0.422915,0.414912,1
0.473342,6,0.234043,0.066561,0.383963,0.004514,0.36639,0.403509,1
0.46467,5,0.93617,0.040501,0.407468,0.002829,0.328845,0.400877,0
0.889385,2,0.978723,0.033566,0.439155,0.002198,0.38581,0.671053,0
0.893987,1,0.319149,0.05239,0.36864,0.001454,0.234076,0.853509,0
0.88943,3,0.319149,0.036358,0.629277,0.002528,0.622216,0.339035,0
0.469448,2,0.361702,0.075567,0.52529,0.005002,0.523563,0.445175,1
0.014291,5,0.531915,0.089558,0.619905,0.003467,0.422915,0.414912,1
0.455998,4,0.021277,0.03891,0.541952,0.002669,0.447437,0.585088,0
0.433786,2,0.808511,0.047886,0.458197,0.003467,0.422915,0.414912,0
0.456794,1,0.659574,0.028161,0.281761,0.000976,0.19653,0.795614,1
0.903279,3,0.659574,0.087426,0.495983,0.005847,0.523563,0.467105,1
0.460112,7,0.893617,0.029002,0.421006,0.001944,0.2913,0.575,1
0.451396,4,0.170213,0.031464,0.22166,0.001921,0.310202,0.810088,0
0.031415,2,0.957447,0.099346,0.420857,0.003467,0.422915,0.414912,1
0.889961,1,0.702128,0.046986,0.522612,0.003039,0.443811,0.614912,0
0.42507,2,0.659574,0.069893,0.485867,0.003467,0.422915,0.414912,1
0.01376,7,0.085106,0.041431,0.217792,0.003467,0.422915,0.414912,0
0.031282,6,0.957447,0.056833,0.288456,0.003467,0.422915,0.414912,0
0.47436,1,0.702128,0.02648,0.247843,0.001762,0.200932,0.826316,1
0.880581,6,0.531915,0.123874,0.507885,0.008288,0.55101,0.563596,1
0.009159,7,0.914894,0.088838,0.516513,0.003467,0.422915,0.414912,1
0.464404,6,0.553191,0.071484,0.487057,0.004863,0.505955,0.399561,1
0.880846,4,0.276596,0.029422,0.357929,0.001863,0.37131,0.715351,1
0.013716,6,0.106383,0.051549,0.27715,0.003467,0.422915,0.414912,1
0.026769,2,0.425532,0.074517,0.490777,0.003467,0.422915,0.414912,1
0.455821,7,0.212766,0.033866,0.211693,0.002306,0.241067,0.60614,0
0.889297,7,0.404255,0.057824,0.519786,0.002009,0.387364,0.576316,1
0.86797,7,0.680851,0.049418,0.421452,0.003141,0.332729,0.830263,1
0.868059,2,0.340426,0.032064,0.301101,0.000835,0.178146,0.814474,1
0.894828,6,0.382979,0.099886,0.808688,0.006674,0.762817,0.411404,1
0.875935,4,0.425532,0.034496,0.655906,0.002252,0.635422,0.405702,0
0.881288,7,0.659574,0.029092,0.282208,0.001631,0.26463,0.7,0
0.461086,1,0.659574,0.027501,0.23981,0.001859,0.156655,0.548246,0
0.868236,6,0.446809,0.029482,0.66632,0.001876,0.563956,0.65614,1
0.026813,3,0.446809,0.096343,0.542398,0.003467,0.422915,0.414912,1
0.022477,2,0.382979,0.119731,0.51086,0.003467,0.422915,0.414912,1
0.903456,7,0.340426,0.073106,0.410592,0.003903,0.26463,0.794737,1
0.009823,1,0.468085,0.041732,0.570068,0.003467,0.422915,0.414912,0
0.004203,7,0.808511,0.044404,0.523951,0.003467,0.422915,0.414912,0
0.027255,6,0.234043,0.077639,0.193395,0.003467,0.422915,0.414912,0
0.018185,3,0.0,0.056263,0.437221,0.003467,0.422915,0.414912,0
0.880979,7,0.425532,0.030473,0.428444,0.00107,0.338426,0.72193,1
0.424937,6,0.255319,0.066801,0.154716,0.003467,0.422915,0.414912,0
0.894385,3,0.446809,0.076588,0.678965,0.005245,0.744692,0.325,0
0.000796,6,0.042553,0.107962,0.424576,0.003467,0.422915,0.414912,1
0.017521,2,0.595745,0.067461,0.49524,0.003467,0.422915,0.414912,0
0.022787,2,0.914894,0.047076,0.355846,0.003467,0.422915,0.414912,0
0.455599,2,0.12766,0.033025,0.230884,0.001938,0.342051,0.702632,0
0.460378,6,0.468085,0.037498,0.518298,0.002567,0.526152,0.308333,0
0.014114,1,0.212766,0.059565,0.206189,0.003467,0.422915,0.414912,1
0.867307,6,0.87234,0.025339,0.313448,0.001616,0.320041,0.810526,0
0.876643,6,0.212766,0.027501,0.313597,0.001523,0.355515,0.667105,0
0.894208,6,0.978723,0.062778,0.614698,0.004236,0.55826,0.511404,0
0.013716,6,0.255319,0.045755,0.214966,0.003467,0.422915,0.414912,1
0.433432,1,0.382979,0.110244,0.580631,0.003467,0.422915,0.414912,1
0.460289,4,0.893617,0.040561,0.49524,0.002786,0.451838,0.366667,0
0.872395,3,0.468085,0.028822,0.577655,0.00182,0.594511,0.587281,1
0.91173,6,0.148936,0.03951,0.160071,0.002613,0.250647,0.611842,0
0.872484,5,0.914894,0.032305,0.525141,0.001286,0.426463,0.681579,0
0.491261,5,0.787234,0.076168,0.521571,0.005272,0.519938,0.227193,1
0.473873,4,0.808511,0.028041,0.524993,0.00183,0.381668,0.778509,0
0.500111,7,0.06383,0.060076,0.306159,0.004165,0.382962,0.144737,1
0.469802,3,0.553191,0.435211,0.691163,0.980682,0.757897,0.325877,1
0.031945,7,0.744681,0.074817,0.227462,0.003467,0.422915,0.414912,1
0.867041,7,0.468085,0.035937,0.470098,0.001988,0.216209,0.771053,1
0.030884,4,0.957447,0.102348,0.433651,0.003467,0.422915,0.414912,1
0.903279,3,0.617021,0.087426,0.495537,0.005837,0.533661,0.484649,1
0.026592,5,0.510638,0.089498,0.484528,0.003467,0.422915,0.414912,0
0.442591,7,0.744681,0.124114,0.647873,0.008297,0.451579,0.500526,1
0.000752,5,0.148936,0.044104,0.201577,0.003467,0.422915,0.414912,0
0.889916,7,0.851064,0.121622,0.576317,0.007983,0.447178,0.666667,0
0.868147,4,0.255319,0.036298,0.394525,0.002412,0.466339,0.465789,1
0.903588,3,0.574468,0.097214,0.55296,0.006334,0.473071,0.643421,1
0.438299,7,0.553191,0.056803,0.296935,0.003467,0.422915,0.414912,1
0.877085,2,0.553191,0.056203,0.586284,0.003986,0.515018,0.16886,1
0.442414,3,0.680851,0.086196,0.497769,0.006007,0.559555,0.500526,1
0.447856,1,0.553191,0.044644,0.544183,0.002964,0.282237,0.749561,1
0.018185,3,0.382979,0.054912,0.50848,0.003467,0.422915,0.414912,0
0.021857,2,0.319149,0.070914,0.43975,0.003467,0.422915,0.414912,1
0.425247,6,0.106383,0.062748,0.119756,0.003467,0.422915,0.414912,0
0.468917,4,0.085106,0.027351,0.175841,0.001822,0.247799,0.55,0
0.030928,5,0.744681,0.059865,0.462511,0.003467,0.422915,0.414912,0
0.893589,6,0.361702,0.094902,0.78801,0.006153,0.671673,0.600877,1
0.026724,1,0.531915,0.05221,0.447635,0.003467,0.422915,0.414912,0
0.031901,6,0.191489,0.055242,0.042547,0.003467,0.422915,0.414912,0
0.026503,3,0.957447,0.082232,0.433948,0.003467,0.422915,0.414912,1
0.447104,5,0.297872,0.042572,0.615739,0.002788,0.498446,0.610965,0
0.433388,7,0.893617,0.049838,0.29396,0.003467,0.422915,0.414912,1
0.434494,4,0.489362,0.055842,0.534067,0.003467,0.422915,0.414912,1
0.907703,5,0.723404,0.048607,0.47471,0.003317,0.555153,0.374123,0
0.889872,6,0.382979,0.218356,0.775811,0.014971,0.772139,0.314912,1
0.876421,1,0.702128,0.028762,0.333085,0.000812,0.249871,0.710088,1
0.446617,1,0.851064,0.068632,0.595507,0.004688,0.426463,0.538596,1
0.889474,4,0.042553,0.063048,0.484231,0.003527,0.500518,0.50307,1
0.428963,7,0.574468,0.058034,0.302142,0.003467,0.422915,0.414912,0
0.017566,3,0.617021,0.068842,0.45537,0.003467,0.422915,0.414912,0
0.894474,5,0.382979,0.077999,0.701428,0.005336,0.743397,0.457018,1
0.451883,1,0.255319,0.032665,0.216453,0.001824,0.172967,0.831579,0
0.912261,4,0.425532,0.089858,0.547307,0.006169,0.580528,0.315351,1
0.026415,1,0.702128,0.093431,0.503719,0.003467,0.422915,0.414912,1
0.452015,4,0.957447,0.034406,0.634633,0.002337,0.432418,0.598246,0
0.433609,5,0.744681,0.068932,0.397352,0.003467,0.422915,0.414912,0
0.031857,5,0.723404,0.055242,0.239363,0.003467,0.422915,0.414912,0
0.004425,5,0.361702,0.045394,0.602053,0.003467,0.422915,0.414912,0
0.447148,6,0.531915,0.065059,0.609491,0.004557,0.578716,0.388158,1
0.871908,6,0.617021,0.033085,0.646534,0.002146,0.540653,0.541667,0
0.026282,5,0.617021,0.057764,0.432758,0.003467,0.422915,0.414912,0
0.47374,1,0.765957,0.028432,0.370425,0.001793,0.24521,0.821053,0
0.447281,2,0.06383,0.033986,0.318953,0.00221,0.414293,0.652193,0
0.893943,7,0.93617,0.056053,0.545968,0.003635,0.410927,0.700877,0
0.027432,3,0.851064,0.061036,0.417733,0.003467,0.422915,0.414912,0
0.429804,5,0.595745,0.077339,0.618268,0.003467,0.422915,0.414912,1
0.465112,1,0.276596,0.02621,0.118715,0.001759,0.113413,0.700439,0
0.013672,5,0.851064,0.041431,0.509372,0.003467,0.422915,0.414912,0
0.866997,6,0.425532,0.037168,0.494942,0.002459,0.329363,0.677193,1
0.906951,2,0.106383,0.02615,0.102499,0.001741,0.216727,0.513596,0
0.911508,1,0.468085,0.042993,0.376525,0.002727,0.273951,0.819737,1
0.018274,5,0.170213,0.062027,0.135971,0.003467,0.422915,0.414912,1
0.894739,4,0.659574,0.083223,0.632847,0.005519,0.739254,0.485526,0
0.031901,6,0.276596,0.056923,0.151443,0.003467,0.422915,0.414912,0
0.456573,3,0.93617,0.038579,0.621541,0.002572,0.460383,0.737281,1
0.429539,6,0.170213,0.055242,0.127938,0.003467,0.422915,0.414912,0
0.447812,7,0.553191,0.041522,0.452841,0.002792,0.403677,0.521053,1
0.425247,6,0.148936,0.062748,0.098631,0.003467,0.422915,0.414912,0
0.903234,2,0.87234,0.042482,0.477239,0.00291,0.477732,0.370614,0
0.889518,5,0.446809,0.034796,0.576614,0.002414,0.629208,0.253509,0
0.433786,2,0.914894,0.047886,0.404195,0.003467,0.422915,0.414912,0
0.876554,4,0.297872,0.028251,0.503868,0.001003,0.542983,0.548684,0
0.031592,6,0.361702,0.074817,0.388872,0.003467,0.422915,0.414912,1
0.460732,7,0.212766,0.028462,0.14222,0.001951,0.137235,0.409649,0
0.005265,3,0.319149,0.082473,0.612615,0.003467,0.422915,0.414912,0
0.428919,6,0.510638,0.081902,0.431122,0.003467,0.422915,0.414912,1
0.902748,5,0.12766,0.044614,0.226718,0.00291,0.34231,0.672807,0
0.89027,1,0.021277,0.03939,0.424427,0.002086,0.443294,0.701754,0
0.894429,4,0.319149,0.074066,0.693246,0.005031,0.67478,0.433772,1
0.889828,5,0.085106,0.043863,0.435733,0.002919,0.498705,0.528509,0
0.907659,4,0.489362,0.057494,0.495686,0.003897,0.585448,0.44386,0
0.43852,5,0.361702,0.058665,0.46742,0.003467,0.422915,0.414912,0
0.005221,2,0.808511,0.074667,0.742339,0.003467,0.422915,0.414912,1
0.884695,7,0.340426,0.031104,0.398096,0.001973,0.356033,0.657456,1
0.018539,4,0.297872,0.046746,0.409551,0.003467,0.422915,0.414912,0
0.871599,6,0.829787,0.025189,0.510414,0.001533,0.459089,0.686842,0
0.014336,6,0.978723,0.073286,0.44942,0.003467,0.422915,0.414912,0
0.031016,7,0.659574,0.059265,0.22047,0.003467,0.422915,0.414912,0
0.438653,1,0.553191,0.057974,0.511009,0.003467,0.422915,0.414912,1
0.030751,1,0.702128,0.111865,0.557423,0.003467,0.422915,0.414912,1
0.912216,3,0.723404,0.054101,0.464594,0.003714,0.521491,0.271491,0
0.906951,2,0.446809,0.043203,0.35064,0.003018,0.489902,0.229825,1
0.438963,1,0.425532,0.074967,0.490628,0.003467,0.422915,0.414912,1
0.885448,3,0.319149,0.029212,0.523951,0.001982,0.576126,0.414912,0
0.008628,2,0.042553,0.085565,0.494496,0.003467,0.422915,0.414912,1
0.022521,3,0.808511,0.074457,0.495686,0.003467,0.422915,0.414912,0
0.031193,4,0.446809,0.074817,0.510711,0.003467,0.422915,0.414912,1
0.009292,3,0.042553,0.062357,0.555787,0.003467,0.422915,0.414912,0
0.008805,6,0.723404,0.041942,0.526629,0.003467,0.422915,0.414912,0
0.429096,3,0.510638,0.0916,0.541059,0.003467,0.422915,0.414912,1
0.434494,4,0.553191,0.059715,0.533621,0.003467,0.422915,0.414912,1
0.42914,4,0.276596,0.067191,0.433353,0.003467,0.422915,0.414912,0
0.907615,3,0.787234,0.087817,0.56263,0.005829,0.653806,0.407018,1
0.903146,7,0.851064,0.086706,0.360161,0.005779,0.35448,0.537719,1
0.469669,7,0.276596,0.042662,0.307944,0.002858,0.280425,0.592544,0
0.903057,5,0.744681,0.050769,0.528414,0.0035,0.542206,0.344298,0
0.902659,3,0.723404,0.076228,0.52053,0.005064,0.578975,0.583333,0
0.452148,7,0.0,0.041131,0.53496,0.002904,0.439669,0.292105,1
0.447414,5,0.404255,0.093251,0.712437,0.006541,0.681512,0.273684,1
0.47343,1,0.12766,0.021706,0.105326,0.001477,0.144744,0.545614,0
0.868192,5,0.12766,0.024589,0.166617,0.001496,0.241844,0.875877,0
0.47374,1,0.191489,0.022007,0.09521,0.00146,0.129984,0.775877,0
0.425822,5,0.744681,0.096673,0.446147,0.003467,0.422915,0.414912,1
0.000796,6,0.106383,0.081122,0.248289,0.003467,0.422915,0.414912,0
0.004557,1,0.276596,0.070614,0.203065,0.003467,0.422915,0.414912,1
0.893943,7,0.148936,0.044974,0.276555,0.002005,0.396168,0.772368,0
0.451042,3,0.978723,0.042092,0.615442,0.002767,0.471517,0.586842,1
0.889164,4,0.893617,0.029212,0.542696,0.002,0.491714,0.433772,0
0.442591,7,0.255319,0.045815,0.20247,0.003012,0.210513,0.500526,0
0.447148,6,0.510638,0.057944,0.630616,0.004067,0.569653,0.375877,1
0.911464,7,0.234043,0.041912,0.208718,0.002655,0.238995,0.817982,0
0.005398,6,1.0,0.063378,0.421452,0.003467,0.422915,0.414912,0
0.880713,1,0.702128,0.031434,0.284885,0.000951,0.264371,0.765789,0
0.871731,2,0.680851,0.027141,0.516513,0.001739,0.548162,0.672807,0
0.438919,7,0.808511,0.051759,0.383071,0.003467,0.422915,0.414912,1
0.438255,6,0.787234,0.060166,0.447486,0.003467,0.422915,0.414912,1
0.433476,2,0.042553,0.049838,0.237876,0.003467,0.422915,0.414912,0
0.45206,5,0.638298,0.033085,0.494793,0.002206,0.556447,0.432018,0
0.425468,4,0.617021,0.134682,0.594168,0.003467,0.422915,0.414912,1
0.88558,6,0.212766,0.05239,0.231181,0.003357,0.34231,0.649561,0
0.456175,1,0.085106,0.02594,0.228801,0.001626,0.322372,0.7,0
0.447812,7,0.765957,0.046205,0.732669,0.003145,0.513465,0.441228,1
0.443299,2,0.021277,0.044164,0.330408,0.002983,0.320818,0.507456,0
0.447104,5,0.638298,0.043893,0.526629,0.003062,0.568358,0.342982,0
0.907084,5,0.297872,0.059025,0.418179,0.004073,0.629467,0.286842,0
0.004911,2,0.574468,0.077669,0.510562,0.003467,0.422915,0.414912,0
0.43445,3,0.425532,0.070974,0.534216,0.003467,0.422915,0.414912,1
0.032034,2,0.723404,0.058394,0.257364,0.003467,0.422915,0.414912,0
0.455821,7,0.851064,0.041672,0.607111,0.002831,0.403677,0.670175,0
0.459891,2,0.191489,0.025339,0.146831,0.00168,0.186432,0.844298,0
0.438166,4,1.0,0.059475,0.446891,0.003467,0.422915,0.414912,0
0.894164,5,0.553191,0.056263,0.578994,0.003808,0.687468,0.395175,0
0.868147,4,0.297872,0.028612,0.499256,0.001876,0.495857,0.55307,0
0.43883,5,0.574468,0.057944,0.290092,0.003467,0.422915,0.414912,1
0.889872,6,0.042553,0.083914,0.549241,0.005501,0.548938,0.625,1
0.889784,4,0.702128,0.096673,0.778786,0.006703,0.65044,0.471491,1
0.469891,5,0.808511,0.035457,0.659923,0.002484,0.397462,0.334649,0
0.872351,2,0.446809,0.031734,0.575573,0.001992,0.541688,0.788158,1
0.009292,3,0.106383,0.062357,0.392889,0.003467,0.422915,0.414912,0
0.871776,3,0.93617,0.028822,0.42889,0.001685,0.369239,0.803509,1
0.026459,2,0.893617,0.059986,0.397501,0.003467,0.422915,0.414912,0
0.008893,1,0.234043,0.041732,0.260042,0.003467,0.422915,0.414912,0
0.456086,6,0.446809,0.06632,0.613062,0.004545,0.546608,0.289035,1
0.465466,2,0.87234,0.027891,0.350491,0.001907,0.338685,0.474561,0
0.911243,2,0.93617,0.046175,0.46504,0.002946,0.236406,0.749561,1
0.460245,3,0.787234,0.074186,0.607111,0.005023,0.582341,0.316228,1
0.867661,7,0.829787,0.046175,0.404641,0.003056,0.489125,0.48114,1
0.903544,2,0.276596,0.035457,0.37831,0.002304,0.251683,0.695614,0
0.903279,3,0.191489,0.027321,0.163344,0.001793,0.214397,0.670175,0
0.880581,6,0.617021,0.087967,0.47114,0.005862,0.522786,0.411842,1
0.433565,4,0.468085,0.068242,0.530646,0.003467,0.422915,0.414912,1
0.44706,4,0.829787,0.05299,0.747099,0.003691,0.566546,0.438596,0
0.907659,4,0.744681,0.05248,0.506248,0.003556,0.58001,0.432895,0
0.885315,7,0.191489,0.013871,0.124963,0.000904,0.218799,0.769737,0
0.885492,4,0.191489,0.028882,0.175989,0.001843,0.26463,0.79386,0
0.899164,7,0.808511,0.088357,0.524546,0.005665,0.454428,0.559649,1
0.881288,7,0.638298,0.029092,0.283249,0.001867,0.261781,0.720175,0
0.867395,1,0.446809,0.035997,0.360309,0.002362,0.341533,0.798684,1
0.442326,7,0.06383,0.036658,0.18313,0.003467,0.422915,0.414912,0
0.42476,2,0.680851,0.062838,0.429039,0.003467,0.422915,0.414912,0
0.455776,6,0.191489,0.029633,0.234603,0.001996,0.287416,0.742105,0
0.872218,6,0.851064,0.028552,0.427551,0.000841,0.367685,0.775877,0
0.8812,5,0.234043,0.029002,0.226569,0.00183,0.311497,0.756579,0
0.429052,2,0.489362,0.096073,0.512794,0.003467,0.422915,0.414912,1
0.880757,2,0.489362,0.031734,0.333829,0.000893,0.236147,0.838158,1
0.876156,2,0.191489,0.025519,0.192502,0.000825,0.139047,0.835088,0
0.880846,4,0.106383,0.028732,0.208123,0.001377,0.306318,0.767982,1
0.429494,5,0.702128,0.073226,0.506546,0.003467,0.422915,0.414912,1
0.017875,3,0.361702,0.082293,0.518298,0.003467,0.422915,0.414912,1
0.902526,7,0.680851,0.031164,0.369087,0.002046,0.323149,0.59386,0
0.004867,1,0.340426,0.10475,0.613954,0.003467,0.422915,0.414912,1
0.43852,5,0.085106,0.056323,0.24457,0.003467,0.422915,0.414912,0
0.875846,2,0.255319,0.032515,0.400179,0.002115,0.487053,0.60307,1
0.87651,3,0.744681,0.028522,0.490777,0.00085,0.449508,0.636404,1
0.009292,3,0.510638,0.110124,0.659179,0.003467,0.422915,0.414912,1
0.902571,1,0.12766,0.046836,0.131211,0.003132,0.279907,0.557018,0
0.871953,7,0.106383,0.028552,0.145641,0.00102,0.222683,0.769737,0
0.000487,6,0.744681,0.102258,0.536745,0.003467,0.422915,0.414912,1
0.474227,5,0.234043,0.023448,0.101309,0.001037,0.04376,0.903509,0
0.46874,7,0.659574,0.028792,0.334722,0.00188,0.226049,0.673246,0
0.022167,2,0.851064,0.057644,0.439304,0.003467,0.422915,0.414912,0
0.013318,4,0.106383,0.060496,0.332193,0.003467,0.422915,0.414912,0
0.030884,4,0.446809,0.073496,0.533026,0.003467,0.422915,0.414912,0
0.452192,1,0.489362,0.033295,0.487504,0.00226,0.227343,0.602632,0
0.451307,2,0.319149,0.038729,0.564713,0.002445,0.492491,0.717544,0
0.889518,5,0.765957,0.033986,0.736388,0.002349,0.737183,0.245614,0
0.903234,2,0.06383,0.051219,0.218982,0.003371,0.387364,0.453509,0
0.013097,6,0.0,0.048667,0.52767,0.003467,0.422915,0.414912,1
0.02668,7,0.468085,0.050498,0.285778,0.003467,0.422915,0.414912,0
0.022964,6,0.191489,0.063468,0.091937,0.003467,0.422915,0.414912,0
0.469979,7,0.148936,0.02582,0.127641,0.001757,0.15769,0.54386,0
0.438786,4,0.914894,0.051759,0.325945,0.003467,0.422915,0.414912,0
0.902969,3,0.93617,0.088447,0.504909,0.006018,0.487312,0.330263,1
0.88151,5,0.234043,0.028672,0.240107,0.001795,0.299068,0.752632,1
0.004734,5,0.978723,0.152756,0.563523,0.003467,0.422915,0.414912,1
0.000442,5,0.574468,0.13105,0.481851,0.003467,0.422915,0.414912,1
0.424539,4,0.12766,0.040351,0.030794,0.003467,0.422915,0.414912,0
0.009734,6,0.680851,0.085535,0.549688,0.003467,0.422915,0.414912,1
0.469227,4,0.319149,0.050378,0.49033,0.00333,0.487571,0.417982,0
0.47374,1,0.680851,0.028582,0.352425,0.001683,0.269291,0.781579,0
0.867263,5,0.978723,0.037228,0.390211,0.002345,0.312791,0.619737,1
0.03199,1,0.829787,0.058394,0.265546,0.003467,0.422915,0.414912,0
0.885448,3,0.0,0.073556,0.476793,0.004377,0.402123,0.706579,1
0.889341,1,0.680851,0.034766,0.412824,0.001934,0.329104,0.703509,1
0.893633,7,0.276596,0.033505,0.315829,0.00205,0.332729,0.785526,0
0.456794,1,0.574468,0.029963,0.292026,0.001558,0.214397,0.75614,1
0.460909,4,0.361702,0.089258,0.626302,0.00614,0.506732,0.277193,0
0.469183,3,0.170213,0.030653,0.155311,0.002,0.204039,0.711842,0
0.009159,7,0.765957,0.179596,0.734752,0.003467,0.422915,0.414912,1
0.022167,2,0.0,0.073586,0.332639,0.003467,0.422915,0.414912,1
0.022964,6,0.297872,0.073526,0.222404,0.003467,0.422915,0.414912,1
0.022388,7,0.234043,0.061277,0.054448,0.003467,0.422915,0.414912,0
0.880581,6,0.93617,0.0786,0.424725,0.005426,0.388659,0.410965,1
0.915623,3,0.617021,0.054762,0.507438,0.003739,0.585966,0.297807,0
0.455732,5,0.595745,0.033505,0.512794,0.002266,0.614707,0.498246,0
0.894783,5,0.446809,0.087997,0.727908,0.005901,0.718281,0.373246,0
0.889341,1,0.446809,0.028942,0.433948,0.001782,0.302952,0.691228,1
0.875846,2,0.191489,0.030713,0.203065,0.000972,0.244951,0.841667,1
0.44321,7,0.829787,0.070013,0.480512,0.00474,0.37623,0.439035,1
0.000398,4,0.680851,0.107752,0.517852,0.003467,0.422915,0.414912,0
0.898412,4,0.617021,0.075748,0.492115,0.004987,0.673485,0.424561,1
0.013141,7,0.978723,0.041401,0.409997,0.003467,0.422915,0.414912,0
0.995443,7,0.085106,0.030413,0.348408,0.001911,0.378042,0.801754,0
0.013141,7,0.234043,0.040801,0.10607,0.003467,0.422915,0.414912,0
0.880492,3,0.234043,0.031854,0.242636,0.002054,0.252978,0.616228,0
0.47374,1,0.297872,0.028161,0.25424,0.001095,0.168566,0.780702,0
0.026503,3,0.93617,0.082232,0.432609,0.003467,0.422915,0.414912,1
0.903279,3,0.787234,0.07893,0.581226,0.005366,0.5826,0.395614,1
0.425202,5,0.808511,0.076618,0.361351,0.003467,0.422915,0.414912,1
0.446839,6,0.446809,0.043653,0.583755,0.002989,0.519161,0.596053,1
0.899075,5,0.638298,0.059505,0.512943,0.003884,0.554635,0.599561,0
0.000841,7,0.234043,0.081122,0.100565,0.003467,0.422915,0.414912,0
0.446839,6,0.574468,0.043653,0.520678,0.003008,0.505697,0.471491,1
0.018362,7,0.340426,0.073736,0.281761,0.003467,0.422915,0.414912,1
0.881111,3,0.340426,0.029422,0.468313,0.001969,0.498187,0.474123,0
0.425601,7,0.829787,0.058394,0.300208,0.003467,0.422915,0.414912,0
0.889961,1,0.191489,0.028522,0.140881,0.001849,0.227861,0.717982,0
0.881377,2,0.191489,0.027561,0.12526,0.001057,0.220611,0.72193,0
0.469227,4,0.93617,0.037108,0.431717,0.002445,0.239254,0.716228,0
0.434538,5,0.489362,0.045785,0.326837,0.003467,0.422915,0.414912,0
0.429362,2,0.191489,0.074216,0.220916,0.003467,0.422915,0.414912,0
0.456573,3,0.212766,0.02633,0.280274,0.001743,0.31564,0.83114,0
0.026769,2,0.255319,0.107572,0.386641,0.003467,0.422915,0.414912,1
0.894783,5,0.191489,0.075207,0.297977,0.00484,0.398239,0.700877,0
0.000398,4,0.425532,0.107752,0.571407,0.003467,0.422915,0.414912,0
0.429583,7,0.106383,0.055242,0.091044,0.003467,0.422915,0.414912,0
0.031945,7,0.106383,0.055242,0.025736,0.003467,0.422915,0.414912,0
0.491261,5,0.361702,0.044524,0.463106,0.003103,0.485241,0.240351,0
0.866953,5,0.404255,0.029422,0.302291,0.001951,0.163646,0.844298,0
0.438919,7,0.06383,0.048037,0.166915,0.003467,0.422915,0.414912,0
0.455511,7,0.361702,0.037859,0.620797,0.001986,0.383739,0.644737,0
0.897925,7,0.765957,0.093161,0.774918,0.006165,0.574314,0.624561,1
0.000619,2,0.0,0.121652,0.472032,0.003467,0.422915,0.414912,1
0.000929,2,0.787234,0.043983,0.672419,0.003467,0.422915,0.414912,0
0.474183,4,0.106383,0.021496,0.119458,0.001421,0.191093,0.824561,0
0.000177,6,0.12766,0.046956,0.152633,0.003467,0.422915,0.414912,0
0.018451,2,0.06383,0.045214,0.339482,0.003467,0.422915,0.414912,0
0.877085,2,0.12766,0.028762,0.139988,0.001894,0.189539,0.575,0
0.473342,6,0.06383,0.035517,0.225528,0.002466,0.330658,0.321491,1
0.868103,3,0.851064,0.028702,0.45418,0.001901,0.412481,0.63114,0
0.425512,5,0.723404,0.074997,0.416543,0.003467,0.422915,0.414912,0
0.000885,1,0.12766,0.081122,0.163047,0.003467,0.422915,0.414912,0
0.013274,3,0.489362,0.041732,0.536596,0.003467,0.422915,0.414912,0
0.477988,2,0.978723,0.0396,0.459238,0.002738,0.388918,0.282018,1
0.438432,3,0.659574,0.061247,0.47828,0.003467,0.422915,0.414912,1
0.425247,6,0.787234,0.073256,0.29634,0.003467,0.422915,0.414912,0
0.491261,5,0.851064,0.051069,0.451503,0.003558,0.474625,0.185526,1
0.898766,5,0.425532,0.055212,0.607855,0.003635,0.639047,0.433772,0
0.461174,3,0.085106,0.031134,0.317614,0.002077,0.37131,0.471491,1
0.473519,3,0.93617,0.025279,0.434097,0.001649,0.277059,0.735088,0
0.430025,3,0.510638,0.095743,0.616334,0.003467,0.422915,0.414912,1
0.438211,5,0.06383,0.068632,0.315977,0.003467,0.422915,0.414912,0
0.442635,1,0.382979,0.070283,0.48319,0.004682,0.20145,0.707456,0
0.438742,3,0.765957,0.096073,0.580631,0.003467,0.422915,0.414912,1
0.017698,6,0.255319,0.066591,0.203362,0.003467,0.422915,0.414912,0
0.424848,4,0.297872,0.057644,0.335466,0.003467,0.422915,0.414912,0
0.880536,4,0.489362,0.03975,0.602053,0.002767,0.556965,0.265789,0
0.443122,5,0.893617,0.049177,0.484975,0.003315,0.434749,0.485965,0
0.447768,6,0.851064,0.043623,0.63017,0.00301,0.487312,0.410526,1
0.456086,6,0.957447,0.055242,0.598036,0.003795,0.386069,0.54386,1
0.465422,1,0.170213,0.018014,0.065605,0.001138,0.115743,0.748684,0
0.911508,1,0.723404,0.044073,0.377864,0.002823,0.288711,0.746491,1
0.456219,2,0.404255,0.040921,0.605475,0.002796,0.629984,0.492544,1
0.911907,3,0.957447,0.048607,0.455222,0.00323,0.2913,0.568421,0
0.894695,3,0.787234,0.186352,0.908361,0.012073,0.790264,0.473684,1
0.451529,7,0.170213,0.038699,0.235942,0.001643,0.307872,0.838158,0
0.880227,4,0.702128,0.034826,0.518596,0.002437,0.523045,0.199561,0
0.009424,6,0.787234,0.041882,0.649955,0.003467,0.422915,0.414912,0
0.018495,3,0.893617,0.045034,0.389021,0.003467,0.422915,0.414912,0
0.452325,4,0.978723,0.040561,0.608896,0.002742,0.497152,0.505263,1
